Freq_GHz	Rm60_Rs5_dBm	Open_Rs5_dBm	Rm60_Rs15_dBm	Open_Rs15_dBm	Rm60_Rs25_dBm	Open_Rs25_dBm	Rm60_Rs35_dBm	Open_Rs35_dBm	Rm60_Rs45_dBm	Open_Rs45_dBm
4.2916	-21.3626	-16.1204	-21.4026	-16.184	-21.4528	-16.257	-21.5128	-16.3388	-21.5823	-16.429
4.31156	-21.3633	-16.1214	-21.4037	-16.1856	-21.4544	-16.2592	-21.5149	-16.3417	-21.585	-16.4327
4.33152	-21.364	-16.1223	-21.4048	-16.1871	-21.4559	-16.2614	-21.517	-16.3446	-21.5877	-16.4364
4.35148	-21.3648	-16.1233	-21.4059	-16.1886	-21.4575	-16.2636	-21.5192	-16.3476	-21.5904	-16.4401
4.37144	-21.3655	-16.1243	-21.407	-16.1902	-21.4591	-16.2658	-21.5213	-16.3505	-21.5932	-16.4438
4.3914	-21.3662	-16.1252	-21.4081	-16.1918	-21.4607	-16.268	-21.5234	-16.3535	-21.5959	-16.4476
4.41136	-21.367	-16.1262	-21.4093	-16.1933	-21.4623	-16.2702	-21.5256	-16.3564	-21.5987	-16.4513
4.43132	-21.3677	-16.1272	-21.4104	-16.1949	-21.4638	-16.2725	-21.5277	-16.3594	-21.6015	-16.4551
4.45128	-21.3685	-16.1282	-21.4115	-16.1965	-21.4654	-16.2747	-21.5299	-16.3624	-21.6043	-16.4589
4.47124	-21.3692	-16.1292	-21.4127	-16.1981	-21.4671	-16.277	-21.532	-16.3654	-21.6071	-16.4627
4.4912	-21.37	-16.1302	-21.4138	-16.1997	-21.4687	-16.2793	-21.5342	-16.3684	-21.6099	-16.4665
4.51116	-21.3708	-16.1312	-21.4149	-16.2013	-21.4703	-16.2816	-21.5364	-16.3714	-21.6127	-16.4703
4.53112	-21.3715	-16.1322	-21.4161	-16.2029	-21.4719	-16.2838	-21.5386	-16.3745	-21.6156	-16.4742
4.55108	-21.3723	-16.1332	-21.4173	-16.2045	-21.4736	-16.2861	-21.5408	-16.3775	-21.6184	-16.478
4.57104	-21.3731	-16.1342	-21.4184	-16.2061	-21.4752	-16.2885	-21.543	-16.3806	-21.6213	-16.4819
4.591	-21.3738	-16.1352	-21.4196	-16.2078	-21.4769	-16.2908	-21.5452	-16.3837	-21.6241	-16.4858
4.61096	-21.3746	-16.1362	-21.4208	-16.2094	-21.4785	-16.2931	-21.5475	-16.3868	-21.627	-16.4897
4.63092	-21.3754	-16.1373	-21.4219	-16.211	-21.4802	-16.2955	-21.5497	-16.3899	-21.6299	-16.4936
4.65088	-21.3762	-16.1383	-21.4231	-16.2127	-21.4819	-16.2978	-21.552	-16.393	-21.6328	-16.4975
4.67084	-21.377	-16.1393	-21.4243	-16.2144	-21.4835	-16.3002	-21.5542	-16.3961	-21.6357	-16.5015
4.6908	-21.3777	-16.1404	-21.4255	-16.216	-21.4852	-16.3025	-21.5565	-16.3992	-21.6387	-16.5054
4.71076	-21.3785	-16.1414	-21.4267	-16.2177	-21.4869	-16.3049	-21.5588	-16.4024	-21.6416	-16.5094
4.73072	-21.3793	-16.1425	-21.4279	-16.2194	-21.4886	-16.3073	-21.561	-16.4055	-21.6446	-16.5134
4.75068	-21.3801	-16.1435	-21.4291	-16.2211	-21.4903	-16.3097	-21.5633	-16.4087	-21.6475	-16.5174
4.77064	-21.3809	-16.1446	-21.4303	-16.2228	-21.4921	-16.3121	-21.5656	-16.4119	-21.6505	-16.5214
4.7906	-21.3818	-16.1457	-21.4315	-16.2245	-21.4938	-16.3145	-21.568	-16.4151	-21.6535	-16.5254
4.81056	-21.3826	-16.1467	-21.4327	-16.2262	-21.4955	-16.317	-21.5703	-16.4183	-21.6565	-16.5295
4.83052	-21.3834	-16.1478	-21.434	-16.2279	-21.4972	-16.3194	-21.5726	-16.4215	-21.6595	-16.5335
4.85048	-21.3842	-16.1489	-21.4352	-16.2296	-21.499	-16.3218	-21.575	-16.4248	-21.6625	-16.5376
4.87044	-21.385	-16.15	-21.4364	-16.2314	-21.5007	-16.3243	-21.5773	-16.428	-21.6655	-16.5417
4.8904	-21.3858	-16.1511	-21.4377	-16.2331	-21.5025	-16.3268	-21.5797	-16.4313	-21.6686	-16.5458
4.91036	-21.3867	-16.1522	-21.4389	-16.2349	-21.5043	-16.3292	-21.582	-16.4345	-21.6716	-16.5499
4.93032	-21.3875	-16.1533	-21.4402	-16.2366	-21.506	-16.3317	-21.5844	-16.4378	-21.6747	-16.554
4.95028	-21.3883	-16.1544	-21.4415	-16.2384	-21.5078	-16.3342	-21.5868	-16.4411	-21.6777	-16.5582
4.97024	-21.3892	-16.1555	-21.4427	-16.2402	-21.5096	-16.3367	-21.5892	-16.4444	-21.6808	-16.5623
4.9902	-21.39	-16.1566	-21.444	-16.2419	-21.5114	-16.3392	-21.5916	-16.4477	-21.6839	-16.5665
5.01016	-21.3909	-16.1577	-21.4453	-16.2437	-21.5132	-16.3418	-21.594	-16.451	-21.687	-16.5707
5.03012	-21.3917	-16.1589	-21.4465	-16.2455	-21.515	-16.3443	-21.5964	-16.4544	-21.6901	-16.5749
5.05008	-21.3926	-16.16	-21.4478	-16.2473	-21.5168	-16.3468	-21.5989	-16.4577	-21.6933	-16.5791
5.07004	-21.3934	-16.1611	-21.4491	-16.2491	-21.5186	-16.3494	-21.6013	-16.4611	-21.6964	-16.5833
5.08999	-21.3943	-16.1623	-21.4504	-16.2509	-21.5204	-16.3519	-21.6038	-16.4645	-21.6996	-16.5875
5.10995	-21.3952	-16.1634	-21.4517	-16.2527	-21.5223	-16.3545	-21.6062	-16.4679	-21.7027	-16.5918
5.12991	-21.396	-16.1646	-21.453	-16.2546	-21.5241	-16.3571	-21.6087	-16.4712	-21.7059	-16.5961
5.14987	-21.3969	-16.1657	-21.4543	-16.2564	-21.526	-16.3597	-21.6112	-16.4747	-21.7091	-16.6003
5.16983	-21.3978	-16.1669	-21.4556	-16.2583	-21.5278	-16.3623	-21.6136	-16.4781	-21.7123	-16.6046
5.18979	-21.3987	-16.1681	-21.457	-16.2601	-21.5297	-16.3649	-21.6161	-16.4815	-21.7155	-16.6089
5.20975	-21.3995	-16.1692	-21.4583	-16.262	-21.5316	-16.3675	-21.6186	-16.485	-21.7187	-16.6133
5.22971	-21.4004	-16.1704	-21.4596	-16.2638	-21.5334	-16.3702	-21.6212	-16.4884	-21.7219	-16.6176
5.24967	-21.4013	-16.1716	-21.4609	-16.2657	-21.5353	-16.3728	-21.6237	-16.4919	-21.7252	-16.6219
5.26963	-21.4022	-16.1728	-21.4623	-16.2676	-21.5372	-16.3754	-21.6262	-16.4954	-21.7284	-16.6263
5.28959	-21.4031	-16.174	-21.4636	-16.2695	-21.5391	-16.3781	-21.6287	-16.4988	-21.7317	-16.6307
5.30955	-21.404	-16.1752	-21.465	-16.2714	-21.541	-16.3808	-21.6313	-16.5024	-21.7349	-16.6351
5.32951	-21.4049	-16.1764	-21.4663	-16.2733	-21.5429	-16.3834	-21.6339	-16.5059	-21.7382	-16.6395
5.34947	-21.4058	-16.1776	-21.4677	-16.2752	-21.5448	-16.3861	-21.6364	-16.5094	-21.7415	-16.6439
5.36943	-21.4067	-16.1788	-21.4691	-16.2771	-21.5468	-16.3888	-21.639	-16.5129	-21.7448	-16.6483
5.38939	-21.4076	-16.18	-21.4704	-16.279	-21.5487	-16.3915	-21.6416	-16.5165	-21.7481	-16.6527
5.40935	-21.4086	-16.1813	-21.4718	-16.281	-21.5506	-16.3942	-21.6442	-16.52	-21.7514	-16.6572
5.42931	-21.4095	-16.1825	-21.4732	-16.2829	-21.5526	-16.397	-21.6468	-16.5236	-21.7548	-16.6617
5.44927	-21.4104	-16.1837	-21.4746	-16.2848	-21.5545	-16.3997	-21.6494	-16.5272	-21.7581	-16.6661
5.46923	-21.4113	-16.185	-21.476	-16.2868	-21.5565	-16.4024	-21.652	-16.5308	-21.7615	-16.6706
5.48919	-21.4123	-16.1862	-21.4774	-16.2888	-21.5585	-16.4052	-21.6546	-16.5344	-21.7649	-16.6751
5.50915	-21.4132	-16.1875	-21.4788	-16.2907	-21.5604	-16.408	-21.6573	-16.538	-21.7682	-16.6797
5.52911	-21.4141	-16.1887	-21.4802	-16.2927	-21.5624	-16.4107	-21.6599	-16.5416	-21.7716	-16.6842
5.54907	-21.4151	-16.19	-21.4816	-16.2947	-21.5644	-16.4135	-21.6626	-16.5453	-21.775	-16.6887
5.56903	-21.416	-16.1912	-21.483	-16.2967	-21.5664	-16.4163	-21.6652	-16.5489	-21.7784	-16.6933
5.58899	-21.417	-16.1925	-21.4844	-16.2987	-21.5684	-16.4191	-21.6679	-16.5526	-21.7818	-16.6979
5.60895	-21.4179	-16.1938	-21.4859	-16.3007	-21.5704	-16.4219	-21.6706	-16.5563	-21.7853	-16.7024
5.62891	-21.4189	-16.1951	-21.4873	-16.3027	-21.5724	-16.4247	-21.6733	-16.56	-21.7887	-16.707
5.64887	-21.4199	-16.1963	-21.4887	-16.3047	-21.5744	-16.4276	-21.676	-16.5636	-21.7922	-16.7117
5.66883	-21.4208	-16.1976	-21.4902	-16.3067	-21.5765	-16.4304	-21.6787	-16.5674	-21.7956	-16.7163
5.68879	-21.4218	-16.1989	-21.4916	-16.3088	-21.5785	-16.4332	-21.6814	-16.5711	-21.7991	-16.7209
5.70875	-21.4228	-16.2002	-21.4931	-16.3108	-21.5806	-16.4361	-21.6841	-16.5748	-21.8026	-16.7256
5.72871	-21.4237	-16.2015	-21.4946	-16.3129	-21.5826	-16.439	-21.6868	-16.5785	-21.8061	-16.7302
5.74867	-21.4247	-16.2028	-21.496	-16.3149	-21.5847	-16.4418	-21.6896	-16.5823	-21.8096	-16.7349
5.76863	-21.4257	-16.2042	-21.4975	-16.317	-21.5867	-16.4447	-21.6923	-16.5861	-21.8131	-16.7396
5.78859	-21.4267	-16.2055	-21.499	-16.319	-21.5888	-16.4476	-21.6951	-16.5898	-21.8166	-16.7443
5.80855	-21.4277	-16.2068	-21.5004	-16.3211	-21.5909	-16.4505	-21.6979	-16.5936	-21.8202	-16.749
5.82851	-21.4287	-16.2081	-21.5019	-16.3232	-21.593	-16.4534	-21.7006	-16.5974	-21.8237	-16.7537
5.84847	-21.4297	-16.2095	-21.5034	-16.3253	-21.5951	-16.4564	-21.7034	-16.6012	-21.8273	-16.7585
5.86843	-21.4307	-16.2108	-21.5049	-16.3274	-21.5971	-16.4593	-21.7062	-16.6051	-21.8308	-16.7632
5.88839	-21.4317	-16.2122	-21.5064	-16.3295	-21.5993	-16.4622	-21.709	-16.6089	-21.8344	-16.768
5.90835	-21.4327	-16.2135	-21.5079	-16.3316	-21.6014	-16.4652	-21.7118	-16.6127	-21.838	-16.7727
5.92831	-21.4337	-16.2149	-21.5094	-16.3337	-21.6035	-16.4681	-21.7147	-16.6166	-21.8416	-16.7775
5.94827	-21.4347	-16.2163	-21.5109	-16.3359	-21.6056	-16.4711	-21.7175	-16.6204	-21.8452	-16.7823
5.96823	-21.4357	-16.2176	-21.5125	-16.338	-21.6077	-16.4741	-21.7203	-16.6243	-21.8488	-16.7871
5.98819	-21.4367	-16.219	-21.514	-16.3402	-21.6099	-16.4771	-21.7232	-16.6282	-21.8525	-16.792
6.00815	-21.4378	-16.2204	-21.5155	-16.3423	-21.612	-16.4801	-21.726	-16.6321	-21.8561	-16.7968
6.02811	-21.4388	-16.2218	-21.5171	-16.3445	-21.6142	-16.4831	-21.7289	-16.636	-21.8598	-16.8016
6.04807	-21.4398	-16.2232	-21.5186	-16.3466	-21.6163	-16.4861	-21.7318	-16.6399	-21.8634	-16.8065
6.06803	-21.4409	-16.2245	-21.5202	-16.3488	-21.6185	-16.4891	-21.7346	-16.6439	-21.8671	-16.8114
6.08799	-21.4419	-16.2259	-21.5217	-16.351	-21.6207	-16.4922	-21.7375	-16.6478	-21.8708	-16.8163
6.10795	-21.4429	-16.2274	-21.5233	-16.3532	-21.6229	-16.4952	-21.7404	-16.6518	-21.8745	-16.8212
6.12791	-21.444	-16.2288	-21.5248	-16.3554	-21.6251	-16.4983	-21.7433	-16.6557	-21.8782	-16.8261
6.14787	-21.445	-16.2302	-21.5264	-16.3576	-21.6272	-16.5013	-21.7462	-16.6597	-21.8819	-16.831
6.16783	-21.4461	-16.2316	-21.528	-16.3598	-21.6294	-16.5044	-21.7492	-16.6637	-21.8856	-16.8359
6.18779	-21.4472	-16.233	-21.5295	-16.362	-21.6317	-16.5075	-21.7521	-16.6677	-21.8893	-16.8409
6.20775	-21.4482	-16.2345	-21.5311	-16.3642	-21.6339	-16.5106	-21.755	-16.6717	-21.8931	-16.8458
6.22771	-21.4493	-16.2359	-21.5327	-16.3665	-21.6361	-16.5137	-21.758	-16.6757	-21.8968	-16.8508
6.24767	-21.4503	-16.2373	-21.5343	-16.3687	-21.6383	-16.5168	-21.761	-16.6797	-21.9006	-16.8558
6.26763	-21.4514	-16.2388	-21.5359	-16.371	-21.6406	-16.5199	-21.7639	-16.6838	-21.9044	-16.8608
6.28759	-21.4525	-16.2403	-21.5375	-16.3732	-21.6428	-16.523	-21.7669	-16.6878	-21.9081	-16.8658
6.30755	-21.4536	-16.2417	-21.5391	-16.3755	-21.6451	-16.5261	-21.7699	-16.6919	-21.9119	-16.8708
6.32751	-21.4547	-16.2432	-21.5407	-16.3777	-21.6473	-16.5293	-21.7729	-16.6959	-21.9157	-16.8758
6.34747	-21.4557	-16.2446	-21.5424	-16.38	-21.6496	-16.5324	-21.7759	-16.7	-21.9195	-16.8809
6.36743	-21.4568	-16.2461	-21.544	-16.3823	-21.6518	-16.5356	-21.7789	-16.7041	-21.9234	-16.8859
6.38739	-21.4579	-16.2476	-21.5456	-16.3846	-21.6541	-16.5388	-21.7819	-16.7082	-21.9272	-16.891
6.40735	-21.459	-16.2491	-21.5472	-16.3869	-21.6564	-16.542	-21.7849	-16.7123	-21.931	-16.8961
6.42731	-21.4601	-16.2506	-21.5489	-16.3892	-21.6587	-16.5451	-21.788	-16.7165	-21.9349	-16.9012
6.44727	-21.4612	-16.2521	-21.5505	-16.3915	-21.661	-16.5483	-21.791	-16.7206	-21.9388	-16.9063
6.46723	-21.4623	-16.2536	-21.5522	-16.3938	-21.6633	-16.5516	-21.794	-16.7247	-21.9426	-16.9114
6.48719	-21.4635	-16.2551	-21.5538	-16.3962	-21.6656	-16.5548	-21.7971	-16.7289	-21.9465	-16.9165
6.50715	-21.4646	-16.2566	-21.5555	-16.3985	-21.6679	-16.558	-21.8002	-16.7331	-21.9504	-16.9216
6.52711	-21.4657	-16.2581	-21.5572	-16.4009	-21.6702	-16.5612	-21.8032	-16.7372	-21.9543	-16.9268
6.54707	-21.4668	-16.2597	-21.5588	-16.4032	-21.6726	-16.5645	-21.8063	-16.7414	-21.9582	-16.9319
6.56703	-21.4679	-16.2612	-21.5605	-16.4056	-21.6749	-16.5677	-21.8094	-16.7456	-21.9621	-16.9371
6.58699	-21.4691	-16.2627	-21.5622	-16.4079	-21.6773	-16.571	-21.8125	-16.7498	-21.9661	-16.9423
6.60695	-21.4702	-16.2643	-21.5639	-16.4103	-21.6796	-16.5743	-21.8156	-16.754	-21.97	-16.9475
6.62691	-21.4713	-16.2658	-21.5656	-16.4127	-21.682	-16.5776	-21.8188	-16.7583	-21.974	-16.9527
6.64687	-21.4725	-16.2674	-21.5673	-16.4151	-21.6843	-16.5809	-21.8219	-16.7625	-21.9779	-16.9579
6.66683	-21.4736	-16.2689	-21.569	-16.4175	-21.6867	-16.5842	-21.825	-16.7668	-21.9819	-16.9631
6.68679	-21.4748	-16.2705	-21.5707	-16.4199	-21.6891	-16.5875	-21.8282	-16.771	-21.9859	-16.9683
6.70675	-21.4759	-16.2721	-21.5724	-16.4223	-21.6915	-16.5908	-21.8313	-16.7753	-21.9899	-16.9736
6.72671	-21.4771	-16.2736	-21.5741	-16.4247	-21.6939	-16.5941	-21.8345	-16.7796	-21.9939	-16.9789
6.74667	-21.4782	-16.2752	-21.5758	-16.4271	-21.6963	-16.5974	-21.8376	-16.7839	-21.9979	-16.9841
6.76663	-21.4794	-16.2768	-21.5776	-16.4296	-21.6987	-16.6008	-21.8408	-16.7882	-22.0019	-16.9894
6.78659	-21.4806	-16.2784	-21.5793	-16.432	-21.7011	-16.6041	-21.844	-16.7925	-22.0059	-16.9947
6.80655	-21.4817	-16.28	-21.581	-16.4345	-21.7035	-16.6075	-21.8472	-16.7968	-22.01	-17
6.82651	-21.4829	-16.2816	-21.5828	-16.4369	-21.7059	-16.6109	-21.8504	-16.8011	-22.014	-17.0053
6.84647	-21.4841	-16.2832	-21.5845	-16.4394	-21.7084	-16.6143	-21.8536	-16.8055	-22.0181	-17.0106
6.86643	-21.4853	-16.2848	-21.5863	-16.4418	-21.7108	-16.6177	-21.8568	-16.8098	-22.0221	-17.016
6.88639	-21.4865	-16.2864	-21.588	-16.4443	-21.7132	-16.6211	-21.8601	-16.8142	-22.0262	-17.0213
6.90635	-21.4877	-16.2881	-21.5898	-16.4468	-21.7157	-16.6245	-21.8633	-16.8186	-22.0303	-17.0267
6.92631	-21.4889	-16.2897	-21.5916	-16.4493	-21.7182	-16.6279	-21.8665	-16.8229	-22.0344	-17.0321
6.94627	-21.49	-16.2913	-21.5933	-16.4518	-21.7206	-16.6313	-21.8698	-16.8273	-22.0385	-17.0374
6.96623	-21.4912	-16.293	-21.5951	-16.4543	-21.7231	-16.6347	-21.873	-16.8317	-22.0426	-17.0428
6.98619	-21.4925	-16.2946	-21.5969	-16.4568	-21.7256	-16.6382	-21.8763	-16.8362	-22.0468	-17.0482
7.00615	-21.4937	-16.2963	-21.5987	-16.4593	-21.7281	-16.6416	-21.8796	-16.8406	-22.0509	-17.0537
7.02611	-21.4949	-16.2979	-21.6005	-16.4619	-21.7306	-16.6451	-21.8829	-16.845	-22.055	-17.0591
7.04607	-21.4961	-16.2996	-21.6023	-16.4644	-21.7331	-16.6486	-21.8862	-16.8495	-22.0592	-17.0645
7.06603	-21.4973	-16.3013	-21.6041	-16.467	-21.7356	-16.6521	-21.8895	-16.8539	-22.0633	-17.07
7.08599	-21.4985	-16.3029	-21.6059	-16.4695	-21.7381	-16.6555	-21.8928	-16.8584	-22.0675	-17.0754
7.10595	-21.4998	-16.3046	-21.6077	-16.4721	-21.7406	-16.659	-21.8961	-16.8629	-22.0717	-17.0809
7.12591	-21.501	-16.3063	-21.6095	-16.4746	-21.7431	-16.6626	-21.8994	-16.8673	-22.0759	-17.0864
7.14587	-21.5022	-16.308	-21.6114	-16.4772	-21.7457	-16.6661	-21.9027	-16.8718	-22.0801	-17.0918
7.16583	-21.5035	-16.3097	-21.6132	-16.4798	-21.7482	-16.6696	-21.9061	-16.8763	-22.0843	-17.0973
7.18579	-21.5047	-16.3114	-21.615	-16.4824	-21.7508	-16.6731	-21.9094	-16.8809	-22.0885	-17.1029
7.20575	-21.5059	-16.3131	-21.6169	-16.485	-21.7533	-16.6767	-21.9128	-16.8854	-22.0927	-17.1084
7.22571	-21.5072	-16.3148	-21.6187	-16.4876	-21.7559	-16.6802	-21.9162	-16.8899	-22.097	-17.1139
7.24567	-21.5084	-16.3166	-21.6206	-16.4902	-21.7584	-16.6838	-21.9195	-16.8945	-22.1012	-17.1194
7.26563	-21.5097	-16.3183	-21.6224	-16.4928	-21.761	-16.6874	-21.9229	-16.899	-22.1055	-17.125
7.28559	-21.511	-16.32	-21.6243	-16.4955	-21.7636	-16.6909	-21.9263	-16.9036	-22.1098	-17.1306
7.30555	-21.5122	-16.3218	-21.6262	-16.4981	-21.7662	-16.6945	-21.9297	-16.9081	-22.114	-17.1361
7.32551	-21.5135	-16.3235	-21.628	-16.5007	-21.7688	-16.6981	-21.9331	-16.9127	-22.1183	-17.1417
7.34547	-21.5148	-16.3252	-21.6299	-16.5034	-21.7714	-16.7017	-21.9365	-16.9173	-22.1226	-17.1473
7.36543	-21.516	-16.327	-21.6318	-16.506	-21.774	-16.7053	-21.9399	-16.9219	-22.1269	-17.1529
7.38539	-21.5173	-16.3288	-21.6337	-16.5087	-21.7766	-16.709	-21.9434	-16.9265	-22.1312	-17.1585
7.40535	-21.5186	-16.3305	-21.6356	-16.5114	-21.7792	-16.7126	-21.9468	-16.9312	-22.1355	-17.1641
7.42531	-21.5199	-16.3323	-21.6375	-16.5141	-21.7818	-16.7162	-21.9503	-16.9358	-22.1399	-17.1698
7.44527	-21.5212	-16.3341	-21.6394	-16.5167	-21.7845	-16.7199	-21.9537	-16.9404	-22.1442	-17.1754
7.46523	-21.5225	-16.3359	-21.6413	-16.5194	-21.7871	-16.7235	-21.9572	-16.9451	-22.1486	-17.1811
7.48519	-21.5238	-16.3377	-21.6432	-16.5221	-21.7898	-16.7272	-21.9606	-16.9498	-22.1529	-17.1867
7.50515	-21.5251	-16.3395	-21.6451	-16.5248	-21.7924	-16.7309	-21.9641	-16.9544	-22.1573	-17.1924
7.52511	-21.5264	-16.3413	-21.6471	-16.5276	-21.7951	-16.7346	-21.9676	-16.9591	-22.1617	-17.1981
7.54507	-21.5277	-16.3431	-21.649	-16.5303	-21.7977	-16.7383	-21.9711	-16.9638	-22.166	-17.2038
7.56503	-21.529	-16.3449	-21.6509	-16.533	-21.8004	-16.742	-21.9746	-16.9685	-22.1704	-17.2095
7.58499	-21.5303	-16.3467	-21.6529	-16.5358	-21.8031	-16.7457	-21.9781	-16.9732	-22.1748	-17.2152
7.60495	-21.5316	-16.3485	-21.6548	-16.5385	-21.8058	-16.7494	-21.9816	-16.9779	-22.1792	-17.2209
7.62491	-21.533	-16.3504	-21.6568	-16.5413	-21.8085	-16.7531	-21.9852	-16.9826	-22.1837	-17.2267
7.64487	-21.5343	-16.3522	-21.6587	-16.544	-21.8112	-16.7569	-21.9887	-16.9874	-22.1881	-17.2324
7.66483	-21.5356	-16.354	-21.6607	-16.5468	-21.8139	-16.7606	-21.9922	-16.9921	-22.1925	-17.2381
7.68479	-21.5369	-16.3559	-21.6627	-16.5496	-21.8166	-16.7644	-21.9958	-16.9969	-22.197	-17.2439
7.70475	-21.5383	-16.3577	-21.6646	-16.5523	-21.8193	-16.7681	-21.9993	-17.0017	-22.2014	-17.2497
7.72471	-21.5396	-16.3596	-21.6666	-16.5551	-21.8221	-16.7719	-22.0029	-17.0064	-22.2059	-17.2555
7.74467	-21.541	-16.3615	-21.6686	-16.5579	-21.8248	-16.7757	-22.0065	-17.0112	-22.2104	-17.2613
7.76463	-21.5423	-16.3634	-21.6706	-16.5607	-21.8275	-16.7795	-22.0101	-17.016	-22.2149	-17.2671
7.78459	-21.5437	-16.3652	-21.6726	-16.5636	-21.8303	-16.7833	-22.0137	-17.0208	-22.2193	-17.2729
7.80455	-21.545	-16.3671	-21.6746	-16.5664	-21.833	-16.7871	-22.0173	-17.0256	-22.2238	-17.2787
7.82451	-21.5464	-16.369	-21.6766	-16.5692	-21.8358	-16.7909	-22.0209	-17.0305	-22.2284	-17.2845
7.84447	-21.5478	-16.3709	-21.6786	-16.5721	-21.8386	-16.7947	-22.0245	-17.0353	-22.2329	-17.2904
7.86443	-21.5491	-16.3728	-21.6806	-16.5749	-21.8413	-16.7985	-22.0281	-17.0401	-22.2374	-17.2962
7.88439	-21.5505	-16.3747	-21.6826	-16.5777	-21.8441	-16.8024	-22.0317	-17.045	-22.2419	-17.3021
7.90435	-21.5519	-16.3766	-21.6846	-16.5806	-21.8469	-16.8062	-22.0354	-17.0498	-22.2465	-17.3079
7.92431	-21.5533	-16.3785	-21.6867	-16.5835	-21.8497	-16.8101	-22.039	-17.0547	-22.251	-17.3138
7.94427	-21.5546	-16.3805	-21.6887	-16.5863	-21.8525	-16.814	-22.0427	-17.0596	-22.2556	-17.3197
7.96423	-21.556	-16.3824	-21.6907	-16.5892	-21.8553	-16.8178	-22.0463	-17.0645	-22.2602	-17.3256
7.98419	-21.5574	-16.3843	-21.6928	-16.5921	-21.8581	-16.8217	-22.05	-17.0694	-22.2647	-17.3315
8.00415	-21.5588	-16.3863	-21.6948	-16.595	-21.8609	-16.8256	-22.0537	-17.0743	-22.2693	-17.3374
8.02411	-21.5602	-16.3882	-21.6969	-16.5979	-21.8638	-16.8295	-22.0573	-17.0792	-22.2739	-17.3433
8.04407	-21.5616	-16.3902	-21.6989	-16.6008	-21.8666	-16.8334	-22.061	-17.0841	-22.2785	-17.3493
8.06403	-21.563	-16.3922	-21.701	-16.6038	-21.8694	-16.8373	-22.0647	-17.089	-22.2831	-17.3552
8.08399	-21.5644	-16.3941	-21.7031	-16.6067	-21.8723	-16.8413	-22.0684	-17.094	-22.2878	-17.3612
8.10395	-21.5659	-16.3961	-21.7052	-16.6096	-21.8751	-16.8452	-22.0721	-17.0989	-22.2924	-17.3671
8.12391	-21.5673	-16.3981	-21.7072	-16.6126	-21.878	-16.8492	-22.0759	-17.1039	-22.297	-17.3731
8.14387	-21.5687	-16.4001	-21.7093	-16.6155	-21.8809	-16.8531	-22.0796	-17.1089	-22.3017	-17.3791
8.16383	-21.5701	-16.4021	-21.7114	-16.6185	-21.8837	-16.8571	-22.0833	-17.1139	-22.3063	-17.3851
8.18379	-21.5716	-16.4041	-21.7135	-16.6214	-21.8866	-16.861	-22.0871	-17.1188	-22.311	-17.3911
8.20375	-21.573	-16.4061	-21.7156	-16.6244	-21.8895	-16.865	-22.0908	-17.1238	-22.3157	-17.3971
8.22371	-21.5744	-16.4081	-21.7177	-16.6274	-21.8924	-16.869	-22.0946	-17.1288	-22.3203	-17.4031
8.24367	-21.5759	-16.4101	-21.7198	-16.6304	-21.8953	-16.873	-22.0984	-17.1339	-22.325	-17.4091
8.26363	-21.5773	-16.4121	-21.722	-16.6334	-21.8982	-16.877	-22.1021	-17.1389	-22.3297	-17.4151
8.28359	-21.5788	-16.4142	-21.7241	-16.6364	-21.9011	-16.881	-22.1059	-17.1439	-22.3344	-17.4212
8.30355	-21.5802	-16.4162	-21.7262	-16.6394	-21.904	-16.885	-22.1097	-17.149	-22.3392	-17.4272
8.32351	-21.5817	-16.4182	-21.7283	-16.6424	-21.9069	-16.8891	-22.1135	-17.154	-22.3439	-17.4333
8.34347	-21.5831	-16.4203	-21.7305	-16.6454	-21.9099	-16.8931	-22.1173	-17.1591	-22.3486	-17.4393
8.36343	-21.5846	-16.4223	-21.7326	-16.6484	-21.9128	-16.8971	-22.1211	-17.1641	-22.3534	-17.4454
8.38339	-21.5861	-16.4244	-21.7348	-16.6515	-21.9158	-16.9012	-22.1249	-17.1692	-22.3581	-17.4515
8.40335	-21.5875	-16.4265	-21.7369	-16.6545	-21.9187	-16.9053	-22.1288	-17.1743	-22.3629	-17.4576
8.42331	-21.589	-16.4285	-21.7391	-16.6576	-21.9217	-16.9093	-22.1326	-17.1794	-22.3676	-17.4637
8.44327	-21.5905	-16.4306	-21.7413	-16.6607	-21.9246	-16.9134	-22.1365	-17.1845	-22.3724	-17.4698
8.46323	-21.592	-16.4327	-21.7434	-16.6637	-21.9276	-16.9175	-22.1403	-17.1896	-22.3772	-17.4759
8.48319	-21.5935	-16.4348	-21.7456	-16.6668	-21.9306	-16.9216	-22.1442	-17.1947	-22.382	-17.4821
8.50315	-21.595	-16.4369	-21.7478	-16.6699	-21.9336	-16.9257	-22.148	-17.1999	-22.3868	-17.4882
8.52311	-21.5965	-16.439	-21.75	-16.673	-21.9365	-16.9298	-22.1519	-17.205	-22.3916	-17.4944
8.54307	-21.598	-16.4411	-21.7522	-16.6761	-21.9395	-16.9339	-22.1558	-17.2102	-22.3964	-17.5005
8.56303	-21.5995	-16.4432	-21.7544	-16.6792	-21.9425	-16.9381	-22.1597	-17.2153	-22.4012	-17.5067
8.58299	-21.601	-16.4453	-21.7566	-16.6823	-21.9456	-16.9422	-22.1636	-17.2205	-22.406	-17.5128
