Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
36.20095	-2.8620217	119.56557	-2.3462507	127.59986	-0.35490738	0.62562504	-0.46571393	0.60474499
36.4009	-2.847945	118.2267	-2.3146215	127.07804	-0.34074418	0.63477475	-0.46186587	0.61118281
36.60085	-2.93419	117.312	-2.2835205	126.55871	-0.32730125	0.63380881	-0.457944	0.61755128
36.8008	-2.7736242	116.42847	-2.2529407	126.04189	-0.3234127	0.65069861	-0.4539503	0.6238494
37.00075	-2.8385727	115.32414	-2.2228748	125.52758	-0.30849629	0.65191791	-0.44988675	0.63007625
37.2007	-2.7599795	115.02832	-2.193316	125.01581	-0.30789975	0.65944195	-0.44575537	0.63623095
37.40065	-2.73669	114.0033	-2.164257	124.50659	-0.29684858	0.66662949	-0.44155814	0.6423127
37.6006	-2.8327804	113.3257	-2.1356909	123.99995	-0.28576529	0.66272116	-0.43729706	0.64832075
37.80055	-2.6059861	112.26499	-2.1076106	123.49589	-0.28068209	0.68556656	-0.4329741	0.65425442
38.0005	-2.7356386	111.66066	-2.0800092	122.99443	-0.26938436	0.67828826	-0.42859127	0.66011309
38.20045	-2.5649805	111.06119	-2.0528796	122.49558	-0.26747702	0.69458338	-0.42415053	0.66589619
38.4004	-2.6315019	110.25521	-2.026215	121.99936	-0.25571425	0.69294977	-0.41965384	0.67160322
38.60035	-2.6169393	110.11334	-2.0000083	121.50577	-0.25442387	0.69474463	-0.41510316	0.67723372
38.8003	-2.5345528	107.82344	-1.9742528	121.01482	-0.22861995	0.71106819	-0.41050043	0.6827873
39.00025	-2.6212468	108.72273	-1.9489416	120.52653	-0.23737089	0.70036705	-0.40584757	0.68826361
39.2002	-2.5441203	105.76728	-1.9240679	120.04089	-0.20273685	0.71802169	-0.4011465	0.69366238
39.40015	-2.580569	106.28456	-1.899625	119.55792	-0.2083349	0.71316315	-0.39639912	0.69898335
39.6001	-2.5696056	104.8714	-1.8756061	119.07763	-0.19092449	0.7189911	-0.39160728	0.70422635
39.80005	-2.557874	104.24178	-1.8520046	118.60001	-0.18325952	0.72202024	-0.38677286	0.70939122
40	-2.5826464	103.58618	-1.8288139	118.12508	-0.17448772	0.72200773	-0.38189768	0.71447789
