Freq_GHz	Model_dBm
3.3933985	-18.032809
3.4033785	-18.033248
3.4133585	-18.033688
3.4233385	-18.03413
3.4333185	-18.034572
3.4432985	-18.035016
3.4532785	-18.035462
3.4632585	-18.035909
3.4732385	-18.036357
3.4832185	-18.036806
3.4931985	-18.037257
3.5031785	-18.037709
3.5131585	-18.038162
3.5231385	-18.038617
3.5331185	-18.039072
3.5430985	-18.03953
3.5530785	-18.039988
3.5630585	-18.040448
3.5730385	-18.04091
3.5830184	-18.041372
3.5929984	-18.041836
3.6029784	-18.042301
3.6129584	-18.042768
3.6229384	-18.043236
3.6329184	-18.043705
3.6428984	-18.044176
3.6528784	-18.044648
3.6628584	-18.045121
3.6728384	-18.045595
3.6828184	-18.046071
3.6927984	-18.046548
3.7027784	-18.047027
3.7127584	-18.047507
3.7227384	-18.047988
3.7327184	-18.04847
3.7426984	-18.048954
3.7526784	-18.04944
3.7626584	-18.049926
3.7726384	-18.050414
3.7826184	-18.050903
3.7925984	-18.051394
3.8025784	-18.051885
3.8125583	-18.052379
3.8225383	-18.052873
3.8325183	-18.053369
3.8424983	-18.053866
3.8524783	-18.054365
3.8624583	-18.054864
3.8724383	-18.055366
3.8824183	-18.055868
3.8923983	-18.056372
3.9023783	-18.056877
3.9123583	-18.057384
3.9223383	-18.057892
3.9323183	-18.058401
3.9422983	-18.058911
3.9522783	-18.059423
3.9622583	-18.059936
3.9722383	-18.060451
3.9822183	-18.060967
3.9921983	-18.061484
4.0021783	-18.062003
4.0121583	-18.062523
4.0221383	-18.063044
4.0321182	-18.063566
4.0420982	-18.06409
4.0520782	-18.064616
4.0620582	-18.065142
4.0720382	-18.06567
4.0820182	-18.066199
4.0919982	-18.06673
4.1019782	-18.067262
4.1119582	-18.067795
4.1219382	-18.06833
4.1319182	-18.068866
4.1418982	-18.069403
4.1518782	-18.069942
4.1618582	-18.070482
4.1718382	-18.071023
4.1818182	-18.071566
4.1917982	-18.07211
4.2017782	-18.072656
4.2117582	-18.073202
4.2217382	-18.073751
4.2317182	-18.0743
4.2416982	-18.074851
4.2516782	-18.075403
4.2616581	-18.075956
4.2716381	-18.076511
4.2816181	-18.077067
4.2915981	-18.077625
4.3015781	-18.078184
4.3115581	-18.078744
4.3215381	-18.079306
4.3315181	-18.079869
4.3414981	-18.080433
4.3514781	-18.080999
4.3614581	-18.081566
4.3714381	-18.082134
4.3814181	-18.082704
4.3913981	-18.083275
4.4013781	-18.083847
4.4113581	-18.084421
4.4213381	-18.084996
4.4313181	-18.085572
4.4412981	-18.08615
4.4512781	-18.086729
4.4612581	-18.08731
4.4712381	-18.087892
4.481218	-18.088475
4.491198	-18.08906
4.501178	-18.089646
4.511158	-18.090233
4.521138	-18.090822
4.531118	-18.091412
4.541098	-18.092003
4.551078	-18.092596
4.561058	-18.09319
4.571038	-18.093785
4.581018	-18.094382
4.590998	-18.09498
4.600978	-18.09558
4.610958	-18.096181
4.620938	-18.096783
4.630918	-18.097386
4.640898	-18.097991
4.650878	-18.098598
4.660858	-18.099205
4.670838	-18.099814
4.680818	-18.100425
4.690798	-18.101037
4.700778	-18.10165
4.7107579	-18.102264
4.7207379	-18.10288
4.7307179	-18.103497
4.7406979	-18.104116
4.7506779	-18.104736
4.7606579	-18.105357
4.7706379	-18.10598
4.7806179	-18.106604
4.7905979	-18.107229
4.8005779	-18.107856
4.8105579	-18.108484
4.8205379	-18.109114
4.8305179	-18.109745
4.8404979	-18.110377
4.8504779	-18.111011
4.8604579	-18.111646
4.8704379	-18.112282
4.8804179	-18.11292
4.8903979	-18.113559
4.9003779	-18.114199
4.9103579	-18.114841
4.9203379	-18.115485
4.9303178	-18.116129
4.9402978	-18.116775
4.9502778	-18.117423
4.9602578	-18.118071
4.9702378	-18.118721
4.9802178	-18.119373
4.9901978	-18.120026
5.0001778	-18.12068
5.0101578	-18.121335
5.0201378	-18.121992
5.0301178	-18.122651
5.0400978	-18.12331
5.0500778	-18.123972
5.0600578	-18.124634
5.0700378	-18.125298
5.0800178	-18.125963
5.0899978	-18.12663
5.0999778	-18.127298
5.1099578	-18.127967
5.1199378	-18.128638
5.1299178	-18.12931
5.1398978	-18.129983
5.1498778	-18.130658
5.1598577	-18.131335
5.1698377	-18.132012
5.1798177	-18.132691
5.1897977	-18.133372
5.1997777	-18.134053
5.2097577	-18.134737
5.2197377	-18.135421
5.2297177	-18.136107
5.2396977	-18.136794
5.2496777	-18.137483
5.2596577	-18.138173
5.2696377	-18.138865
5.2796177	-18.139558
5.2895977	-18.140252
5.2995777	-18.140947
5.3095577	-18.141645
5.3195377	-18.142343
5.3295177	-18.143043
5.3394977	-18.143744
5.3494777	-18.144446
5.3594577	-18.14515
5.3694377	-18.145856
5.3794176	-18.146563
5.3893976	-18.147271
5.3993776	-18.14798
5.4093576	-18.148691
5.4193376	-18.149403
5.4293176	-18.150117
5.4392976	-18.150832
5.4492776	-18.151549
5.4592576	-18.152267
5.4692376	-18.152986
5.4792176	-18.153707
5.4891976	-18.154429
5.4991776	-18.155152
5.5091576	-18.155877
5.5191376	-18.156603
5.5291176	-18.157331
5.5390976	-18.15806
5.5490776	-18.15879
5.5590576	-18.159522
5.5690376	-18.160255
5.5790176	-18.16099
5.5889976	-18.161726
5.5989776	-18.162463
5.6089575	-18.163202
5.6189375	-18.163942
