Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
14.8063	-0.70224142	-97.474472	-0.98200468	-99.259273	-0.11998123	-0.91449624	-0.14370175	-0.88146255
15.0063	-0.71849293	-98.90168	-1.0026248	-100.67719	-0.14245449	-0.90952085	-0.16507697	-0.87555577
15.2062	-0.73840415	-100.18143	-1.0231432	-102.09486	-0.16235957	-0.90403765	-0.18624771	-0.86914807
15.4062	-0.74419123	-101.48087	-1.0435656	-103.51357	-0.18269742	-0.89952372	-0.20722165	-0.86224072
15.6061	-0.77331448	-102.7944	-1.0638566	-104.93173	-0.20258916	-0.89210311	-0.2279646	-0.85484876
15.8061	-0.78959632	-104.07929	-1.0840215	-106.3506	-0.22212569	-0.88567424	-0.24848445	-0.84697332
16.006	-0.80682153	-105.42519	-1.1040255	-107.7686	-0.24238617	-0.87846871	-0.26874814	-0.83863125
16.206	-0.83020163	-106.66254	-1.123874	-109.18698	-0.26059703	-0.87068294	-0.28876379	-0.82982354
16.4059	-0.83618808	-108.0027	-1.1435327	-110.60417	-0.28069582	-0.8637544	-0.30849959	-0.82056874
16.6059	-0.86879247	-109.21833	-1.1630068	-112.02139	-0.29783723	-0.85439182	-0.32796392	-0.81086769
16.8058	-0.88388765	-110.5259	-1.1822628	-113.43705	-0.31670552	-0.84590149	-0.34712632	-0.80074051
17.0058	-0.902502	-111.9091	-1.2013062	-114.8524	-0.33631098	-0.83621606	-0.3659954	-0.79018783
17.2057	-0.91829914	-113.11282	-1.2201043	-116.26584	-0.35316055	-0.82746024	-0.38454219	-0.77923129
17.4057	-0.93230683	-114.44503	-1.2386626	-117.67859	-0.37170308	-0.81770605	-0.40277554	-0.76787125
17.6056	-0.96893394	-115.65791	-1.2569494	-119.08907	-0.38729173	-0.80624794	-0.42066802	-0.7561307
17.8056	-0.98504525	-117.05387	-1.2749705	-120.49849	-0.40606444	-0.79509739	-0.43822874	-0.74400975
18.0055	-1.0147066	-118.25706	-1.2926954	-121.90525	-0.42122952	-0.78371463	-0.45543187	-0.7315326
18.2055	-1.0233022	-119.54317	-1.31013	-123.31057	-0.43827992	-0.77329708	-0.47228679	-0.71869905
18.4054	-1.0572702	-120.79497	-1.3272453	-124.71285	-0.45329282	-0.76055759	-0.48876932	-0.70553438
18.6054	-1.0705467	-122.08029	-1.3440473	-126.11331	-0.46952076	-0.74905252	-0.50488911	-0.69203805
18.8053	-1.0907645	-123.44467	-1.3605085	-127.51035	-0.48609032	-0.73594552	-0.52062366	-0.6782363
19.0053	-1.1164056	-124.57787	-1.3766352	-128.90517	-0.49907442	-0.7240477	-0.53598286	-0.66412819
19.2052	-1.1345857	-125.96062	-1.3924016	-130.29619	-0.5153215	-0.71030533	-0.55094597	-0.64974078
19.4052	-1.1667556	-127.20724	-1.407814	-131.6846	-0.52869112	-0.6963421	-0.56552307	-0.63507272
