Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
7.80805	-0.22688667	-51.763798	-0.35027344	-53.065771	0.60294754	-0.76521426	0.57714771	-0.76773293
8.008	-0.2326529	-53.067139	-0.36725465	-54.438646	0.58499778	-0.77821391	0.55749702	-0.77981432
8.20795	-0.24548885	-54.39827	-0.38453993	-55.812239	0.56592465	-0.79042476	0.53757271	-0.79137778
8.4079	-0.25072378	-55.67783	-0.4021195	-57.186526	0.54780255	-0.80238141	0.51738982	-0.80241736
8.60785	-0.25980023	-57.059502	-0.41998332	-58.561481	0.52774419	-0.81450537	0.49696356	-0.81292757
8.8078	-0.27634311	-58.351646	-0.43812112	-59.937076	0.50827372	-0.82462696	0.47630924	-0.8229034
9.00775	-0.28276131	-59.656853	-0.45652233	-61.31328	0.48899687	-0.83537306	0.45544232	-0.83234034
9.2077	-0.29907313	-60.922878	-0.47517618	-62.690056	0.46953774	-0.84438606	0.43437835	-0.84123437
9.40765	-0.29956681	-62.287781	-0.49407163	-64.067368	0.44926587	-0.85528216	0.41313296	-0.84958198
9.6076	-0.31691012	-63.579369	-0.5131974	-65.445175	0.42901571	-0.86346573	0.39172186	-0.85738013
9.80755	-0.34396127	-64.877922	-0.53254201	-66.823434	0.40806475	-0.87025185	0.37016079	-0.86462632
10.0075	-0.33953422	-66.211899	-0.55209373	-68.202099	0.38789218	-0.87996421	0.34846553	-0.87131854
10.2075	-0.37051842	-67.431625	-0.57184557	-69.581464	0.36775861	-0.88485964	0.32664641	-0.87745674
10.4074	-0.3770164	-68.823845	-0.59177052	-70.960443	0.34589226	-0.89286544	0.30473562	-0.88303553
10.6074	-0.399185	-70.108589	-0.61187616	-72.34036	0.32495582	-0.89810117	0.28272699	-0.88806
10.8073	-0.39944538	-71.404633	-0.63212986	-73.719776	0.30455003	-0.90519423	0.26065824	-0.89252513
11.0073	-0.41311365	-72.696617	-0.65253917	-75.100011	0.28361612	-0.91039719	0.23852296	-0.89643589
11.2072	-0.43089047	-73.961479	-0.6730708	-76.47962	0.26291207	-0.91456227	0.21635885	-0.89978937
11.4072	-0.44868219	-75.274948	-0.69373227	-77.859915	0.24138413	-0.91846527	0.1941592	-0.90259043
11.6071	-0.46461147	-76.679916	-0.71448975	-79.239447	0.21839096	-0.92241442	0.17196158	-0.90483825
11.8071	-0.4707959	-77.885986	-0.73535068	-80.619521	0.1987857	-0.92614717	0.14975901	-0.90653754
12.007	-0.49382478	-79.294357	-0.75628079	-81.998682	0.17549667	-0.92828876	0.12758874	-0.90768954
12.207	-0.49723181	-80.480232	-0.77728749	-83.378231	0.156186	-0.93135661	0.1054435	-0.90829882
12.4069	-0.51386529	-81.913467	-0.79833617	-84.756705	0.13258784	-0.93318301	0.083360153	-0.90836863
12.6069	-0.51887995	-83.023689	-0.8194342	-86.1354	0.11441569	-0.93503684	0.061331116	-0.90790337
12.8068	-0.54786325	-84.530251	-0.84054673	-87.512849	0.089493551	-0.93459797	0.039392706	-0.90690826
13.0068	-0.54684627	-85.776245	-0.8616811	-88.89034	0.069157669	-0.93643265	0.017537036	-0.90538749
13.2067	-0.57149649	-87.115898	-0.88280237	-90.266402	0.047111805	-0.9351359	-0.0042002347	-0.90334821
13.4067	-0.57404238	-88.443581	-0.90391784	-91.642318	0.025424262	-0.93570214	-0.025827308	-0.90079439
13.6066	-0.5988704	-89.471825	-0.9249926	-93.016612	0.0086041017	-0.93333602	-0.047309296	-0.897735
13.8066	-0.60931718	-90.8965	-0.94603395	-94.390559	-0.014586264	-0.93213964	-0.068654717	-0.8941738
14.0065	-0.63522816	-92.269661	-0.9670071	-95.762683	-0.036809792	-0.92874771	-0.089829561	-0.8901215
14.2065	-0.6445142	-93.764336	-0.98791937	-97.134251	-0.060957557	-0.92648053	-0.11084266	-0.8855816
14.4064	-0.65886599	-94.843117	-1.0087362	-98.503783	-0.07826034	-0.92364126	-0.13166099	-0.8805665
14.6064	-0.67567974	-96.268463	-1.029465	-99.872541	-0.10101543	-0.91962689	-0.15229368	-0.87507938
14.8063	-0.70224142	-97.474472	-1.0500717	-101.23904	-0.11998123	-0.91449624	-0.17270879	-0.86913425
15.0063	-0.71849293	-98.90168	-1.0705635	-102.60455	-0.14245449	-0.90952085	-0.19291575	-0.86273397
15.2062	-0.73840415	-100.18143	-1.090907	-103.96756	-0.16235957	-0.90403765	-0.21288377	-0.85589402
