Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
20.9156	0.096982	-0.390945	4.8491	-19.5472	-0.61772	-0.576527	-1.46325	-136.976
20.9256	0.0969818	-0.39031	4.84909	-19.5155	-0.618312	-0.575802	-1.46389	-137.039
20.9357	0.0969817	-0.389677	4.84908	-19.4838	-0.618902	-0.575076	-1.46452	-137.102
20.9457	0.0969815	-0.389043	4.84908	-19.4521	-0.619492	-0.574351	-1.46515	-137.165
20.9557	0.0969814	-0.38841	4.84907	-19.4205	-0.620081	-0.573625	-1.46578	-137.229
20.9658	0.0969812	-0.387777	4.84906	-19.3889	-0.620669	-0.572898	-1.46641	-137.292
20.9758	0.0969811	-0.387145	4.84905	-19.3572	-0.621256	-0.572171	-1.46704	-137.355
20.9858	0.0969809	-0.386513	4.84905	-19.3256	-0.621842	-0.571444	-1.46767	-137.418
20.9958	0.0969808	-0.385881	4.84904	-19.2941	-0.622427	-0.570716	-1.4683	-137.482
21.0059	0.0969806	-0.38525	4.84903	-19.2625	-0.623012	-0.569988	-1.46893	-137.545
21.0159	0.0969805	-0.384619	4.84902	-19.231	-0.623595	-0.569259	-1.46955	-137.608
21.0259	0.0969803	-0.383989	4.84902	-19.1994	-0.624178	-0.56853	-1.47018	-137.671
21.0359	0.0969802	-0.383359	4.84901	-19.1679	-0.624759	-0.567801	-1.4708	-137.734
21.046	0.09698	-0.382729	4.849	-19.1365	-0.62534	-0.567071	-1.47142	-137.798
21.056	0.0969799	-0.3821	4.84899	-19.105	-0.62592	-0.56634	-1.47205	-137.861
21.066	0.0969797	-0.381471	4.84899	-19.0736	-0.626499	-0.56561	-1.47267	-137.924
21.076	0.0969795	-0.380843	4.84898	-19.0421	-0.627077	-0.564879	-1.47329	-137.987
21.0861	0.0969794	-0.380215	4.84897	-19.0107	-0.627654	-0.564147	-1.47391	-138.05
21.0961	0.0969792	-0.379587	4.84896	-18.9793	-0.62823	-0.563415	-1.47453	-138.113
21.1061	0.0969791	-0.37896	4.84895	-18.948	-0.628806	-0.562683	-1.47515	-138.176
21.1162	0.0969789	-0.378333	4.84895	-18.9166	-0.62938	-0.56195	-1.47576	-138.24
21.1262	0.0969788	-0.377706	4.84894	-18.8853	-0.629954	-0.561217	-1.47638	-138.303
21.1362	0.0969786	-0.37708	4.84893	-18.854	-0.630526	-0.560484	-1.47699	-138.366
21.1462	0.0969785	-0.376454	4.84892	-18.8227	-0.631098	-0.55975	-1.47761	-138.429
21.1563	0.0969783	-0.375829	4.84892	-18.7914	-0.631669	-0.559016	-1.47822	-138.492
21.1663	0.0969782	-0.375204	4.84891	-18.7602	-0.632239	-0.558281	-1.47884	-138.555
21.1763	0.096978	-0.374579	4.8489	-18.729	-0.632808	-0.557546	-1.47945	-138.618
21.1863	0.0969779	-0.373955	4.84889	-18.6977	-0.633376	-0.556811	-1.48006	-138.681
