Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
27.40315	-2.3014789	169.71193	-1.8414703	166.63567	-0.7548955	0.1370254	-0.78705231	0.18698461
27.6031	-2.3068881	168.58607	-1.837394	165.60998	-0.75158919	0.15173713	-0.78394688	0.20113777
27.80305	-2.3565352	167.50349	-1.8330675	164.59332	-0.74432159	0.16496456	-0.78064339	0.21512293
28.003	-2.3655958	166.48407	-1.8284996	163.58565	-0.740496	0.17799512	-0.77714806	0.22893863
28.20295	-2.375397	165.15251	-1.8236988	162.58694	-0.73532957	0.19493463	-0.77346699	0.24258356
28.4029	-2.3805945	164.20938	-1.8186736	161.59714	-0.73158343	0.20688789	-0.76960622	0.25605661
28.60285	-2.3973832	162.82799	-1.8134325	160.61622	-0.72498062	0.22403095	-0.76557169	0.26935683
28.8028	-2.4415438	161.67166	-1.8079838	159.64413	-0.71665905	0.23740563	-0.76136924	0.2824834
29.00275	-2.4153826	160.5083	-1.8023354	158.68082	-0.71383805	0.25266694	-0.75700463	0.29543568
29.2027	-2.4964068	159.44725	-1.7964955	157.72626	-0.7024535	0.26337398	-0.75248352	0.30821316
29.40265	-2.45681	158.4128	-1.790472	156.78039	-0.70077155	0.277274	-0.74781146	0.32081545
29.6026	-2.5363822	157.18167	-1.7842724	155.84315	-0.68831766	0.28960126	-0.74299393	0.33324233
29.80255	-2.5157793	156.11563	-1.7779045	154.9145	-0.68443209	0.30307521	-0.73803626	0.34549368
30.0025	-2.5379064	155.00363	-1.7713755	153.99438	-0.67669539	0.31549605	-0.73294374	0.35756951
30.20245	-2.5288663	154.09016	-1.7646929	153.08274	-0.67227897	0.32658382	-0.72772151	0.36946993
30.4024	-2.5447953	153.20493	-1.7578636	152.17951	-0.66593078	0.33631393	-0.72237462	0.38119518
30.60235	-2.5909936	151.78491	-1.7508947	151.28463	-0.65390467	0.35084237	-0.71690803	0.3927456
30.8023	-2.5399811	151.0995	-1.743793	150.39806	-0.65348768	0.36075202	-0.7113266	0.40412162
31.00225	-2.5738764	149.94328	-1.736565	149.51972	-0.64355891	0.37240885	-0.70563505	0.41532377
31.2022	-2.5906188	149.53882	-1.7292172	148.64955	-0.63967981	0.37621665	-0.69983804	0.42635267
31.40215	-2.6391015	147.7919	-1.7217561	147.78749	-0.62441851	0.39334061	-0.6939401	0.43720903
31.6021	-2.655297	147.09644	-1.7141876	146.93347	-0.61844402	0.40014389	-0.68794567	0.44789363
31.80205	-2.6065688	145.64983	-1.7065178	146.08744	-0.61156642	0.41796749	-0.68185908	0.45840733
32.002	-2.6651869	145.39731	-1.6987526	145.24931	-0.60561745	0.41782946	-0.67568457	0.46875106
32.20195	-2.6737041	143.64565	-1.6908976	144.41903	-0.59198169	0.43571894	-0.66942626	0.47892582
32.4019	-2.6580369	142.71484	-1.6829583	143.59653	-0.58588115	0.44608207	-0.6630882	0.48893269
32.60185	-2.6695366	141.73499	-1.6749402	142.78174	-0.57740217	0.45543249	-0.6566743	0.49877277
32.8018	-2.6727047	140.66971	-1.6668483	141.9746	-0.56862773	0.46591862	-0.65018841	0.50844726
33.00175	-2.7477229	139.69923	-1.6586877	141.17502	-0.55583337	0.47139382	-0.64363426	0.51795737
33.2017	-2.6645393	138.53725	-1.6504634	140.38295	-0.5514153	0.48721232	-0.63701549	0.5273044
33.40165	-2.7185245	137.68327	-1.6421801	139.59831	-0.54072134	0.49230726	-0.63033565	0.53648967
33.6016	-2.652617	136.84683	-1.6338424	138.82104	-0.53754033	0.50395781	-0.62359819	0.54551455
33.80155	-2.752214	135.666	-1.6254547	138.05106	-0.52103184	0.50905765	-0.61680646	0.55438044
34.0015	-2.6396024	135.0188	-1.6170215	137.28831	-0.52197216	0.52162973	-0.60996375	0.56308879
34.20145	-2.6702008	133.44643	-1.6085467	136.53271	-0.50567778	0.53387199	-0.60307321	0.57164108
34.4014	-2.637661	133.17697	-1.6000345	135.7842	-0.50504994	0.53825695	-0.59613795	0.58003881
34.60135	-2.6868932	131.95995	-1.5914888	135.0427	-0.49071445	0.54576031	-0.58916096	0.58828352
34.8013	-2.7127728	130.97047	-1.5829133	134.30814	-0.47978498	0.55250434	-0.58214516	0.59637677
35.00125	-2.6464975	129.71529	-1.5743117	133.58046	-0.47114839	0.56719293	-0.57509339	0.60432013
35.2012	-2.6315341	128.69057	-1.5656875	132.85958	-0.46172422	0.57652047	-0.5680084	0.61211523
35.40115	-2.5710833	128.6503	-1.5570441	132.14544	-0.46454073	0.58087349	-0.56089285	0.61976368
35.6011	-2.7469704	127.0785	-1.5483847	131.43796	-0.43944345	0.58150182	-0.55374933	0.62726711
35.80105	-2.6314907	126.29935	-1.5397124	130.73707	-0.43727045	0.59528574	-0.54658035	0.63462719
36.001	-2.6660674	124.37896	-1.5310304	130.04272	-0.41541934	0.60718282	-0.53938836	0.64184557
36.20095	-2.6447341	124.00894	-1.5223415	129.35482	-0.41250137	0.61135264	-0.5321757	0.64892393
36.4009	-2.6378534	122.58994	-1.5136484	128.67331	-0.39755032	0.62187265	-0.52494467	0.65586396
36.60085	-2.7044742	121.57317	-1.504954	127.99812	-0.38349981	0.62402461	-0.51769747	0.66266734
36.8008	-2.6527553	120.45391	-1.4962608	127.32919	-0.37345431	0.63516743	-0.51043626	0.66933578
37.00075	-2.6948562	119.22392	-1.4875713	126.66644	-0.3579945	0.63992826	-0.50316311	0.67587098
37.2007	-2.6612928	118.7378	-1.4788879	126.00981	-0.35391722	0.64543177	-0.49588002	0.68227463
37.40065	-2.682255	117.39429	-1.4702128	125.35923	-0.33787041	0.65197711	-0.48858894	0.68854844
37.6006	-2.7386172	116.73929	-1.4615482	124.71464	-0.32825818	0.65155528	-0.48129174	0.69469412
37.80055	-2.6231999	115.60545	-1.4528964	124.07598	-0.31951861	0.66672403	-0.47399024	0.70071336
38.0005	-2.6926582	114.82162	-1.4442592	123.44316	-0.30789592	0.66568801	-0.4666862	0.70660787
38.20045	-2.6069691	114.01574	-1.4356386	122.81614	-0.3014621	0.67659466	-0.4593813	0.71237934
38.4004	-2.6571038	113.11148	-1.4270365	122.19485	-0.28907342	0.67734704	-0.45207718	0.71802946
38.60035	-2.6627061	112.48954	-1.4184546	121.57922	-0.28152236	0.6800062	-0.44477541	0.72355992
38.8003	-2.6338284	110.78815	-1.4098946	120.96919	-0.26207841	0.69035635	-0.43747753	0.7289724
39.00025	-2.6588042	110.82826	-1.4013581	120.3647	-0.26180773	0.68819101	-0.430185	0.73426857
39.2002	-2.6120052	108.62153	-1.3928466	119.76569	-0.23638485	0.70153124	-0.42289923	0.73945008
39.40015	-2.6649516	108.40105	-1.3843616	119.17209	-0.23226342	0.69816688	-0.41562159	0.7445186
39.6001	-2.6733053	106.94986	-1.3759046	118.58385	-0.21430141	0.70314851	-0.40835339	0.74947577
39.80005	-2.6506648	106.29691	-1.3674768	118.0009	-0.20681287	0.70738647	-0.4010959	0.75432322
40	-2.6866188	105.34123	-1.3590794	117.42318	-0.19418016	0.70780158	-0.39385034	0.75906258
