Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
19.80505	-6.2817731	-163.38898	-7.0422119	-166.5893	-0.46494133	-0.13870241	-0.43239719	-0.10309688
20.005	-6.2105784	-164.02351	-6.9539943	-167.53559	-0.47028787	-0.13464406	-0.43847165	-0.096921121
20.20495	-6.1366887	-165.31496	-6.8668302	-168.47697	-0.47724568	-0.12506988	-0.44444256	-0.090608921
20.4049	-6.0550003	-166.11812	-6.7807115	-169.41348	-0.4834776	-0.11948636	-0.45030678	-0.08416299
20.60485	-5.9941435	-167.1555	-6.69563	-170.34515	-0.4889756	-0.11149198	-0.45606122	-0.077586123
20.8048	-5.9110613	-168.09697	-6.6115777	-171.27202	-0.49545808	-0.10443676	-0.4617029	-0.070881201
21.00475	-5.8738194	-169.06401	-6.5285467	-172.19413	-0.49928628	-0.096472677	-0.4672289	-0.064051184
21.2047	-5.767024	-170.2558	-6.4465291	-173.11149	-0.50738507	-0.087131823	-0.47263642	-0.057099113
21.40465	-5.7159781	-171.08847	-6.3655172	-174.02414	-0.51159548	-0.080219195	-0.47792273	-0.050028102
21.6046	-5.6145916	-172.005	-6.2855031	-174.93211	-0.51883411	-0.072871208	-0.48308521	-0.042841337
21.80455	-5.6211357	-173.07303	-6.2064791	-175.83541	-0.51971055	-0.06314012	-0.48812134	-0.035542071
22.0045	-5.4927297	-174.03922	-6.1284376	-176.73408	-0.52845621	-0.055177278	-0.4930287	-0.028133623
22.20445	-5.4713621	-175.08977	-6.051371	-177.62813	-0.53068293	-0.045591025	-0.49780496	-0.020619372
22.4044	-5.3463702	-175.80367	-5.9752717	-178.51758	-0.53890927	-0.039540318	-0.5024479	-0.013002754
22.60435	-5.3392253	-177.0511	-5.900132	-179.40246	-0.54008643	-0.027821747	-0.50695543	-0.0052872586
22.8043	-5.2544236	-177.70567	-5.8259446	179.71723	-0.54567057	-0.021862308	-0.51132554	0.0025235765
23.00425	-5.1788573	-178.91328	-5.7527017	178.84146	-0.55078108	-0.010447831	-0.51555633	0.010426167
23.2042	-5.1250672	-179.84653	-5.680396	177.97022	-0.55430026	-0.0014847283	-0.51964603	0.018416889
23.40415	-5.0592065	179.35919	-5.60902	177.10349	-0.55848628	0.0062465075	-0.52359297	0.026492079
23.6041	-5.0408421	178.23981	-5.538566	176.24127	-0.55943924	0.017192004	-0.5273956	0.034648042
23.80405	-4.951344	177.38936	-5.4690267	175.38354	-0.56491333	0.025757688	-0.53105247	0.042881054
24.004	-4.9058623	176.28024	-5.4003945	174.53028	-0.56727154	0.036880266	-0.53456226	0.051187365
24.20395	-4.8474317	175.45851	-5.332662	173.68149	-0.57050926	0.045315762	-0.53792374	0.059563205
24.4039	-4.7895751	174.38672	-5.2658217	172.83716	-0.57336831	0.05635343	-0.54113584	0.068004786
24.60385	-4.7508726	173.42746	-5.199866	171.99728	-0.57490045	0.066239048	-0.54419755	0.076508309
24.8038	-4.66366	172.55608	-5.1347874	171.16184	-0.57961727	0.075730984	-0.54710801	0.085069966
25.00375	-4.6429105	171.60332	-5.0705784	170.33083	-0.57966096	0.085562563	-0.54986647	0.093685944
25.2037	-4.5913496	170.62753	-5.0072316	169.50424	-0.5815618	0.095989862	-0.55247228	0.10235243
25.40365	-4.5448618	169.46361	-4.9447392	168.68206	-0.5826018	0.10836164	-0.55492492	0.11106561
25.6036	-4.5041361	168.73431	-4.8830939	167.8643	-0.5839067	0.1163125	-0.55722397	0.11982169
25.80355	-4.4260387	167.43536	-4.8222879	167.05093	-0.58636855	0.13068899	-0.55936912	0.12861688
26.0035	-4.3986845	166.89461	-4.7623138	166.24197	-0.58695459	0.13664682	-0.56136018	0.13744739
26.20345	-4.339128	165.5741	-4.7031639	165.43739	-0.58766532	0.15117	-0.56319706	0.14630947
26.4034	-4.3123193	164.71429	-4.6448306	164.63719	-0.58714009	0.16046597	-0.56487979	0.15519939
26.60335	-4.2436676	163.72878	-4.5873064	163.84137	-0.58892975	0.17189404	-0.56640848	0.16411343
26.8033	-4.2167606	162.77451	-4.5305834	163.04993	-0.58780335	0.18224213	-0.56778337	0.17304792
