Freq_GHz	Model_dBm_5mA	Model_Norm_dB
16.3434	-6.30927	-2.32979
16.3533	-6.31213	-2.33264
16.3633	-6.31498	-2.3355
16.3733	-6.31784	-2.33836
16.3833	-6.3207	-2.34122
16.3932	-6.32356	-2.34408
16.4032	-6.32642	-2.34694
16.4132	-6.32929	-2.3498
16.4232	-6.33215	-2.35267
16.4332	-6.33502	-2.35553
16.4431	-6.33789	-2.3584
16.4531	-6.34076	-2.36127
16.4631	-6.34363	-2.36414
16.4731	-6.3465	-2.36702
16.483	-6.34938	-2.36989
16.493	-6.35225	-2.37277
16.503	-6.35513	-2.37565
16.513	-6.35801	-2.37853
16.523	-6.36089	-2.38141
16.5329	-6.36377	-2.38429
16.5429	-6.36666	-2.38717
16.5529	-6.36954	-2.39006
16.5629	-6.37243	-2.39295
16.5728	-6.37532	-2.39583
16.5828	-6.37821	-2.39873
16.5928	-6.3811	-2.40162
16.6028	-6.384	-2.40451
16.6128	-6.38689	-2.40741
16.6227	-6.38979	-2.4103
16.6327	-6.39269	-2.4132
16.6427	-6.39559	-2.4161
16.6527	-6.39849	-2.419
16.6626	-6.40139	-2.42191
16.6726	-6.4043	-2.42481
16.6826	-6.4072	-2.42772
16.6926	-6.41011	-2.43062
16.7026	-6.41302	-2.43353
16.7125	-6.41593	-2.43645
16.7225	-6.41884	-2.43936
16.7325	-6.42176	-2.44227
16.7425	-6.42467	-2.44519
16.7524	-6.42759	-2.4481
16.7624	-6.43051	-2.45102
16.7724	-6.43343	-2.45394
16.7824	-6.43635	-2.45687
16.7923	-6.43927	-2.45979
16.8023	-6.4422	-2.46271
16.8123	-6.44513	-2.46564
16.8223	-6.44805	-2.46857
16.8323	-6.45098	-2.4715
16.8422	-6.45391	-2.47443
16.8522	-6.45685	-2.47736
16.8622	-6.45978	-2.4803
16.8722	-6.46272	-2.48323
16.8821	-6.46566	-2.48617
16.8921	-6.46859	-2.48911
16.9021	-6.47153	-2.49205
16.9121	-6.47448	-2.49499
16.9221	-6.47742	-2.49794
16.932	-6.48037	-2.50088
16.942	-6.48331	-2.50383
16.952	-6.48626	-2.50678
16.962	-6.48921	-2.50973
16.9719	-6.49216	-2.51268
16.9819	-6.49512	-2.51563
16.9919	-6.49807	-2.51859
17.0019	-6.50103	-2.52154
17.0119	-6.50398	-2.5245
17.0218	-6.50694	-2.52746
17.0318	-6.5099	-2.53042
17.0418	-6.51287	-2.53338
17.0518	-6.51583	-2.53635
17.0617	-6.5188	-2.53931
17.0717	-6.52176	-2.54228
17.0817	-6.52473	-2.54525
17.0917	-6.5277	-2.54822
17.1017	-6.53067	-2.55119
17.1116	-6.53365	-2.55416
17.1216	-6.53662	-2.55714
17.1316	-6.5396	-2.56011
17.1416	-6.54257	-2.56309
17.1515	-6.54555	-2.56607
17.1615	-6.54853	-2.56905
17.1715	-6.55152	-2.57203
17.1815	-6.5545	-2.57502
17.1914	-6.55749	-2.578
17.2014	-6.56047	-2.58099
17.2114	-6.56346	-2.58398
17.2214	-6.56645	-2.58697
17.2314	-6.56944	-2.58996
17.2413	-6.57244	-2.59295
17.2513	-6.57543	-2.59595
17.2613	-6.57843	-2.59894
17.2713	-6.58142	-2.60194
17.2812	-6.58442	-2.60494
17.2912	-6.58742	-2.60794
17.3012	-6.59043	-2.61094
17.3112	-6.59343	-2.61395
17.3212	-6.59643	-2.61695
17.3311	-6.59944	-2.61996
17.3411	-6.60245	-2.62297
17.3511	-6.60546	-2.62598
17.3611	-6.60847	-2.62899
17.371	-6.61148	-2.632
17.381	-6.6145	-2.63501
17.391	-6.61751	-2.63803
17.401	-6.62053	-2.64105
17.411	-6.62355	-2.64407
17.4209	-6.62657	-2.64709
17.4309	-6.62959	-2.65011
17.4409	-6.63262	-2.65313
17.4509	-6.63564	-2.65616
17.4608	-6.63867	-2.65918
17.4708	-6.6417	-2.66221
17.4808	-6.64472	-2.66524
17.4908	-6.64776	-2.66827
17.5008	-6.65079	-2.6713
17.5107	-6.65382	-2.67434
17.5207	-6.65686	-2.67737
17.5307	-6.65989	-2.68041
17.5407	-6.66293	-2.68345
17.5506	-6.66597	-2.68649
17.5606	-6.66901	-2.68953
17.5706	-6.67206	-2.69257
17.5806	-6.6751	-2.69562
17.5905	-6.67815	-2.69866
17.6005	-6.6812	-2.70171
17.6105	-6.68424	-2.70476
17.6205	-6.6873	-2.70781
17.6305	-6.69035	-2.71086
17.6404	-6.6934	-2.71392
17.6504	-6.69646	-2.71697
17.6604	-6.69951	-2.72003
17.6704	-6.70257	-2.72309
17.6803	-6.70563	-2.72615
17.6903	-6.70869	-2.72921
17.7003	-6.71175	-2.73227
17.7103	-6.71482	-2.73533
17.7203	-6.71788	-2.7384
17.7302	-6.72095	-2.74147
17.7402	-6.72402	-2.74453
17.7502	-6.72709	-2.7476
17.7602	-6.73016	-2.75068
17.7701	-6.73323	-2.75375
17.7801	-6.73631	-2.75682
17.7901	-6.73938	-2.7599
17.8001	-6.74246	-2.76298
17.8101	-6.74554	-2.76605
17.82	-6.74862	-2.76913
17.83	-6.7517	-2.77222
17.84	-6.75478	-2.7753
17.85	-6.75787	-2.77838
17.8599	-6.76096	-2.78147
17.8699	-6.76404	-2.78456
17.8799	-6.76713	-2.78765
17.8899	-6.77022	-2.79074
17.8998	-6.77331	-2.79383
17.9098	-6.77641	-2.79692
17.9198	-6.7795	-2.80002
17.9298	-6.7826	-2.80312
17.9398	-6.7857	-2.80621
17.9497	-6.7888	-2.80931
17.9597	-6.7919	-2.81241
17.9697	-6.795	-2.81552
17.9797	-6.7981	-2.81862
17.9896	-6.80121	-2.82173
17.9996	-6.80432	-2.82483
18.0096	-6.80742	-2.82794
18.0196	-6.81053	-2.83105
18.0296	-6.81365	-2.83416
18.0395	-6.81676	-2.83727
18.0495	-6.81987	-2.84039
18.0595	-6.82299	-2.8435
18.0695	-6.82611	-2.84662
18.0794	-6.82922	-2.84974
18.0894	-6.83234	-2.85286
18.0994	-6.83547	-2.85598
18.1094	-6.83859	-2.8591
18.1194	-6.84171	-2.86223
18.1293	-6.84484	-2.86535
18.1393	-6.84797	-2.86848
18.1493	-6.85109	-2.87161
18.1593	-6.85422	-2.87474
18.1692	-6.85736	-2.87787
18.1792	-6.86049	-2.881
18.1892	-6.86362	-2.88414
18.1992	-6.86676	-2.88728
18.2092	-6.8699	-2.89041
18.2191	-6.87304	-2.89355
18.2291	-6.87618	-2.89669
18.2391	-6.87932	-2.89983
18.2491	-6.88246	-2.90298
18.259	-6.88561	-2.90612
18.269	-6.88875	-2.90927
18.279	-6.8919	-2.91241
18.289	-6.89505	-2.91556
18.2989	-6.8982	-2.91871
18.3089	-6.90135	-2.92187
18.3189	-6.9045	-2.92502
18.3289	-6.90766	-2.92817
18.3389	-6.91081	-2.93133
18.3488	-6.91397	-2.93449
18.3588	-6.91713	-2.93765
18.3688	-6.92029	-2.94081
18.3788	-6.92345	-2.94397
18.3887	-6.92662	-2.94713
18.3987	-6.92978	-2.9503
18.4087	-6.93295	-2.95346
18.4187	-6.93611	-2.95663
18.4287	-6.93928	-2.9598
18.4386	-6.94245	-2.96297
18.4486	-6.94563	-2.96614
18.4586	-6.9488	-2.96931
18.4686	-6.95197	-2.97249
18.4785	-6.95515	-2.97567
18.4885	-6.95833	-2.97884
18.4985	-6.96151	-2.98202
18.5085	-6.96469	-2.9852
18.5185	-6.96787	-2.98838
18.5284	-6.97105	-2.99157
18.5384	-6.97424	-2.99475
18.5484	-6.97742	-2.99794
18.5584	-6.98061	-3.00113
18.5683	-6.9838	-3.00431
18.5783	-6.98699	-3.00751
18.5883	-6.99018	-3.0107
18.5983	-6.99337	-3.01389
18.6083	-6.99657	-3.01708
18.6182	-6.99976	-3.02028
18.6282	-7.00296	-3.02348
18.6382	-7.00616	-3.02668
18.6482	-7.00936	-3.02988
18.6581	-7.01256	-3.03308
18.6681	-7.01577	-3.03628
18.6781	-7.01897	-3.03949
18.6881	-7.02218	-3.04269
18.698	-7.02538	-3.0459
18.708	-7.02859	-3.04911
18.718	-7.0318	-3.05232
18.728	-7.03501	-3.05553
18.738	-7.03823	-3.05874
18.7479	-7.04144	-3.06196
18.7579	-7.04466	-3.06517
18.7679	-7.04787	-3.06839
18.7779	-7.05109	-3.07161
18.7878	-7.05431	-3.07483
18.7978	-7.05753	-3.07805
18.8078	-7.06076	-3.08127
18.8178	-7.06398	-3.0845
18.8278	-7.0672	-3.08772
18.8377	-7.07043	-3.09095
18.8477	-7.07366	-3.09418
18.8577	-7.07689	-3.09741
18.8677	-7.08012	-3.10064
18.8776	-7.08335	-3.10387
18.8876	-7.08659	-3.1071
18.8976	-7.08982	-3.11034
18.9076	-7.09306	-3.11357
18.9176	-7.0963	-3.11681
18.9275	-7.09954	-3.12005
18.9375	-7.10278	-3.12329
18.9475	-7.10602	-3.12653
18.9575	-7.10926	-3.12978
18.9674	-7.11251	-3.13302
18.9774	-7.11575	-3.13627
18.9874	-7.119	-3.13952
18.9974	-7.12225	-3.14276
19.0074	-7.1255	-3.14601
19.0173	-7.12875	-3.14927
19.0273	-7.132	-3.15252
19.0373	-7.13526	-3.15577
19.0473	-7.13851	-3.15903
19.0572	-7.14177	-3.16229
19.0672	-7.14503	-3.16555
19.0772	-7.14829	-3.16881
19.0872	-7.15155	-3.17207
19.0971	-7.15481	-3.17533
19.1071	-7.15808	-3.17859
19.1171	-7.16134	-3.18186
19.1271	-7.16461	-3.18512
19.1371	-7.16788	-3.18839
19.147	-7.17115	-3.19166
19.157	-7.17442	-3.19493
19.167	-7.17769	-3.19821
19.177	-7.18096	-3.20148
19.1869	-7.18424	-3.20475
19.1969	-7.18751	-3.20803
19.2069	-7.19079	-3.21131
19.2169	-7.19407	-3.21459
19.2269	-7.19735	-3.21787
19.2368	-7.20063	-3.22115
19.2468	-7.20392	-3.22443
19.2568	-7.2072	-3.22772
19.2668	-7.21049	-3.231
19.2767	-7.21377	-3.23429
19.2867	-7.21706	-3.23758
19.2967	-7.22035	-3.24087
19.3067	-7.22364	-3.24416
19.3167	-7.22693	-3.24745
19.3266	-7.23023	-3.25074
19.3366	-7.23352	-3.25404
19.3466	-7.23682	-3.25734
19.3566	-7.24012	-3.26063
19.3665	-7.24342	-3.26393
19.3765	-7.24672	-3.26723
19.3865	-7.25002	-3.27054
19.3965	-7.25332	-3.27384
19.4065	-7.25663	-3.27714
19.4164	-7.25993	-3.28045
19.4264	-7.26324	-3.28376
19.4364	-7.26655	-3.28706
19.4464	-7.26986	-3.29037
19.4563	-7.27317	-3.29369
19.4663	-7.27648	-3.297
19.4763	-7.2798	-3.30031
19.4863	-7.28311	-3.30363
19.4962	-7.28643	-3.30694
19.5062	-7.28975	-3.31026
19.5162	-7.29307	-3.31358
19.5262	-7.29639	-3.3169
19.5362	-7.29971	-3.32022
19.5461	-7.30303	-3.32355
19.5561	-7.30636	-3.32687
19.5661	-7.30968	-3.3302
19.5761	-7.31301	-3.33352
19.586	-7.31634	-3.33685
19.596	-7.31967	-3.34018
19.606	-7.323	-3.34351
19.616	-7.32633	-3.34685
19.626	-7.32966	-3.35018
19.6359	-7.333	-3.35351
19.6459	-7.33633	-3.35685
19.6559	-7.33967	-3.36019
19.6659	-7.34301	-3.36353
19.6758	-7.34635	-3.36687
19.6858	-7.34969	-3.37021
19.6958	-7.35304	-3.37355
19.7058	-7.35638	-3.3769
19.7158	-7.35973	-3.38024
19.7257	-7.36307	-3.38359
19.7357	-7.36642	-3.38694
19.7457	-7.36977	-3.39029
19.7557	-7.37312	-3.39364
19.7656	-7.37647	-3.39699
19.7756	-7.37983	-3.40034
19.7856	-7.38318	-3.4037
19.7956	-7.38654	-3.40705
19.8056	-7.38989	-3.41041
19.8155	-7.39325	-3.41377
19.8255	-7.39661	-3.41713
19.8355	-7.39997	-3.42049
19.8455	-7.40334	-3.42385
19.8554	-7.4067	-3.42722
19.8654	-7.41007	-3.43058
19.8754	-7.41343	-3.43395
19.8854	-7.4168	-3.43731
19.8953	-7.42017	-3.44068
19.9053	-7.42354	-3.44405
19.9153	-7.42691	-3.44743
19.9253	-7.43028	-3.4508
19.9353	-7.43366	-3.45417
19.9452	-7.43703	-3.45755
19.9552	-7.44041	-3.46092
19.9652	-7.44379	-3.4643
19.9752	-7.44717	-3.46768
19.9851	-7.45055	-3.47106
19.9951	-7.45393	-3.47444
20.0051	-7.45731	-3.47783
20.0151	-7.46069	-3.48121
20.0251	-7.46408	-3.4846
20.035	-7.46747	-3.48798
20.045	-7.47086	-3.49137
20.055	-7.47424	-3.49476
20.065	-7.47764	-3.49815
20.0749	-7.48103	-3.50154
20.0849	-7.48442	-3.50494
20.0949	-7.48782	-3.50833
20.1049	-7.49121	-3.51173
20.1149	-7.49461	-3.51512
20.1248	-7.49801	-3.51852
20.1348	-7.50141	-3.52192
20.1448	-7.50481	-3.52532
20.1548	-7.50821	-3.52872
20.1647	-7.51161	-3.53213
20.1747	-7.51502	-3.53553
20.1847	-7.51842	-3.53894
20.1947	-7.52183	-3.54235
20.2047	-7.52524	-3.54575
20.2146	-7.52865	-3.54916
20.2246	-7.53206	-3.55257
20.2346	-7.53547	-3.55599
20.2446	-7.53888	-3.5594
20.2545	-7.5423	-3.56281
20.2645	-7.54571	-3.56623
20.2745	-7.54913	-3.56965
20.2845	-7.55255	-3.57307
20.2944	-7.55597	-3.57649
20.3044	-7.55939	-3.57991
20.3144	-7.56281	-3.58333
20.3244	-7.56624	-3.58675
20.3344	-7.56966	-3.59018
20.3443	-7.57309	-3.5936
20.3543	-7.57651	-3.59703
20.3643	-7.57994	-3.60046
20.3743	-7.58337	-3.60389
20.3842	-7.5868	-3.60732
20.3942	-7.59024	-3.61075
20.4042	-7.59367	-3.61418
20.4142	-7.5971	-3.61762
20.4242	-7.60054	-3.62106
20.4341	-7.60398	-3.62449
20.4441	-7.60741	-3.62793
20.4541	-7.61085	-3.63137
20.4641	-7.6143	-3.63481
20.474	-7.61774	-3.63825
20.484	-7.62118	-3.6417
20.494	-7.62463	-3.64514
20.504	-7.62807	-3.64859
20.514	-7.63152	-3.65203
20.5239	-7.63497	-3.65548
20.5339	-7.63842	-3.65893
20.5439	-7.64187	-3.66238
20.5539	-7.64532	-3.66583
20.5638	-7.64877	-3.66929
20.5738	-7.65223	-3.67274
20.5838	-7.65568	-3.6762
20.5938	-7.65914	-3.67965
20.6038	-7.6626	-3.68311
20.6137	-7.66605	-3.68657
20.6237	-7.66952	-3.69003
20.6337	-7.67298	-3.69349
20.6437	-7.67644	-3.69696
20.6536	-7.6799	-3.70042
20.6636	-7.68337	-3.70388
20.6736	-7.68684	-3.70735
20.6836	-7.6903	-3.71082
20.6935	-7.69377	-3.71429
20.7035	-7.69724	-3.71776
20.7135	-7.70071	-3.72123
20.7235	-7.70419	-3.7247
20.7335	-7.70766	-3.72818
20.7434	-7.71113	-3.73165
20.7534	-7.71461	-3.73513
20.7634	-7.71809	-3.7386
20.7734	-7.72157	-3.74208
20.7833	-7.72505	-3.74556
20.7933	-7.72853	-3.74904
20.8033	-7.73201	-3.75253
20.8133	-7.73549	-3.75601
20.8233	-7.73898	-3.75949
20.8332	-7.74246	-3.76298
20.8432	-7.74595	-3.76647
20.8532	-7.74944	-3.76995
20.8632	-7.75293	-3.77344
20.8731	-7.75642	-3.77693
20.8831	-7.75991	-3.78043
20.8931	-7.7634	-3.78392
20.9031	-7.7669	-3.78741
20.9131	-7.77039	-3.79091
20.923	-7.77389	-3.7944
20.933	-7.77739	-3.7979
20.943	-7.78088	-3.8014
20.953	-7.78438	-3.8049
20.9629	-7.78789	-3.8084
20.9729	-7.79139	-3.8119
20.9829	-7.79489	-3.81541
20.9929	-7.7984	-3.81891
21.0029	-7.8019	-3.82242
21.0128	-7.80541	-3.82593
21.0228	-7.80892	-3.82943
21.0328	-7.81243	-3.83294
21.0428	-7.81594	-3.83645
21.0527	-7.81945	-3.83997
21.0627	-7.82296	-3.84348
21.0727	-7.82648	-3.84699
21.0827	-7.82999	-3.85051
21.0926	-7.83351	-3.85402
21.1026	-7.83703	-3.85754
21.1126	-7.84055	-3.86106
21.1226	-7.84407	-3.86458
21.1326	-7.84759	-3.8681
21.1425	-7.85111	-3.87162
21.1525	-7.85463	-3.87515
21.1625	-7.85816	-3.87867
21.1725	-7.86168	-3.8822
21.1824	-7.86521	-3.88573
21.1924	-7.86874	-3.88925
21.2024	-7.87227	-3.89278
21.2124	-7.8758	-3.89631
21.2224	-7.87933	-3.89985
21.2323	-7.88286	-3.90338
21.2423	-7.8864	-3.90691
21.2523	-7.88993	-3.91045
21.2623	-7.89347	-3.91398
21.2722	-7.897	-3.91752
21.2822	-7.90054	-3.92106
21.2922	-7.90408	-3.9246
21.3022	-7.90762	-3.92814
21.3122	-7.91117	-3.93168
21.3221	-7.91471	-3.93522
21.3321	-7.91825	-3.93877
21.3421	-7.9218	-3.94231
21.3521	-7.92535	-3.94586
21.362	-7.92889	-3.94941
21.372	-7.93244	-3.95296
21.382	-7.93599	-3.95651
21.392	-7.93954	-3.96006
21.402	-7.94309	-3.96361
21.4119	-7.94665	-3.96716
21.4219	-7.9502	-3.97072
21.4319	-7.95376	-3.97427
21.4419	-7.95732	-3.97783
21.4518	-7.96087	-3.98139
21.4618	-7.96443	-3.98495
21.4718	-7.96799	-3.98851
21.4818	-7.97155	-3.99207
21.4917	-7.97512	-3.99563
21.5017	-7.97868	-3.9992
21.5117	-7.98224	-4.00276
21.5217	-7.98581	-4.00633
21.5317	-7.98938	-4.00989
21.5416	-7.99295	-4.01346
21.5516	-7.99651	-4.01703
21.5616	-8.00008	-4.0206
21.5716	-8.00366	-4.02417
21.5815	-8.00723	-4.02774
21.5915	-8.0108	-4.03132
21.6015	-8.01438	-4.03489
21.6115	-8.01795	-4.03847
21.6215	-8.02153	-4.04205
21.6314	-8.02511	-4.04562
21.6414	-8.02869	-4.0492
21.6514	-8.03227	-4.05278
21.6614	-8.03585	-4.05637
21.6713	-8.03943	-4.05995
21.6813	-8.04302	-4.06353
21.6913	-8.0466	-4.06712
21.7013	-8.05019	-4.0707
21.7113	-8.05377	-4.07429
21.7212	-8.05736	-4.07788
21.7312	-8.06095	-4.08147
21.7412	-8.06454	-4.08506
21.7512	-8.06813	-4.08865
21.7611	-8.07173	-4.09224
21.7711	-8.07532	-4.09583
21.7811	-8.07891	-4.09943
21.7911	-8.08251	-4.10303
21.8011	-8.08611	-4.10662
21.811	-8.0897	-4.11022
21.821	-8.0933	-4.11382
21.831	-8.0969	-4.11742
21.841	-8.10051	-4.12102
21.8509	-8.10411	-4.12462
21.8609	-8.10771	-4.12823
21.8709	-8.11132	-4.13183
21.8809	-8.11492	-4.13544
21.8908	-8.11853	-4.13904
21.9008	-8.12214	-4.14265
21.9108	-8.12574	-4.14626
21.9208	-8.12936	-4.14987
21.9308	-8.13297	-4.15348
21.9407	-8.13658	-4.15709
21.9507	-8.14019	-4.16071
21.9607	-8.14381	-4.16432
21.9707	-8.14742	-4.16794
21.9806	-8.15104	-4.17155
21.9906	-8.15466	-4.17517
22.0006	-8.15827	-4.17879
22.0106	-8.16189	-4.18241
22.0206	-8.16551	-4.18603
22.0305	-8.16914	-4.18965
22.0405	-8.17276	-4.19328
22.0505	-8.17638	-4.1969
22.0605	-8.18001	-4.20052
22.0704	-8.18363	-4.20415
22.0804	-8.18726	-4.20778
22.0904	-8.19089	-4.21141
22.1004	-8.19452	-4.21504
22.1104	-8.19815	-4.21867
22.1203	-8.20178	-4.2223
22.1303	-8.20541	-4.22593
22.1403	-8.20905	-4.22956
22.1503	-8.21268	-4.2332
22.1602	-8.21632	-4.23683
22.1702	-8.21995	-4.24047
22.1802	-8.22359	-4.24411
22.1902	-8.22723	-4.24775
22.2002	-8.23087	-4.25139
22.2101	-8.23451	-4.25503
22.2201	-8.23815	-4.25867
22.2301	-8.2418	-4.26231
22.2401	-8.24544	-4.26596
22.25	-8.24909	-4.2696
22.26	-8.25273	-4.27325
22.27	-8.25638	-4.2769
22.28	-8.26003	-4.28054
22.2899	-8.26368	-4.28419
22.2999	-8.26733	-4.28784
22.3099	-8.27098	-4.2915
22.3199	-8.27463	-4.29515
22.3299	-8.27829	-4.2988
22.3398	-8.28194	-4.30246
22.3498	-8.2856	-4.30611
22.3598	-8.28925	-4.30977
22.3698	-8.29291	-4.31343
22.3797	-8.29657	-4.31709
22.3897	-8.30023	-4.32075
22.3997	-8.30389	-4.32441
22.4097	-8.30755	-4.32807
22.4197	-8.31122	-4.33173
22.4296	-8.31488	-4.3354
22.4396	-8.31854	-4.33906
22.4496	-8.32221	-4.34273
22.4596	-8.32588	-4.34639
22.4695	-8.32955	-4.35006
22.4795	-8.33321	-4.35373
22.4895	-8.33689	-4.3574
22.4995	-8.34056	-4.36107
22.5095	-8.34423	-4.36474
22.5194	-8.3479	-4.36842
22.5294	-8.35158	-4.37209
22.5394	-8.35525	-4.37577
22.5494	-8.35893	-4.37944
22.5593	-8.3626	-4.38312
22.5693	-8.36628	-4.3868
22.5793	-8.36996	-4.39048
22.5893	-8.37364	-4.39416
22.5992	-8.37732	-4.39784
22.6092	-8.38101	-4.40152
22.6192	-8.38469	-4.40521
22.6292	-8.38837	-4.40889
22.6392	-8.39206	-4.41257
22.6491	-8.39575	-4.41626
22.6591	-8.39943	-4.41995
22.6691	-8.40312	-4.42364
22.6791	-8.40681	-4.42733
22.689	-8.4105	-4.43102
22.699	-8.41419	-4.43471
22.709	-8.41788	-4.4384
22.719	-8.42158	-4.44209
22.729	-8.42527	-4.44579
22.7389	-8.42897	-4.44948
22.7489	-8.43266	-4.45318
22.7589	-8.43636	-4.45688
22.7689	-8.44006	-4.46058
22.7788	-8.44376	-4.46428
22.7888	-8.44746	-4.46798
22.7988	-8.45116	-4.47168
22.8088	-8.45486	-4.47538
22.8188	-8.45857	-4.47908
22.8287	-8.46227	-4.48279
22.8387	-8.46598	-4.48649
22.8487	-8.46968	-4.4902
22.8587	-8.47339	-4.49391
22.8686	-8.4771	-4.49761
22.8786	-8.48081	-4.50132
22.8886	-8.48452	-4.50503
22.8986	-8.48823	-4.50875
22.9086	-8.49194	-4.51246
22.9185	-8.49566	-4.51617
22.9285	-8.49937	-4.51989
22.9385	-8.50308	-4.5236
22.9485	-8.5068	-4.52732
22.9584	-8.51052	-4.53103
22.9684	-8.51424	-4.53475
22.9784	-8.51796	-4.53847
22.9884	-8.52168	-4.54219
22.9983	-8.5254	-4.54591
23.0083	-8.52912	-4.54963
23.0183	-8.53284	-4.55336
23.0283	-8.53657	-4.55708
23.0383	-8.54029	-4.56081
23.0482	-8.54402	-4.56453
23.0582	-8.54774	-4.56826
23.0682	-8.55147	-4.57199
23.0782	-8.5552	-4.57572
23.0881	-8.55893	-4.57945
23.0981	-8.56266	-4.58318
23.1081	-8.56639	-4.58691
23.1181	-8.57012	-4.59064
23.1281	-8.57386	-4.59437
23.138	-8.57759	-4.59811
23.148	-8.58133	-4.60184
23.158	-8.58506	-4.60558
23.168	-8.5888	-4.60932
23.1779	-8.59254	-4.61306
23.1879	-8.59628	-4.6168
23.1979	-8.60002	-4.62054
23.2079	-8.60376	-4.62428
23.2179	-8.6075	-4.62802
23.2278	-8.61125	-4.63176
23.2378	-8.61499	-4.63551
23.2478	-8.61874	-4.63925
23.2578	-8.62248	-4.643
23.2677	-8.62623	-4.64674
23.2777	-8.62998	-4.65049
23.2877	-8.63372	-4.65424
23.2977	-8.63747	-4.65799
23.3077	-8.64123	-4.66174
23.3176	-8.64498	-4.66549
23.3276	-8.64873	-4.66925
23.3376	-8.65248	-4.673
23.3476	-8.65624	-4.67675
23.3575	-8.65999	-4.68051
23.3675	-8.66375	-4.68426
23.3775	-8.66751	-4.68802
23.3875	-8.67126	-4.69178
23.3974	-8.67502	-4.69554
23.4074	-8.67878	-4.6993
23.4174	-8.68254	-4.70306
23.4274	-8.68631	-4.70682
23.4374	-8.69007	-4.71058
23.4473	-8.69383	-4.71435
23.4573	-8.6976	-4.71811
23.4673	-8.70136	-4.72188
23.4773	-8.70513	-4.72565
23.4872	-8.7089	-4.72941
23.4972	-8.71267	-4.73318
23.5072	-8.71643	-4.73695
23.5172	-8.7202	-4.74072
23.5272	-8.72398	-4.74449
23.5371	-8.72775	-4.74826
23.5471	-8.73152	-4.75204
23.5571	-8.73529	-4.75581
23.5671	-8.73907	-4.75958
23.577	-8.74284	-4.76336
23.587	-8.74662	-4.76714
23.597	-8.7504	-4.77091
23.607	-8.75418	-4.77469
23.617	-8.75796	-4.77847
23.6269	-8.76174	-4.78225
23.6369	-8.76552	-4.78603
23.6469	-8.7693	-4.78982
23.6569	-8.77308	-4.7936
23.6668	-8.77687	-4.79738
23.6768	-8.78065	-4.80117
23.6868	-8.78444	-4.80495
23.6968	-8.78822	-4.80874
23.7068	-8.79201	-4.81253
23.7167	-8.7958	-4.81631
23.7267	-8.79959	-4.8201
23.7367	-8.80338	-4.82389
23.7467	-8.80717	-4.82769
23.7566	-8.81096	-4.83148
23.7666	-8.81475	-4.83527
23.7766	-8.81855	-4.83906
23.7866	-8.82234	-4.84286
23.7965	-8.82614	-4.84665
23.8065	-8.82993	-4.85045
23.8165	-8.83373	-4.85425
23.8265	-8.83753	-4.85805
23.8365	-8.84133	-4.86184
23.8464	-8.84513	-4.86564
23.8564	-8.84893	-4.86945
23.8664	-8.85273	-4.87325
23.8764	-8.85653	-4.87705
23.8863	-8.86034	-4.88085
23.8963	-8.86414	-4.88466
23.9063	-8.86795	-4.88846
23.9163	-8.87175	-4.89227
23.9263	-8.87556	-4.89608
23.9362	-8.87937	-4.89988
23.9462	-8.88318	-4.90369
23.9562	-8.88699	-4.9075
23.9662	-8.8908	-4.91131
23.9761	-8.89461	-4.91512
23.9861	-8.89842	-4.91894
23.9961	-8.90223	-4.92275
24.0061	-8.90605	-4.92656
24.0161	-8.90986	-4.93038
24.026	-8.91368	-4.93419
24.036	-8.91749	-4.93801
24.046	-8.92131	-4.94183
24.056	-8.92513	-4.94564
24.0659	-8.92895	-4.94946
24.0759	-8.93277	-4.95328
24.0859	-8.93659	-4.9571
24.0959	-8.94041	-4.96093
24.1059	-8.94423	-4.96475
24.1158	-8.94806	-4.96857
24.1258	-8.95188	-4.9724
24.1358	-8.95571	-4.97622
24.1458	-8.95953	-4.98005
24.1557	-8.96336	-4.98387
24.1657	-8.96719	-4.9877
24.1757	-8.97102	-4.99153
24.1857	-8.97484	-4.99536
24.1956	-8.97867	-4.99919
24.2056	-8.98251	-5.00302
24.2156	-8.98634	-5.00685
24.2256	-8.99017	-5.01069
24.2356	-8.994	-5.01452
24.2455	-8.99784	-5.01835
24.2555	-9.00167	-5.02219
24.2655	-9.00551	-5.02603
24.2755	-9.00935	-5.02986
24.2854	-9.01318	-5.0337
24.2954	-9.01702	-5.03754
24.3054	-9.02086	-5.04138
24.3154	-9.0247	-5.04522
24.3254	-9.02854	-5.04906
24.3353	-9.03239	-5.0529
24.3453	-9.03623	-5.05674
24.3553	-9.04007	-5.06059
24.3653	-9.04392	-5.06443
24.3752	-9.04776	-5.06828
24.3852	-9.05161	-5.07212
24.3952	-9.05546	-5.07597
24.4052	-9.0593	-5.07982
24.4152	-9.06315	-5.08367
24.4251	-9.067	-5.08752
24.4351	-9.07085	-5.09137
24.4451	-9.0747	-5.09522
24.4551	-9.07855	-5.09907
24.465	-9.08241	-5.10292
24.475	-9.08626	-5.10678
24.485	-9.09012	-5.11063
24.495	-9.09397	-5.11449
24.505	-9.09783	-5.11834
24.5149	-9.10168	-5.1222
24.5249	-9.10554	-5.12606
24.5349	-9.1094	-5.12992
24.5449	-9.11326	-5.13377
24.5548	-9.11712	-5.13763
24.5648	-9.12098	-5.1415
24.5748	-9.12484	-5.14536
24.5848	-9.1287	-5.14922
