Freq_GHz	Model_dBm_5mA	Model_Norm_dB
33.8738	-12.8983	-5.59224
33.8838	-12.9016	-5.59554
33.8938	-12.9049	-5.59884
33.9038	-12.9082	-5.60214
33.9137	-12.9115	-5.60544
33.9237	-12.9148	-5.60874
33.9337	-12.9181	-5.61204
33.9437	-12.9214	-5.61534
33.9536	-12.9247	-5.61864
33.9636	-12.928	-5.62195
33.9736	-12.9313	-5.62525
33.9836	-12.9346	-5.62855
33.9935	-12.9379	-5.63186
34.0035	-12.9412	-5.63516
34.0135	-12.9445	-5.63847
34.0235	-12.9478	-5.64177
34.0335	-12.9511	-5.64508
34.0434	-12.9545	-5.64839
34.0534	-12.9578	-5.65169
34.0634	-12.9611	-5.655
34.0734	-12.9644	-5.65831
34.0833	-12.9677	-5.66162
34.0933	-12.971	-5.66493
34.1033	-12.9743	-5.66824
34.1133	-12.9776	-5.67155
34.1233	-12.9809	-5.67486
34.1332	-12.9842	-5.67817
34.1432	-12.9875	-5.68148
34.1532	-12.9909	-5.68479
34.1632	-12.9942	-5.68811
34.1731	-12.9975	-5.69142
34.1831	-13.0008	-5.69473
34.1931	-13.0041	-5.69805
34.2031	-13.0074	-5.70136
34.2131	-13.0107	-5.70468
34.223	-13.0141	-5.70799
34.233	-13.0174	-5.71131
34.243	-13.0207	-5.71463
34.253	-13.024	-5.71795
34.2629	-13.0273	-5.72126
34.2729	-13.0306	-5.72458
34.2829	-13.034	-5.7279
34.2929	-13.0373	-5.73122
34.3029	-13.0406	-5.73454
34.3128	-13.0439	-5.73786
34.3228	-13.0472	-5.74118
34.3328	-13.0506	-5.7445
34.3428	-13.0539	-5.74782
34.3527	-13.0572	-5.75115
34.3627	-13.0605	-5.75447
34.3727	-13.0639	-5.75779
34.3827	-13.0672	-5.76112
34.3926	-13.0705	-5.76444
34.4026	-13.0738	-5.76777
34.4126	-13.0772	-5.77109
34.4226	-13.0805	-5.77442
34.4326	-13.0838	-5.77774
34.4425	-13.0871	-5.78107
34.4525	-13.0905	-5.7844
34.4625	-13.0938	-5.78772
34.4725	-13.0971	-5.79105
34.4824	-13.1004	-5.79438
34.4924	-13.1038	-5.79771
34.5024	-13.1071	-5.80104
34.5124	-13.1104	-5.80437
34.5224	-13.1138	-5.8077
34.5323	-13.1171	-5.81103
34.5423	-13.1204	-5.81436
34.5523	-13.1238	-5.8177
34.5623	-13.1271	-5.82103
34.5722	-13.1304	-5.82436
34.5822	-13.1338	-5.8277
34.5922	-13.1371	-5.83103
34.6022	-13.1404	-5.83436
34.6122	-13.1438	-5.8377
34.6221	-13.1471	-5.84103
34.6321	-13.1504	-5.84437
34.6421	-13.1538	-5.84771
34.6521	-13.1571	-5.85104
34.662	-13.1604	-5.85438
34.672	-13.1638	-5.85772
34.682	-13.1671	-5.86106
34.692	-13.1705	-5.8644
34.702	-13.1738	-5.86773
34.7119	-13.1771	-5.87107
34.7219	-13.1805	-5.87441
34.7319	-13.1838	-5.87775
34.7419	-13.1872	-5.8811
34.7518	-13.1905	-5.88444
34.7618	-13.1938	-5.88778
34.7718	-13.1972	-5.89112
34.7818	-13.2005	-5.89446
34.7917	-13.2039	-5.89781
34.8017	-13.2072	-5.90115
34.8117	-13.2106	-5.9045
34.8217	-13.2139	-5.90784
34.8317	-13.2173	-5.91119
34.8416	-13.2206	-5.91453
34.8516	-13.2239	-5.91788
34.8616	-13.2273	-5.92122
34.8716	-13.2306	-5.92457
34.8815	-13.234	-5.92792
34.8915	-13.2373	-5.93127
34.9015	-13.2407	-5.93462
34.9115	-13.244	-5.93796
34.9215	-13.2474	-5.94131
34.9314	-13.2507	-5.94466
34.9414	-13.2541	-5.94801
34.9514	-13.2574	-5.95136
34.9614	-13.2608	-5.95472
34.9713	-13.2641	-5.95807
34.9813	-13.2675	-5.96142
34.9913	-13.2708	-5.96477
35.0013	-13.2742	-5.96813
35.0113	-13.2775	-5.97148
35.0212	-13.2809	-5.97483
35.0312	-13.2843	-5.97819
35.0412	-13.2876	-5.98154
35.0512	-13.291	-5.9849
35.0611	-13.2943	-5.98825
35.0711	-13.2977	-5.99161
35.0811	-13.301	-5.99497
35.0911	-13.3044	-5.99832
35.1011	-13.3077	-6.00168
35.111	-13.3111	-6.00504
35.121	-13.3145	-6.0084
35.131	-13.3178	-6.01175
35.141	-13.3212	-6.01511
35.1509	-13.3245	-6.01847
35.1609	-13.3279	-6.02183
35.1709	-13.3313	-6.02519
35.1809	-13.3346	-6.02856
35.1908	-13.338	-6.03192
35.2008	-13.3413	-6.03528
35.2108	-13.3447	-6.03864
35.2208	-13.3481	-6.042
35.2308	-13.3514	-6.04537
35.2407	-13.3548	-6.04873
35.2507	-13.3582	-6.05209
35.2607	-13.3615	-6.05546
35.2707	-13.3649	-6.05882
35.2806	-13.3683	-6.06219
35.2906	-13.3716	-6.06555
35.3006	-13.375	-6.06892
35.3106	-13.3784	-6.07229
35.3206	-13.3817	-6.07565
35.3305	-13.3851	-6.07902
35.3405	-13.3885	-6.08239
35.3505	-13.3918	-6.08576
35.3605	-13.3952	-6.08913
35.3704	-13.3986	-6.0925
35.3804	-13.4019	-6.09587
35.3904	-13.4053	-6.09924
35.4004	-13.4087	-6.10261
35.4104	-13.412	-6.10598
35.4203	-13.4154	-6.10935
35.4303	-13.4188	-6.11272
35.4403	-13.4222	-6.11609
35.4503	-13.4255	-6.11946
35.4602	-13.4289	-6.12284
35.4702	-13.4323	-6.12621
35.4802	-13.4357	-6.12958
35.4902	-13.439	-6.13296
35.5002	-13.4424	-6.13633
35.5101	-13.4458	-6.13971
35.5201	-13.4492	-6.14308
35.5301	-13.4525	-6.14646
35.5401	-13.4559	-6.14984
35.55	-13.4593	-6.15321
35.56	-13.4627	-6.15659
35.57	-13.466	-6.15997
35.58	-13.4694	-6.16335
35.5899	-13.4728	-6.16672
35.5999	-13.4762	-6.1701
35.6099	-13.4795	-6.17348
35.6199	-13.4829	-6.17686
35.6299	-13.4863	-6.18024
35.6398	-13.4897	-6.18362
35.6498	-13.4931	-6.187
35.6598	-13.4965	-6.19038
35.6698	-13.4998	-6.19377
35.6797	-13.5032	-6.19715
35.6897	-13.5066	-6.20053
35.6997	-13.51	-6.20391
35.7097	-13.5134	-6.2073
35.7197	-13.5167	-6.21068
35.7296	-13.5201	-6.21406
35.7396	-13.5235	-6.21745
35.7496	-13.5269	-6.22083
35.7596	-13.5303	-6.22422
35.7695	-13.5337	-6.2276
35.7795	-13.5371	-6.23099
35.7895	-13.5404	-6.23438
35.7995	-13.5438	-6.23776
35.8095	-13.5472	-6.24115
35.8194	-13.5506	-6.24454
35.8294	-13.554	-6.24793
35.8394	-13.5574	-6.25131
35.8494	-13.5608	-6.2547
35.8593	-13.5642	-6.25809
35.8693	-13.5675	-6.26148
35.8793	-13.5709	-6.26487
35.8893	-13.5743	-6.26826
35.8992	-13.5777	-6.27165
35.9092	-13.5811	-6.27504
35.9192	-13.5845	-6.27844
35.9292	-13.5879	-6.28183
35.9392	-13.5913	-6.28522
35.9491	-13.5947	-6.28861
35.9591	-13.5981	-6.29201
35.9691	-13.6015	-6.2954
35.9791	-13.6049	-6.29879
35.989	-13.6083	-6.30219
35.999	-13.6116	-6.30558
36.009	-13.615	-6.30898
36.019	-13.6184	-6.31237
36.029	-13.6218	-6.31577
36.0389	-13.6252	-6.31916
36.0489	-13.6286	-6.32256
36.0589	-13.632	-6.32596
36.0689	-13.6354	-6.32936
36.0788	-13.6388	-6.33275
36.0888	-13.6422	-6.33615
36.0988	-13.6456	-6.33955
36.1088	-13.649	-6.34295
36.1188	-13.6524	-6.34635
36.1287	-13.6558	-6.34975
36.1387	-13.6592	-6.35315
36.1487	-13.6626	-6.35655
36.1587	-13.666	-6.35995
36.1686	-13.6694	-6.36335
36.1786	-13.6728	-6.36675
36.1886	-13.6762	-6.37015
36.1986	-13.6796	-6.37355
36.2086	-13.683	-6.37696
36.2185	-13.6864	-6.38036
36.2285	-13.6898	-6.38376
36.2385	-13.6932	-6.38717
36.2485	-13.6966	-6.39057
36.2584	-13.7	-6.39398
36.2684	-13.7034	-6.39738
36.2784	-13.7069	-6.40079
36.2884	-13.7103	-6.40419
36.2983	-13.7137	-6.4076
36.3083	-13.7171	-6.411
36.3183	-13.7205	-6.41441
36.3283	-13.7239	-6.41782
36.3383	-13.7273	-6.42122
36.3482	-13.7307	-6.42463
36.3582	-13.7341	-6.42804
36.3682	-13.7375	-6.43145
36.3782	-13.7409	-6.43486
36.3881	-13.7443	-6.43827
36.3981	-13.7477	-6.44168
36.4081	-13.7512	-6.44509
36.4181	-13.7546	-6.4485
36.4281	-13.758	-6.45191
36.438	-13.7614	-6.45532
36.448	-13.7648	-6.45873
36.458	-13.7682	-6.46214
36.468	-13.7716	-6.46555
36.4779	-13.775	-6.46897
36.4879	-13.7784	-6.47238
36.4979	-13.7819	-6.47579
36.5079	-13.7853	-6.4792
36.5179	-13.7887	-6.48262
36.5278	-13.7921	-6.48603
36.5378	-13.7955	-6.48945
36.5478	-13.7989	-6.49286
36.5578	-13.8023	-6.49628
36.5677	-13.8058	-6.49969
36.5777	-13.8092	-6.50311
36.5877	-13.8126	-6.50652
36.5977	-13.816	-6.50994
36.6077	-13.8194	-6.51336
36.6176	-13.8228	-6.51678
36.6276	-13.8263	-6.52019
36.6376	-13.8297	-6.52361
36.6476	-13.8331	-6.52703
36.6575	-13.8365	-6.53045
36.6675	-13.8399	-6.53387
36.6775	-13.8434	-6.53729
36.6875	-13.8468	-6.54071
36.6974	-13.8502	-6.54413
36.7074	-13.8536	-6.54755
36.7174	-13.857	-6.55097
36.7274	-13.8605	-6.55439
36.7374	-13.8639	-6.55781
36.7473	-13.8673	-6.56123
36.7573	-13.8707	-6.56465
36.7673	-13.8741	-6.56808
36.7773	-13.8776	-6.5715
36.7872	-13.881	-6.57492
36.7972	-13.8844	-6.57834
36.8072	-13.8878	-6.58177
36.8172	-13.8913	-6.58519
36.8272	-13.8947	-6.58862
36.8371	-13.8981	-6.59204
36.8471	-13.9015	-6.59547
36.8571	-13.905	-6.59889
36.8671	-13.9084	-6.60232
36.877	-13.9118	-6.60574
36.887	-13.9152	-6.60917
36.897	-13.9187	-6.6126
36.907	-13.9221	-6.61602
36.917	-13.9255	-6.61945
36.9269	-13.9289	-6.62288
36.9369	-13.9324	-6.62631
36.9469	-13.9358	-6.62973
36.9569	-13.9392	-6.63316
36.9668	-13.9427	-6.63659
36.9768	-13.9461	-6.64002
36.9868	-13.9495	-6.64345
36.9968	-13.9529	-6.64688
37.0068	-13.9564	-6.65031
37.0167	-13.9598	-6.65374
37.0267	-13.9632	-6.65717
37.0367	-13.9667	-6.6606
37.0467	-13.9701	-6.66404
37.0566	-13.9735	-6.66747
37.0666	-13.977	-6.6709
37.0766	-13.9804	-6.67433
37.0866	-13.9838	-6.67776
37.0965	-13.9873	-6.6812
37.1065	-13.9907	-6.68463
37.1165	-13.9941	-6.68806
37.1265	-13.9976	-6.6915
37.1365	-14.001	-6.69493
37.1464	-14.0044	-6.69837
37.1564	-14.0079	-6.7018
37.1664	-14.0113	-6.70524
37.1764	-14.0147	-6.70867
37.1863	-14.0182	-6.71211
37.1963	-14.0216	-6.71555
37.2063	-14.025	-6.71898
37.2163	-14.0285	-6.72242
37.2263	-14.0319	-6.72586
37.2362	-14.0354	-6.72929
37.2462	-14.0388	-6.73273
37.2562	-14.0422	-6.73617
37.2662	-14.0457	-6.73961
37.2761	-14.0491	-6.74305
37.2861	-14.0526	-6.74649
37.2961	-14.056	-6.74993
37.3061	-14.0594	-6.75336
37.3161	-14.0629	-6.7568
37.326	-14.0663	-6.76025
37.336	-14.0698	-6.76369
37.346	-14.0732	-6.76713
37.356	-14.0766	-6.77057
37.3659	-14.0801	-6.77401
37.3759	-14.0835	-6.77745
37.3859	-14.087	-6.78089
37.3959	-14.0904	-6.78433
37.4059	-14.0938	-6.78778
37.4158	-14.0973	-6.79122
37.4258	-14.1007	-6.79466
37.4358	-14.1042	-6.79811
37.4458	-14.1076	-6.80155
37.4557	-14.1111	-6.80499
37.4657	-14.1145	-6.80844
37.4757	-14.118	-6.81188
37.4857	-14.1214	-6.81533
37.4956	-14.1248	-6.81877
37.5056	-14.1283	-6.82222
37.5156	-14.1317	-6.82567
37.5256	-14.1352	-6.82911
37.5356	-14.1386	-6.83256
37.5455	-14.1421	-6.836
37.5555	-14.1455	-6.83945
37.5655	-14.149	-6.8429
37.5755	-14.1524	-6.84635
37.5854	-14.1559	-6.84979
37.5954	-14.1593	-6.85324
37.6054	-14.1628	-6.85669
37.6154	-14.1662	-6.86014
37.6254	-14.1697	-6.86359
37.6353	-14.1731	-6.86704
37.6453	-14.1766	-6.87049
37.6553	-14.18	-6.87394
37.6653	-14.1835	-6.87739
37.6752	-14.1869	-6.88084
37.6852	-14.1904	-6.88429
37.6952	-14.1938	-6.88774
37.7052	-14.1973	-6.89119
37.7152	-14.2007	-6.89464
37.7251	-14.2042	-6.89809
37.7351	-14.2076	-6.90155
37.7451	-14.2111	-6.905
37.7551	-14.2145	-6.90845
37.765	-14.218	-6.9119
37.775	-14.2214	-6.91536
37.785	-14.2249	-6.91881
37.795	-14.2283	-6.92226
37.805	-14.2318	-6.92572
37.8149	-14.2352	-6.92917
37.8249	-14.2387	-6.93263
37.8349	-14.2421	-6.93608
37.8449	-14.2456	-6.93954
37.8548	-14.2491	-6.94299
37.8648	-14.2525	-6.94645
37.8748	-14.256	-6.9499
37.8848	-14.2594	-6.95336
37.8947	-14.2629	-6.95682
37.9047	-14.2663	-6.96027
37.9147	-14.2698	-6.96373
37.9247	-14.2733	-6.96719
37.9347	-14.2767	-6.97064
37.9446	-14.2802	-6.9741
37.9546	-14.2836	-6.97756
37.9646	-14.2871	-6.98102
37.9746	-14.2905	-6.98448
37.9845	-14.294	-6.98794
37.9945	-14.2975	-6.9914
38.0045	-14.3009	-6.99485
38.0145	-14.3044	-6.99831
38.0245	-14.3078	-7.00177
38.0344	-14.3113	-7.00523
38.0444	-14.3148	-7.00869
38.0544	-14.3182	-7.01216
38.0644	-14.3217	-7.01562
38.0743	-14.3251	-7.01908
38.0843	-14.3286	-7.02254
38.0943	-14.3321	-7.026
38.1043	-14.3355	-7.02946
38.1143	-14.339	-7.03292
38.1242	-14.3425	-7.03639
38.1342	-14.3459	-7.03985
38.1442	-14.3494	-7.04331
38.1542	-14.3528	-7.04678
38.1641	-14.3563	-7.05024
38.1741	-14.3598	-7.0537
38.1841	-14.3632	-7.05717
38.1941	-14.3667	-7.06063
38.2041	-14.3702	-7.0641
38.214	-14.3736	-7.06756
38.224	-14.3771	-7.07102
38.234	-14.3806	-7.07449
38.244	-14.384	-7.07796
38.2539	-14.3875	-7.08142
38.2639	-14.391	-7.08489
38.2739	-14.3944	-7.08835
38.2839	-14.3979	-7.09182
38.2938	-14.4014	-7.09529
38.3038	-14.4048	-7.09875
38.3138	-14.4083	-7.10222
38.3238	-14.4118	-7.10569
38.3338	-14.4152	-7.10916
38.3437	-14.4187	-7.11262
38.3537	-14.4222	-7.11609
38.3637	-14.4256	-7.11956
38.3737	-14.4291	-7.12303
38.3836	-14.4326	-7.1265
38.3936	-14.436	-7.12997
38.4036	-14.4395	-7.13344
38.4136	-14.443	-7.13691
38.4236	-14.4464	-7.14037
38.4335	-14.4499	-7.14384
38.4435	-14.4534	-7.14732
38.4535	-14.4569	-7.15079
38.4635	-14.4603	-7.15426
38.4734	-14.4638	-7.15773
38.4834	-14.4673	-7.1612
38.4934	-14.4707	-7.16467
38.5034	-14.4742	-7.16814
38.5134	-14.4777	-7.17161
38.5233	-14.4812	-7.17509
38.5333	-14.4846	-7.17856
38.5433	-14.4881	-7.18203
38.5533	-14.4916	-7.1855
38.5632	-14.495	-7.18898
38.5732	-14.4985	-7.19245
38.5832	-14.502	-7.19592
38.5932	-14.5055	-7.1994
38.6032	-14.5089	-7.20287
38.6131	-14.5124	-7.20635
38.6231	-14.5159	-7.20982
38.6331	-14.5194	-7.21329
38.6431	-14.5228	-7.21677
38.653	-14.5263	-7.22024
38.663	-14.5298	-7.22372
38.673	-14.5333	-7.2272
38.683	-14.5367	-7.23067
38.6929	-14.5402	-7.23415
38.7029	-14.5437	-7.23762
38.7129	-14.5472	-7.2411
38.7229	-14.5506	-7.24458
38.7329	-14.5541	-7.24805
38.7428	-14.5576	-7.25153
38.7528	-14.5611	-7.25501
38.7628	-14.5646	-7.25849
38.7728	-14.568	-7.26196
38.7827	-14.5715	-7.26544
38.7927	-14.575	-7.26892
38.8027	-14.5785	-7.2724
38.8127	-14.5819	-7.27588
38.8227	-14.5854	-7.27935
38.8326	-14.5889	-7.28283
38.8426	-14.5924	-7.28631
38.8526	-14.5959	-7.28979
38.8626	-14.5993	-7.29327
38.8725	-14.6028	-7.29675
38.8825	-14.6063	-7.30023
38.8925	-14.6098	-7.30371
38.9025	-14.6133	-7.30719
38.9125	-14.6167	-7.31067
38.9224	-14.6202	-7.31415
38.9324	-14.6237	-7.31764
38.9424	-14.6272	-7.32112
38.9524	-14.6307	-7.3246
38.9623	-14.6341	-7.32808
38.9723	-14.6376	-7.33156
38.9823	-14.6411	-7.33504
38.9923	-14.6446	-7.33853
39.0023	-14.6481	-7.34201
39.0122	-14.6516	-7.34549
39.0222	-14.655	-7.34898
39.0322	-14.6585	-7.35246
39.0422	-14.662	-7.35594
39.0521	-14.6655	-7.35943
39.0621	-14.669	-7.36291
39.0721	-14.6725	-7.36639
39.0821	-14.6759	-7.36988
39.092	-14.6794	-7.37336
39.102	-14.6829	-7.37685
39.112	-14.6864	-7.38033
39.122	-14.6899	-7.38382
39.132	-14.6934	-7.3873
39.1419	-14.6969	-7.39079
39.1519	-14.7003	-7.39427
39.1619	-14.7038	-7.39776
39.1719	-14.7073	-7.40124
39.1818	-14.7108	-7.40473
39.1918	-14.7143	-7.40822
39.2018	-14.7178	-7.4117
39.2118	-14.7213	-7.41519
39.2218	-14.7247	-7.41868
39.2317	-14.7282	-7.42216
39.2417	-14.7317	-7.42565
39.2517	-14.7352	-7.42914
39.2617	-14.7387	-7.43263
39.2716	-14.7422	-7.43611
39.2816	-14.7457	-7.4396
39.2916	-14.7492	-7.44309
39.3016	-14.7526	-7.44658
39.3116	-14.7561	-7.45007
39.3215	-14.7596	-7.45356
39.3315	-14.7631	-7.45705
39.3415	-14.7666	-7.46054
39.3515	-14.7701	-7.46403
39.3614	-14.7736	-7.46751
39.3714	-14.7771	-7.471
39.3814	-14.7806	-7.47449
39.3914	-14.7841	-7.47798
39.4014	-14.7875	-7.48147
39.4113	-14.791	-7.48497
39.4213	-14.7945	-7.48846
39.4313	-14.798	-7.49195
39.4413	-14.8015	-7.49544
39.4512	-14.805	-7.49893
39.4612	-14.8085	-7.50242
39.4712	-14.812	-7.50591
39.4812	-14.8155	-7.5094
39.4911	-14.819	-7.5129
39.5011	-14.8225	-7.51639
39.5111	-14.8259	-7.51988
39.5211	-14.8294	-7.52337
39.5311	-14.8329	-7.52687
39.541	-14.8364	-7.53036
39.551	-14.8399	-7.53385
39.561	-14.8434	-7.53734
39.571	-14.8469	-7.54084
39.5809	-14.8504	-7.54433
39.5909	-14.8539	-7.54783
39.6009	-14.8574	-7.55132
39.6109	-14.8609	-7.55481
39.6209	-14.8644	-7.55831
39.6308	-14.8679	-7.5618
39.6408	-14.8714	-7.5653
39.6508	-14.8749	-7.56879
39.6608	-14.8784	-7.57229
39.6707	-14.8818	-7.57578
39.6807	-14.8853	-7.57928
39.6907	-14.8888	-7.58277
39.7007	-14.8923	-7.58627
39.7107	-14.8958	-7.58976
39.7206	-14.8993	-7.59326
39.7306	-14.9028	-7.59676
39.7406	-14.9063	-7.60025
39.7506	-14.9098	-7.60375
39.7605	-14.9133	-7.60724
39.7705	-14.9168	-7.61074
39.7805	-14.9203	-7.61424
39.7905	-14.9238	-7.61774
39.8005	-14.9273	-7.62123
39.8104	-14.9308	-7.62473
39.8204	-14.9343	-7.62823
39.8304	-14.9378	-7.63172
39.8404	-14.9413	-7.63522
39.8503	-14.9448	-7.63872
39.8603	-14.9483	-7.64222
39.8703	-14.9518	-7.64572
39.8803	-14.9553	-7.64922
39.8902	-14.9588	-7.65271
39.9002	-14.9623	-7.65621
39.9102	-14.9658	-7.65971
39.9202	-14.9693	-7.66321
39.9302	-14.9728	-7.66671
39.9401	-14.9763	-7.67021
39.9501	-14.9798	-7.67371
39.9601	-14.9833	-7.67721
39.9701	-14.9868	-7.68071
39.98	-14.9903	-7.68421
39.99	-14.9938	-7.68771
40	-14.9973	-7.69121
