Freq_GHz	Norm_dB_model_vE
38.1214	-12.877
38.1314	-12.8827
38.1414	-12.8883
38.1514	-12.894
38.1614	-12.8996
38.1713	-12.9053
38.1813	-12.9109
38.1913	-12.9166
38.2013	-12.9222
38.2113	-12.9279
38.2212	-12.9335
38.2312	-12.9392
38.2412	-12.9448
38.2512	-12.9505
38.2612	-12.9561
38.2712	-12.9618
38.2811	-12.9674
38.2911	-12.9731
38.3011	-12.9787
38.3111	-12.9844
38.3211	-12.99
38.331	-12.9957
38.341	-13.0013
38.351	-13.007
38.361	-13.0126
38.371	-13.0183
38.381	-13.0239
38.3909	-13.0296
38.4009	-13.0352
38.4109	-13.0409
38.4209	-13.0466
38.4309	-13.0522
38.4408	-13.0579
38.4508	-13.0635
38.4608	-13.0692
38.4708	-13.0748
38.4808	-13.0805
38.4908	-13.0861
38.5007	-13.0918
38.5107	-13.0975
38.5207	-13.1031
38.5307	-13.1088
38.5407	-13.1144
38.5507	-13.1201
38.5606	-13.1257
38.5706	-13.1314
38.5806	-13.1371
38.5906	-13.1427
38.6006	-13.1484
38.6105	-13.154
38.6205	-13.1597
38.6305	-13.1654
38.6405	-13.171
38.6505	-13.1767
38.6605	-13.1823
38.6704	-13.188
38.6804	-13.1937
38.6904	-13.1993
38.7004	-13.205
38.7104	-13.2106
38.7203	-13.2163
38.7303	-13.222
38.7403	-13.2276
38.7503	-13.2333
38.7603	-13.239
38.7703	-13.2446
38.7802	-13.2503
38.7902	-13.256
38.8002	-13.2616
38.8102	-13.2673
38.8202	-13.273
38.8301	-13.2786
38.8401	-13.2843
38.8501	-13.2899
38.8601	-13.2956
38.8701	-13.3013
38.8801	-13.3069
38.89	-13.3126
38.9	-13.3183
38.91	-13.324
38.92	-13.3296
38.93	-13.3353
38.9399	-13.341
38.9499	-13.3466
38.9599	-13.3523
38.9699	-13.358
38.9799	-13.3636
38.9899	-13.3693
38.9998	-13.375
39.0098	-13.3806
39.0198	-13.3863
39.0298	-13.392
39.0398	-13.3977
39.0497	-13.4033
39.0597	-13.409
39.0697	-13.4147
39.0797	-13.4203
39.0897	-13.426
39.0997	-13.4317
39.1096	-13.4374
39.1196	-13.443
39.1296	-13.4487
39.1396	-13.4544
39.1496	-13.4601
39.1596	-13.4657
39.1695	-13.4714
39.1795	-13.4771
39.1895	-13.4828
39.1995	-13.4884
39.2095	-13.4941
39.2194	-13.4998
39.2294	-13.5055
39.2394	-13.5111
39.2494	-13.5168
39.2594	-13.5225
39.2694	-13.5282
39.2793	-13.5338
39.2893	-13.5395
39.2993	-13.5452
39.3093	-13.5509
39.3193	-13.5565
39.3292	-13.5622
39.3392	-13.5679
39.3492	-13.5736
39.3592	-13.5793
39.3692	-13.5849
39.3792	-13.5906
39.3891	-13.5963
39.3991	-13.602
39.4091	-13.6077
39.4191	-13.6133
39.4291	-13.619
39.439	-13.6247
39.449	-13.6304
39.459	-13.6361
39.469	-13.6418
39.479	-13.6474
39.489	-13.6531
39.4989	-13.6588
39.5089	-13.6645
39.5189	-13.6702
39.5289	-13.6759
39.5389	-13.6815
39.5488	-13.6872
39.5588	-13.6929
39.5688	-13.6986
39.5788	-13.7043
39.5888	-13.71
39.5988	-13.7156
39.6087	-13.7213
39.6187	-13.727
39.6287	-13.7327
39.6387	-13.7384
39.6487	-13.7441
39.6587	-13.7498
39.6686	-13.7554
39.6786	-13.7611
39.6886	-13.7668
39.6986	-13.7725
39.7086	-13.7782
39.7185	-13.7839
39.7285	-13.7896
39.7385	-13.7953
39.7485	-13.801
39.7585	-13.8066
39.7685	-13.8123
39.7784	-13.818
39.7884	-13.8237
39.7984	-13.8294
39.8084	-13.8351
39.8184	-13.8408
39.8283	-13.8465
39.8383	-13.8522
39.8483	-13.8579
39.8583	-13.8636
39.8683	-13.8692
39.8783	-13.8749
39.8882	-13.8806
39.8982	-13.8863
39.9082	-13.892
39.9182	-13.8977
39.9282	-13.9034
39.9381	-13.9091
39.9481	-13.9148
39.9581	-13.9205
39.9681	-13.9262
39.9781	-13.9319
39.9881	-13.9376
39.998	-13.9433
