Freq_GHz	Norm_dB_model	Model_dBm_5mA
24.6047	-7.34269	-9.38402
24.6147	-7.34783	-9.38917
24.6247	-7.35298	-9.39431
24.6347	-7.35812	-9.39946
24.6446	-7.36327	-9.4046
24.6546	-7.36842	-9.40975
24.6646	-7.37356	-9.4149
24.6746	-7.37871	-9.42005
24.6845	-7.38386	-9.4252
24.6945	-7.38901	-9.43035
24.7045	-7.39417	-9.4355
24.7145	-7.39932	-9.44065
24.7245	-7.40447	-9.4458
24.7344	-7.40962	-9.45096
24.7444	-7.41478	-9.45611
24.7544	-7.41993	-9.46127
24.7644	-7.42509	-9.46642
24.7743	-7.43025	-9.47158
24.7843	-7.43541	-9.47674
24.7943	-7.44056	-9.4819
24.8043	-7.44572	-9.48706
24.8143	-7.45088	-9.49222
24.8242	-7.45604	-9.49738
24.8342	-7.46121	-9.50254
24.8442	-7.46637	-9.5077
24.8542	-7.47153	-9.51287
24.8641	-7.4767	-9.51803
24.8741	-7.48186	-9.5232
24.8841	-7.48703	-9.52836
24.8941	-7.4922	-9.53353
24.9041	-7.49736	-9.5387
24.914	-7.50253	-9.54386
24.924	-7.5077	-9.54903
24.934	-7.51287	-9.5542
24.944	-7.51804	-9.55937
24.9539	-7.52321	-9.56454
24.9639	-7.52838	-9.56972
24.9739	-7.53356	-9.57489
24.9839	-7.53873	-9.58006
24.9938	-7.54391	-9.58524
25.0038	-7.54908	-9.59041
25.0138	-7.55426	-9.59559
25.0238	-7.55943	-9.60077
25.0338	-7.56461	-9.60595
25.0437	-7.56979	-9.61112
25.0537	-7.57497	-9.6163
25.0637	-7.58015	-9.62148
25.0737	-7.58533	-9.62666
25.0836	-7.59051	-9.63185
25.0936	-7.5957	-9.63703
25.1036	-7.60088	-9.64221
25.1136	-7.60606	-9.6474
25.1236	-7.61125	-9.65258
25.1335	-7.61643	-9.65777
25.1435	-7.62162	-9.66295
25.1535	-7.62681	-9.66814
25.1635	-7.63199	-9.67333
25.1734	-7.63718	-9.67852
25.1834	-7.64237	-9.68371
25.1934	-7.64756	-9.6889
25.2034	-7.65275	-9.69409
25.2134	-7.65795	-9.69928
25.2233	-7.66314	-9.70447
25.2333	-7.66833	-9.70966
25.2433	-7.67353	-9.71486
25.2533	-7.67872	-9.72005
25.2632	-7.68392	-9.72525
25.2732	-7.68911	-9.73045
25.2832	-7.69431	-9.73564
25.2932	-7.69951	-9.74084
25.3032	-7.70471	-9.74604
25.3131	-7.70991	-9.75124
25.3231	-7.71511	-9.75644
25.3331	-7.72031	-9.76164
25.3431	-7.72551	-9.76684
25.353	-7.73071	-9.77204
25.363	-7.73591	-9.77725
25.373	-7.74112	-9.78245
25.383	-7.74632	-9.78766
25.3929	-7.75153	-9.79286
25.4029	-7.75673	-9.79807
25.4129	-7.76194	-9.80327
25.4229	-7.76715	-9.80848
25.4329	-7.77236	-9.81369
25.4428	-7.77757	-9.8189
25.4528	-7.78278	-9.82411
25.4628	-7.78799	-9.82932
25.4728	-7.7932	-9.83453
25.4827	-7.79841	-9.83974
25.4927	-7.80362	-9.84496
25.5027	-7.80884	-9.85017
25.5127	-7.81405	-9.85538
25.5227	-7.81927	-9.8606
25.5326	-7.82448	-9.86582
25.5426	-7.8297	-9.87103
25.5526	-7.83492	-9.87625
25.5626	-7.84013	-9.88147
25.5725	-7.84535	-9.88669
25.5825	-7.85057	-9.89191
25.5925	-7.85579	-9.89713
25.6025	-7.86101	-9.90235
25.6125	-7.86624	-9.90757
25.6224	-7.87146	-9.91279
25.6324	-7.87668	-9.91801
25.6424	-7.8819	-9.92324
25.6524	-7.88713	-9.92846
25.6623	-7.89235	-9.93369
25.6723	-7.89758	-9.93891
25.6823	-7.90281	-9.94414
25.6923	-7.90804	-9.94937
25.7023	-7.91326	-9.9546
25.7122	-7.91849	-9.95983
25.7222	-7.92372	-9.96506
25.7322	-7.92895	-9.97029
25.7422	-7.93418	-9.97552
25.7521	-7.93942	-9.98075
25.7621	-7.94465	-9.98598
25.7721	-7.94988	-9.99121
25.7821	-7.95512	-9.99645
25.792	-7.96035	-10.0017
25.802	-7.96559	-10.0069
25.812	-7.97082	-10.0122
25.822	-7.97606	-10.0174
25.832	-7.9813	-10.0226
25.8419	-7.98653	-10.0279
25.8519	-7.99177	-10.0331
25.8619	-7.99701	-10.0383
25.8719	-8.00225	-10.0436
25.8818	-8.00749	-10.0488
25.8918	-8.01274	-10.0541
25.9018	-8.01798	-10.0593
25.9118	-8.02322	-10.0646
25.9218	-8.02847	-10.0698
25.9317	-8.03371	-10.075
25.9417	-8.03896	-10.0803
25.9517	-8.0442	-10.0855
25.9617	-8.04945	-10.0908
25.9716	-8.0547	-10.096
25.9816	-8.05994	-10.1013
25.9916	-8.06519	-10.1065
26.0016	-8.07044	-10.1118
26.0116	-8.07569	-10.117
26.0215	-8.08094	-10.1223
26.0315	-8.0862	-10.1275
26.0415	-8.09145	-10.1328
26.0515	-8.0967	-10.138
26.0614	-8.10195	-10.1433
26.0714	-8.10721	-10.1485
26.0814	-8.11246	-10.1538
26.0914	-8.11772	-10.1591
26.1014	-8.12298	-10.1643
26.1113	-8.12823	-10.1696
26.1213	-8.13349	-10.1748
26.1313	-8.13875	-10.1801
26.1413	-8.14401	-10.1853
26.1512	-8.14927	-10.1906
26.1612	-8.15453	-10.1959
26.1712	-8.15979	-10.2011
26.1812	-8.16505	-10.2064
26.1911	-8.17031	-10.2116
26.2011	-8.17558	-10.2169
26.2111	-8.18084	-10.2222
26.2211	-8.18611	-10.2274
26.2311	-8.19137	-10.2327
26.241	-8.19664	-10.238
26.251	-8.2019	-10.2432
26.261	-8.20717	-10.2485
26.271	-8.21244	-10.2538
26.2809	-8.21771	-10.259
26.2909	-8.22298	-10.2643
26.3009	-8.22825	-10.2696
26.3109	-8.23352	-10.2749
26.3209	-8.23879	-10.2801
26.3308	-8.24406	-10.2854
26.3408	-8.24933	-10.2907
26.3508	-8.25461	-10.2959
26.3608	-8.25988	-10.3012
26.3707	-8.26516	-10.3065
26.3807	-8.27043	-10.3118
26.3907	-8.27571	-10.317
26.4007	-8.28098	-10.3223
26.4107	-8.28626	-10.3276
26.4206	-8.29154	-10.3329
26.4306	-8.29682	-10.3382
26.4406	-8.3021	-10.3434
26.4506	-8.30738	-10.3487
26.4605	-8.31266	-10.354
26.4705	-8.31794	-10.3593
26.4805	-8.32322	-10.3646
26.4905	-8.3285	-10.3698
26.5005	-8.33379	-10.3751
26.5104	-8.33907	-10.3804
26.5204	-8.34435	-10.3857
26.5304	-8.34964	-10.391
26.5404	-8.35493	-10.3963
26.5503	-8.36021	-10.4015
26.5603	-8.3655	-10.4068
26.5703	-8.37079	-10.4121
26.5803	-8.37608	-10.4174
26.5902	-8.38136	-10.4227
26.6002	-8.38665	-10.428
26.6102	-8.39194	-10.4333
26.6202	-8.39724	-10.4386
26.6302	-8.40253	-10.4439
26.6401	-8.40782	-10.4492
26.6501	-8.41311	-10.4544
26.6601	-8.41841	-10.4597
26.6701	-8.4237	-10.465
26.68	-8.42899	-10.4703
26.69	-8.43429	-10.4756
26.7	-8.43959	-10.4809
26.71	-8.44488	-10.4862
26.72	-8.45018	-10.4915
26.7299	-8.45548	-10.4968
26.7399	-8.46078	-10.5021
26.7499	-8.46608	-10.5074
26.7599	-8.47138	-10.5127
26.7698	-8.47668	-10.518
26.7798	-8.48198	-10.5233
26.7898	-8.48728	-10.5286
26.7998	-8.49258	-10.5339
26.8098	-8.49788	-10.5392
26.8197	-8.50319	-10.5445
26.8297	-8.50849	-10.5498
26.8397	-8.5138	-10.5551
26.8497	-8.5191	-10.5604
26.8596	-8.52441	-10.5657
26.8696	-8.52972	-10.571
26.8796	-8.53502	-10.5764
26.8896	-8.54033	-10.5817
26.8995	-8.54564	-10.587
26.9095	-8.55095	-10.5923
26.9195	-8.55626	-10.5976
26.9295	-8.56157	-10.6029
26.9395	-8.56688	-10.6082
26.9494	-8.57219	-10.6135
26.9594	-8.5775	-10.6188
26.9694	-8.58282	-10.6241
26.9794	-8.58813	-10.6295
26.9893	-8.59344	-10.6348
26.9993	-8.59876	-10.6401
27.0093	-8.60407	-10.6454
27.0193	-8.60939	-10.6507
27.0293	-8.61471	-10.656
27.0392	-8.62002	-10.6614
27.0492	-8.62534	-10.6667
27.0592	-8.63066	-10.672
27.0692	-8.63598	-10.6773
27.0791	-8.6413	-10.6826
27.0891	-8.64662	-10.688
27.0991	-8.65194	-10.6933
27.1091	-8.65726	-10.6986
27.1191	-8.66258	-10.7039
27.129	-8.66791	-10.7092
27.139	-8.67323	-10.7146
27.149	-8.67855	-10.7199
27.159	-8.68388	-10.7252
27.1689	-8.6892	-10.7305
27.1789	-8.69453	-10.7359
27.1889	-8.69985	-10.7412
27.1989	-8.70518	-10.7465
27.2089	-8.71051	-10.7518
27.2188	-8.71584	-10.7572
27.2288	-8.72117	-10.7625
27.2388	-8.72649	-10.7678
27.2488	-8.73182	-10.7732
27.2587	-8.73715	-10.7785
27.2687	-8.74249	-10.7838
27.2787	-8.74782	-10.7892
27.2887	-8.75315	-10.7945
27.2986	-8.75848	-10.7998
27.3086	-8.76382	-10.8051
27.3186	-8.76915	-10.8105
27.3286	-8.77448	-10.8158
27.3386	-8.77982	-10.8212
27.3485	-8.78515	-10.8265
27.3585	-8.79049	-10.8318
27.3685	-8.79583	-10.8372
27.3785	-8.80116	-10.8425
27.3884	-8.8065	-10.8478
27.3984	-8.81184	-10.8532
27.4084	-8.81718	-10.8585
27.4184	-8.82252	-10.8639
27.4284	-8.82786	-10.8692
27.4383	-8.8332	-10.8745
27.4483	-8.83854	-10.8799
27.4583	-8.84388	-10.8852
27.4683	-8.84923	-10.8906
27.4782	-8.85457	-10.8959
27.4882	-8.85991	-10.9012
27.4982	-8.86526	-10.9066
27.5082	-8.8706	-10.9119
27.5182	-8.87595	-10.9173
27.5281	-8.88129	-10.9226
27.5381	-8.88664	-10.928
27.5481	-8.89199	-10.9333
27.5581	-8.89734	-10.9387
27.568	-8.90268	-10.944
27.578	-8.90803	-10.9494
27.588	-8.91338	-10.9547
27.598	-8.91873	-10.9601
27.608	-8.92408	-10.9654
27.6179	-8.92943	-10.9708
27.6279	-8.93479	-10.9761
27.6379	-8.94014	-10.9815
27.6479	-8.94549	-10.9868
27.6578	-8.95084	-10.9922
27.6678	-8.9562	-10.9975
27.6778	-8.96155	-11.0029
27.6878	-8.96691	-11.0082
27.6977	-8.97226	-11.0136
27.7077	-8.97762	-11.019
27.7177	-8.98298	-11.0243
27.7277	-8.98833	-11.0297
27.7377	-8.99369	-11.035
27.7476	-8.99905	-11.0404
27.7576	-9.00441	-11.0457
27.7676	-9.00977	-11.0511
27.7776	-9.01513	-11.0565
27.7875	-9.02049	-11.0618
27.7975	-9.02585	-11.0672
27.8075	-9.03121	-11.0725
27.8175	-9.03657	-11.0779
27.8275	-9.04194	-11.0833
27.8374	-9.0473	-11.0886
27.8474	-9.05266	-11.094
27.8574	-9.05803	-11.0994
27.8674	-9.06339	-11.1047
27.8773	-9.06876	-11.1101
27.8873	-9.07412	-11.1155
27.8973	-9.07949	-11.1208
27.9073	-9.08486	-11.1262
27.9173	-9.09023	-11.1316
27.9272	-9.09559	-11.1369
27.9372	-9.10096	-11.1423
27.9472	-9.10633	-11.1477
27.9572	-9.1117	-11.153
27.9671	-9.11707	-11.1584
27.9771	-9.12244	-11.1638
27.9871	-9.12781	-11.1691
27.9971	-9.13319	-11.1745
28.0071	-9.13856	-11.1799
28.017	-9.14393	-11.1853
28.027	-9.14931	-11.1906
28.037	-9.15468	-11.196
28.047	-9.16005	-11.2014
28.0569	-9.16543	-11.2068
28.0669	-9.17081	-11.2121
28.0769	-9.17618	-11.2175
28.0869	-9.18156	-11.2229
28.0968	-9.18694	-11.2283
28.1068	-9.19231	-11.2336
28.1168	-9.19769	-11.239
28.1268	-9.20307	-11.2444
28.1368	-9.20845	-11.2498
28.1467	-9.21383	-11.2552
28.1567	-9.21921	-11.2605
28.1667	-9.22459	-11.2659
28.1767	-9.22997	-11.2713
28.1866	-9.23535	-11.2767
28.1966	-9.24074	-11.2821
28.2066	-9.24612	-11.2875
28.2166	-9.2515	-11.2928
28.2266	-9.25689	-11.2982
28.2365	-9.26227	-11.3036
28.2465	-9.26766	-11.309
28.2565	-9.27304	-11.3144
28.2665	-9.27843	-11.3198
28.2764	-9.28382	-11.3251
28.2864	-9.2892	-11.3305
28.2964	-9.29459	-11.3359
28.3064	-9.29998	-11.3413
28.3164	-9.30537	-11.3467
28.3263	-9.31076	-11.3521
28.3363	-9.31615	-11.3575
28.3463	-9.32154	-11.3629
28.3563	-9.32693	-11.3683
28.3662	-9.33232	-11.3737
28.3762	-9.33771	-11.379
28.3862	-9.3431	-11.3844
28.3962	-9.3485	-11.3898
28.4062	-9.35389	-11.3952
28.4161	-9.35928	-11.4006
28.4261	-9.36468	-11.406
28.4361	-9.37007	-11.4114
28.4461	-9.37547	-11.4168
28.456	-9.38086	-11.4222
28.466	-9.38626	-11.4276
28.476	-9.39166	-11.433
28.486	-9.39705	-11.4384
28.4959	-9.40245	-11.4438
28.5059	-9.40785	-11.4492
28.5159	-9.41325	-11.4546
28.5259	-9.41865	-11.46
28.5359	-9.42405	-11.4654
28.5458	-9.42945	-11.4708
28.5558	-9.43485	-11.4762
28.5658	-9.44025	-11.4816
28.5758	-9.44565	-11.487
28.5857	-9.45105	-11.4924
28.5957	-9.45646	-11.4978
28.6057	-9.46186	-11.5032
28.6157	-9.46726	-11.5086
28.6257	-9.47267	-11.514
28.6356	-9.47807	-11.5194
28.6456	-9.48348	-11.5248
28.6556	-9.48888	-11.5302
28.6656	-9.49429	-11.5356
28.6755	-9.4997	-11.541
28.6855	-9.5051	-11.5464
28.6955	-9.51051	-11.5518
28.7055	-9.51592	-11.5573
28.7155	-9.52133	-11.5627
28.7254	-9.52674	-11.5681
28.7354	-9.53215	-11.5735
28.7454	-9.53756	-11.5789
28.7554	-9.54297	-11.5843
28.7653	-9.54838	-11.5897
28.7753	-9.55379	-11.5951
28.7853	-9.5592	-11.6005
28.7953	-9.56462	-11.6059
28.8053	-9.57003	-11.6114
28.8152	-9.57544	-11.6168
28.8252	-9.58086	-11.6222
28.8352	-9.58627	-11.6276
28.8452	-9.59169	-11.633
28.8551	-9.5971	-11.6384
28.8651	-9.60252	-11.6438
28.8751	-9.60793	-11.6493
28.8851	-9.61335	-11.6547
28.895	-9.61877	-11.6601
28.905	-9.62418	-11.6655
28.915	-9.6296	-11.6709
28.925	-9.63502	-11.6764
28.935	-9.64044	-11.6818
28.9449	-9.64586	-11.6872
28.9549	-9.65128	-11.6926
28.9649	-9.6567	-11.698
28.9749	-9.66212	-11.7035
28.9848	-9.66754	-11.7089
28.9948	-9.67297	-11.7143
29.0048	-9.67839	-11.7197
29.0148	-9.68381	-11.7251
29.0248	-9.68923	-11.7306
29.0347	-9.69466	-11.736
29.0447	-9.70008	-11.7414
29.0547	-9.70551	-11.7468
29.0647	-9.71093	-11.7523
29.0746	-9.71636	-11.7577
29.0846	-9.72178	-11.7631
29.0946	-9.72721	-11.7685
29.1046	-9.73264	-11.774
29.1146	-9.73807	-11.7794
29.1245	-9.74349	-11.7848
29.1345	-9.74892	-11.7903
29.1445	-9.75435	-11.7957
29.1545	-9.75978	-11.8011
29.1644	-9.76521	-11.8065
29.1744	-9.77064	-11.812
29.1844	-9.77607	-11.8174
29.1944	-9.7815	-11.8228
29.2044	-9.78693	-11.8283
29.2143	-9.79237	-11.8337
29.2243	-9.7978	-11.8391
29.2343	-9.80323	-11.8446
29.2443	-9.80867	-11.85
29.2542	-9.8141	-11.8554
29.2642	-9.81953	-11.8609
29.2742	-9.82497	-11.8663
29.2842	-9.8304	-11.8717
29.2941	-9.83584	-11.8772
29.3041	-9.84128	-11.8826
29.3141	-9.84671	-11.888
29.3241	-9.85215	-11.8935
29.3341	-9.85759	-11.8989
29.344	-9.86303	-11.9044
29.354	-9.86846	-11.9098
29.364	-9.8739	-11.9152
29.374	-9.87934	-11.9207
29.3839	-9.88478	-11.9261
29.3939	-9.89022	-11.9316
29.4039	-9.89566	-11.937
29.4139	-9.9011	-11.9424
29.4239	-9.90655	-11.9479
29.4338	-9.91199	-11.9533
29.4438	-9.91743	-11.9588
29.4538	-9.92287	-11.9642
29.4638	-9.92832	-11.9696
29.4737	-9.93376	-11.9751
29.4837	-9.9392	-11.9805
29.4937	-9.94465	-11.986
29.5037	-9.95009	-11.9914
29.5137	-9.95554	-11.9969
29.5236	-9.96098	-12.0023
29.5336	-9.96643	-12.0078
29.5436	-9.97188	-12.0132
29.5536	-9.97732	-12.0187
29.5635	-9.98277	-12.0241
29.5735	-9.98822	-12.0296
29.5835	-9.99367	-12.035
29.5935	-9.99912	-12.0405
29.6035	-10.0046	-12.0459
29.6134	-10.01	-12.0513
29.6234	-10.0155	-12.0568
29.6334	-10.0209	-12.0623
29.6434	-10.0264	-12.0677
29.6533	-10.0318	-12.0732
29.6633	-10.0373	-12.0786
29.6733	-10.0427	-12.0841
29.6833	-10.0482	-12.0895
29.6932	-10.0536	-12.095
29.7032	-10.0591	-12.1004
29.7132	-10.0645	-12.1059
29.7232	-10.07	-12.1113
29.7332	-10.0754	-12.1168
29.7431	-10.0809	-12.1222
29.7531	-10.0864	-12.1277
29.7631	-10.0918	-12.1331
29.7731	-10.0973	-12.1386
29.783	-10.1027	-12.1441
29.793	-10.1082	-12.1495
29.803	-10.1136	-12.155
29.813	-10.1191	-12.1604
29.823	-10.1246	-12.1659
29.8329	-10.13	-12.1714
29.8429	-10.1355	-12.1768
29.8529	-10.1409	-12.1823
29.8629	-10.1464	-12.1877
29.8728	-10.1519	-12.1932
29.8828	-10.1573	-12.1987
29.8928	-10.1628	-12.2041
29.9028	-10.1682	-12.2096
29.9128	-10.1737	-12.215
29.9227	-10.1792	-12.2205
29.9327	-10.1846	-12.226
29.9427	-10.1901	-12.2314
29.9527	-10.1956	-12.2369
29.9626	-10.201	-12.2424
29.9726	-10.2065	-12.2478
29.9826	-10.212	-12.2533
29.9926	-10.2174	-12.2588
30.0026	-10.2229	-12.2642
30.0125	-10.2284	-12.2697
30.0225	-10.2338	-12.2752
30.0325	-10.2393	-12.2806
30.0425	-10.2448	-12.2861
30.0524	-10.2502	-12.2916
30.0624	-10.2557	-12.297
30.0724	-10.2612	-12.3025
30.0824	-10.2666	-12.308
30.0923	-10.2721	-12.3134
30.1023	-10.2776	-12.3189
30.1123	-10.283	-12.3244
30.1223	-10.2885	-12.3298
30.1323	-10.294	-12.3353
30.1422	-10.2995	-12.3408
30.1522	-10.3049	-12.3463
30.1622	-10.3104	-12.3517
30.1722	-10.3159	-12.3572
30.1821	-10.3213	-12.3627
30.1921	-10.3268	-12.3682
30.2021	-10.3323	-12.3736
30.2121	-10.3378	-12.3791
30.2221	-10.3432	-12.3846
30.232	-10.3487	-12.39
30.242	-10.3542	-12.3955
30.252	-10.3597	-12.401
30.262	-10.3651	-12.4065
30.2719	-10.3706	-12.412
30.2819	-10.3761	-12.4174
30.2919	-10.3816	-12.4229
30.3019	-10.3871	-12.4284
30.3119	-10.3925	-12.4339
30.3218	-10.398	-12.4393
30.3318	-10.4035	-12.4448
30.3418	-10.409	-12.4503
30.3518	-10.4145	-12.4558
30.3617	-10.4199	-12.4613
30.3717	-10.4254	-12.4667
30.3817	-10.4309	-12.4722
30.3917	-10.4364	-12.4777
30.4017	-10.4419	-12.4832
30.4116	-10.4473	-12.4887
30.4216	-10.4528	-12.4942
30.4316	-10.4583	-12.4996
30.4416	-10.4638	-12.5051
30.4515	-10.4693	-12.5106
30.4615	-10.4748	-12.5161
30.4715	-10.4802	-12.5216
30.4815	-10.4857	-12.5271
30.4914	-10.4912	-12.5325
30.5014	-10.4967	-12.538
30.5114	-10.5022	-12.5435
30.5214	-10.5077	-12.549
30.5314	-10.5132	-12.5545
30.5413	-10.5186	-12.56
30.5513	-10.5241	-12.5655
30.5613	-10.5296	-12.571
30.5713	-10.5351	-12.5764
30.5812	-10.5406	-12.5819
30.5912	-10.5461	-12.5874
30.6012	-10.5516	-12.5929
30.6112	-10.5571	-12.5984
30.6212	-10.5626	-12.6039
30.6311	-10.568	-12.6094
30.6411	-10.5735	-12.6149
30.6511	-10.579	-12.6204
30.6611	-10.5845	-12.6259
30.671	-10.59	-12.6313
30.681	-10.5955	-12.6368
30.691	-10.601	-12.6423
30.701	-10.6065	-12.6478
30.711	-10.612	-12.6533
30.7209	-10.6175	-12.6588
30.7309	-10.623	-12.6643
30.7409	-10.6285	-12.6698
30.7509	-10.634	-12.6753
30.7608	-10.6395	-12.6808
30.7708	-10.645	-12.6863
30.7808	-10.6504	-12.6918
30.7908	-10.6559	-12.6973
30.8008	-10.6614	-12.7028
30.8107	-10.6669	-12.7083
30.8207	-10.6724	-12.7138
30.8307	-10.6779	-12.7193
30.8407	-10.6834	-12.7248
30.8506	-10.6889	-12.7303
30.8606	-10.6944	-12.7358
30.8706	-10.6999	-12.7413
30.8806	-10.7054	-12.7468
30.8905	-10.7109	-12.7523
30.9005	-10.7164	-12.7578
30.9105	-10.7219	-12.7633
30.9205	-10.7274	-12.7688
30.9305	-10.7329	-12.7743
30.9404	-10.7384	-12.7798
30.9504	-10.7439	-12.7853
30.9604	-10.7494	-12.7908
30.9704	-10.7549	-12.7963
30.9803	-10.7604	-12.8018
30.9903	-10.7659	-12.8073
31.0003	-10.7715	-12.8128
31.0103	-10.777	-12.8183
31.0203	-10.7825	-12.8238
31.0302	-10.788	-12.8293
31.0402	-10.7935	-12.8348
31.0502	-10.799	-12.8403
31.0602	-10.8045	-12.8458
31.0701	-10.81	-12.8513
31.0801	-10.8155	-12.8568
31.0901	-10.821	-12.8623
31.1001	-10.8265	-12.8678
31.1101	-10.832	-12.8734
31.12	-10.8375	-12.8789
31.13	-10.843	-12.8844
31.14	-10.8485	-12.8899
31.15	-10.8541	-12.8954
31.1599	-10.8596	-12.9009
31.1699	-10.8651	-12.9064
31.1799	-10.8706	-12.9119
31.1899	-10.8761	-12.9174
31.1998	-10.8816	-12.9229
31.2098	-10.8871	-12.9285
31.2198	-10.8926	-12.934
31.2298	-10.8981	-12.9395
31.2398	-10.9037	-12.945
31.2497	-10.9092	-12.9505
31.2597	-10.9147	-12.956
31.2697	-10.9202	-12.9615
31.2797	-10.9257	-12.967
31.2896	-10.9312	-12.9726
31.2996	-10.9367	-12.9781
31.3096	-10.9423	-12.9836
31.3196	-10.9478	-12.9891
31.3296	-10.9533	-12.9946
31.3395	-10.9588	-13.0001
31.3495	-10.9643	-13.0056
31.3595	-10.9698	-13.0112
31.3695	-10.9753	-13.0167
31.3794	-10.9809	-13.0222
31.3894	-10.9864	-13.0277
31.3994	-10.9919	-13.0332
31.4094	-10.9974	-13.0388
31.4194	-11.0029	-13.0443
31.4293	-11.0085	-13.0498
31.4393	-11.014	-13.0553
31.4493	-11.0195	-13.0608
31.4593	-11.025	-13.0663
31.4692	-11.0305	-13.0719
31.4792	-11.0361	-13.0774
31.4892	-11.0416	-13.0829
31.4992	-11.0471	-13.0884
31.5092	-11.0526	-13.094
31.5191	-11.0581	-13.0995
31.5291	-11.0637	-13.105
31.5391	-11.0692	-13.1105
31.5491	-11.0747	-13.116
31.559	-11.0802	-13.1216
31.569	-11.0858	-13.1271
31.579	-11.0913	-13.1326
31.589	-11.0968	-13.1381
31.5989	-11.1023	-13.1437
31.6089	-11.1079	-13.1492
31.6189	-11.1134	-13.1547
31.6289	-11.1189	-13.1602
31.6389	-11.1244	-13.1658
31.6488	-11.13	-13.1713
31.6588	-11.1355	-13.1768
31.6688	-11.141	-13.1823
31.6788	-11.1465	-13.1879
31.6887	-11.1521	-13.1934
31.6987	-11.1576	-13.1989
31.7087	-11.1631	-13.2044
31.7187	-11.1686	-13.21
31.7287	-11.1742	-13.2155
31.7386	-11.1797	-13.221
31.7486	-11.1852	-13.2266
31.7586	-11.1908	-13.2321
31.7686	-11.1963	-13.2376
31.7785	-11.2018	-13.2432
31.7885	-11.2074	-13.2487
31.7985	-11.2129	-13.2542
31.8085	-11.2184	-13.2597
31.8185	-11.2239	-13.2653
31.8284	-11.2295	-13.2708
31.8384	-11.235	-13.2763
31.8484	-11.2405	-13.2819
31.8584	-11.2461	-13.2874
31.8683	-11.2516	-13.2929
31.8783	-11.2571	-13.2985
31.8883	-11.2627	-13.304
31.8983	-11.2682	-13.3095
31.9083	-11.2737	-13.3151
31.9182	-11.2793	-13.3206
31.9282	-11.2848	-13.3261
31.9382	-11.2903	-13.3317
31.9482	-11.2959	-13.3372
31.9581	-11.3014	-13.3428
31.9681	-11.307	-13.3483
31.9781	-11.3125	-13.3538
31.9881	-11.318	-13.3594
31.998	-11.3236	-13.3649
32.008	-11.3291	-13.3704
32.018	-11.3346	-13.376
32.028	-11.3402	-13.3815
32.038	-11.3457	-13.387
32.0479	-11.3513	-13.3926
32.0579	-11.3568	-13.3981
32.0679	-11.3623	-13.4037
32.0779	-11.3679	-13.4092
32.0878	-11.3734	-13.4147
32.0978	-11.379	-13.4203
32.1078	-11.3845	-13.4258
32.1178	-11.39	-13.4314
32.1278	-11.3956	-13.4369
32.1377	-11.4011	-13.4425
32.1477	-11.4067	-13.448
32.1577	-11.4122	-13.4535
32.1677	-11.4177	-13.4591
32.1776	-11.4233	-13.4646
32.1876	-11.4288	-13.4702
32.1976	-11.4344	-13.4757
32.2076	-11.4399	-13.4812
32.2176	-11.4455	-13.4868
32.2275	-11.451	-13.4923
32.2375	-11.4565	-13.4979
32.2475	-11.4621	-13.5034
32.2575	-11.4676	-13.509
32.2674	-11.4732	-13.5145
32.2774	-11.4787	-13.5201
32.2874	-11.4843	-13.5256
32.2974	-11.4898	-13.5312
32.3074	-11.4954	-13.5367
32.3173	-11.5009	-13.5422
32.3273	-11.5065	-13.5478
32.3373	-11.512	-13.5533
32.3473	-11.5176	-13.5589
32.3572	-11.5231	-13.5644
32.3672	-11.5287	-13.57
32.3772	-11.5342	-13.5755
32.3872	-11.5397	-13.5811
32.3971	-11.5453	-13.5866
32.4071	-11.5508	-13.5922
32.4171	-11.5564	-13.5977
32.4271	-11.5619	-13.6033
32.4371	-11.5675	-13.6088
32.447	-11.573	-13.6144
32.457	-11.5786	-13.6199
32.467	-11.5842	-13.6255
32.477	-11.5897	-13.631
32.4869	-11.5953	-13.6366
32.4969	-11.6008	-13.6421
32.5069	-11.6064	-13.6477
32.5169	-11.6119	-13.6532
32.5269	-11.6175	-13.6588
32.5368	-11.623	-13.6643
32.5468	-11.6286	-13.6699
32.5568	-11.6341	-13.6755
32.5668	-11.6397	-13.681
32.5767	-11.6452	-13.6866
32.5867	-11.6508	-13.6921
32.5967	-11.6563	-13.6977
32.6067	-11.6619	-13.7032
32.6167	-11.6675	-13.7088
32.6266	-11.673	-13.7143
32.6366	-11.6786	-13.7199
32.6466	-11.6841	-13.7255
32.6566	-11.6897	-13.731
32.6665	-11.6952	-13.7366
32.6765	-11.7008	-13.7421
32.6865	-11.7063	-13.7477
32.6965	-11.7119	-13.7532
32.7065	-11.7175	-13.7588
32.7164	-11.723	-13.7644
32.7264	-11.7286	-13.7699
32.7364	-11.7341	-13.7755
32.7464	-11.7397	-13.781
32.7563	-11.7453	-13.7866
32.7663	-11.7508	-13.7922
32.7763	-11.7564	-13.7977
32.7863	-11.7619	-13.8033
32.7962	-11.7675	-13.8088
32.8062	-11.7731	-13.8144
32.8162	-11.7786	-13.82
32.8262	-11.7842	-13.8255
32.8362	-11.7897	-13.8311
32.8461	-11.7953	-13.8366
32.8561	-11.8009	-13.8422
32.8661	-11.8064	-13.8478
32.8761	-11.812	-13.8533
32.886	-11.8176	-13.8589
32.896	-11.8231	-13.8645
32.906	-11.8287	-13.87
