Freq_GHz	Norm_dB_model	Model_dBm_5mA
16.3733	-2.8508	-6.8303
16.3833	-2.85424	-6.83375
16.3932	-2.85769	-6.83719
16.4032	-2.86114	-6.84064
16.4132	-2.86459	-6.84409
16.4232	-2.86804	-6.84755
16.4332	-2.8715	-6.851
16.4431	-2.87495	-6.85446
16.4531	-2.87841	-6.85792
16.4631	-2.88187	-6.86138
16.4731	-2.88534	-6.86484
16.483	-2.8888	-6.8683
16.493	-2.89227	-6.87177
16.503	-2.89573	-6.87524
16.513	-2.8992	-6.87871
16.523	-2.90268	-6.88218
16.5329	-2.90615	-6.88565
16.5429	-2.90962	-6.88913
16.5529	-2.9131	-6.89261
16.5629	-2.91658	-6.89609
16.5728	-2.92006	-6.89957
16.5828	-2.92354	-6.90305
16.5928	-2.92703	-6.90653
16.6028	-2.93052	-6.91002
16.6128	-2.934	-6.91351
16.6227	-2.93749	-6.917
16.6327	-2.94099	-6.92049
16.6427	-2.94448	-6.92398
16.6527	-2.94798	-6.92748
16.6626	-2.95147	-6.93098
16.6726	-2.95497	-6.93448
16.6826	-2.95847	-6.93798
16.6926	-2.96198	-6.94148
16.7026	-2.96548	-6.94499
16.7125	-2.96899	-6.94849
16.7225	-2.9725	-6.952
16.7325	-2.97601	-6.95551
16.7425	-2.97952	-6.95903
16.7524	-2.98304	-6.96254
16.7624	-2.98655	-6.96606
16.7724	-2.99007	-6.96957
16.7824	-2.99359	-6.97309
16.7923	-2.99711	-6.97662
16.8023	-3.00063	-6.98014
16.8123	-3.00416	-6.98366
16.8223	-3.00769	-6.98719
16.8323	-3.01122	-6.99072
16.8422	-3.01475	-6.99425
16.8522	-3.01828	-6.99778
16.8622	-3.02181	-7.00132
16.8722	-3.02535	-7.00485
16.8821	-3.02889	-7.00839
16.8921	-3.03243	-7.01193
16.9021	-3.03597	-7.01547
16.9121	-3.03951	-7.01902
16.9221	-3.04306	-7.02256
16.932	-3.04661	-7.02611
16.942	-3.05015	-7.02966
16.952	-3.05371	-7.03321
16.962	-3.05726	-7.03676
16.9719	-3.06081	-7.04032
16.9819	-3.06437	-7.04387
16.9919	-3.06793	-7.04743
17.0019	-3.07149	-7.05099
17.0119	-3.07505	-7.05455
17.0218	-3.07861	-7.05812
17.0318	-3.08218	-7.06168
17.0418	-3.08575	-7.06525
17.0518	-3.08931	-7.06882
17.0617	-3.09289	-7.07239
17.0717	-3.09646	-7.07596
17.0817	-3.10003	-7.07954
17.0917	-3.10361	-7.08311
17.1017	-3.10719	-7.08669
17.1116	-3.11077	-7.09027
17.1216	-3.11435	-7.09385
17.1316	-3.11793	-7.09744
17.1416	-3.12152	-7.10102
17.1515	-3.12511	-7.10461
17.1615	-3.12869	-7.1082
17.1715	-3.13229	-7.11179
17.1815	-3.13588	-7.11538
17.1914	-3.13947	-7.11898
17.2014	-3.14307	-7.12257
17.2114	-3.14667	-7.12617
17.2214	-3.15027	-7.12977
17.2314	-3.15387	-7.13337
17.2413	-3.15747	-7.13698
17.2513	-3.16108	-7.14058
17.2613	-3.16468	-7.14419
17.2713	-3.16829	-7.1478
17.2812	-3.1719	-7.15141
17.2912	-3.17552	-7.15502
17.3012	-3.17913	-7.15864
17.3112	-3.18275	-7.16225
17.3212	-3.18636	-7.16587
17.3311	-3.18998	-7.16949
17.3411	-3.19361	-7.17311
17.3511	-3.19723	-7.17673
17.3611	-3.20085	-7.18036
17.371	-3.20448	-7.18399
17.381	-3.20811	-7.18761
17.391	-3.21174	-7.19124
17.401	-3.21537	-7.19488
17.411	-3.21901	-7.19851
17.4209	-3.22264	-7.20215
17.4309	-3.22628	-7.20578
17.4409	-3.22992	-7.20942
17.4509	-3.23356	-7.21306
17.4608	-3.2372	-7.21671
17.4708	-3.24085	-7.22035
17.4808	-3.24449	-7.224
17.4908	-3.24814	-7.22765
17.5008	-3.25179	-7.2313
17.5107	-3.25544	-7.23495
17.5207	-3.2591	-7.2386
17.5307	-3.26275	-7.24226
17.5407	-3.26641	-7.24591
17.5506	-3.27007	-7.24957
17.5606	-3.27373	-7.25323
17.5706	-3.27739	-7.2569
17.5806	-3.28106	-7.26056
17.5905	-3.28472	-7.26423
17.6005	-3.28839	-7.26789
17.6105	-3.29206	-7.27156
17.6205	-3.29573	-7.27523
17.6305	-3.2994	-7.27891
17.6404	-3.30308	-7.28258
17.6504	-3.30675	-7.28626
17.6604	-3.31043	-7.28994
17.6704	-3.31411	-7.29362
17.6803	-3.31779	-7.2973
17.6903	-3.32148	-7.30098
17.7003	-3.32516	-7.30467
17.7103	-3.32885	-7.30836
17.7203	-3.33254	-7.31204
17.7302	-3.33623	-7.31573
17.7402	-3.33992	-7.31943
17.7502	-3.34362	-7.32312
17.7602	-3.34731	-7.32682
17.7701	-3.35101	-7.33051
17.7801	-3.35471	-7.33421
17.7901	-3.35841	-7.33792
17.8001	-3.36211	-7.34162
17.8101	-3.36582	-7.34532
17.82	-3.36952	-7.34903
17.83	-3.37323	-7.35274
17.84	-3.37694	-7.35645
17.85	-3.38065	-7.36016
17.8599	-3.38437	-7.36387
17.8699	-3.38808	-7.36759
17.8799	-3.3918	-7.3713
17.8899	-3.39552	-7.37502
17.8998	-3.39924	-7.37874
17.9098	-3.40296	-7.38247
17.9198	-3.40669	-7.38619
17.9298	-3.41041	-7.38992
17.9398	-3.41414	-7.39364
17.9497	-3.41787	-7.39737
17.9597	-3.4216	-7.4011
17.9697	-3.42533	-7.40484
17.9797	-3.42907	-7.40857
17.9896	-3.4328	-7.41231
17.9996	-3.43654	-7.41604
18.0096	-3.44028	-7.41978
18.0196	-3.44402	-7.42352
18.0296	-3.44776	-7.42727
18.0395	-3.45151	-7.43101
18.0495	-3.45525	-7.43476
18.0595	-3.459	-7.43851
18.0695	-3.46275	-7.44226
18.0794	-3.4665	-7.44601
18.0894	-3.47026	-7.44976
18.0994	-3.47401	-7.45352
18.1094	-3.47777	-7.45727
18.1194	-3.48153	-7.46103
18.1293	-3.48529	-7.46479
18.1393	-3.48905	-7.46855
18.1493	-3.49281	-7.47232
18.1593	-3.49658	-7.47608
18.1692	-3.50035	-7.47985
18.1792	-3.50411	-7.48362
18.1892	-3.50788	-7.48739
18.1992	-3.51166	-7.49116
18.2092	-3.51543	-7.49494
18.2191	-3.51921	-7.49871
18.2291	-3.52298	-7.50249
18.2391	-3.52676	-7.50627
18.2491	-3.53054	-7.51005
18.259	-3.53433	-7.51383
18.269	-3.53811	-7.51762
18.279	-3.5419	-7.5214
18.289	-3.54568	-7.52519
18.2989	-3.54947	-7.52898
18.3089	-3.55326	-7.53277
18.3189	-3.55706	-7.53656
18.3289	-3.56085	-7.54036
18.3389	-3.56465	-7.54415
18.3488	-3.56845	-7.54795
18.3588	-3.57225	-7.55175
18.3688	-3.57605	-7.55555
18.3788	-3.57985	-7.55935
18.3887	-3.58365	-7.56316
18.3987	-3.58746	-7.56697
18.4087	-3.59127	-7.57077
18.4187	-3.59508	-7.57458
18.4287	-3.59889	-7.57839
18.4386	-3.6027	-7.58221
18.4486	-3.60652	-7.58602
18.4586	-3.61033	-7.58984
18.4686	-3.61415	-7.59366
18.4785	-3.61797	-7.59748
18.4885	-3.62179	-7.6013
18.4985	-3.62562	-7.60512
18.5085	-3.62944	-7.60895
18.5185	-3.63327	-7.61277
18.5284	-3.6371	-7.6166
18.5384	-3.64093	-7.62043
18.5484	-3.64476	-7.62426
18.5584	-3.64859	-7.6281
18.5683	-3.65243	-7.63193
18.5783	-3.65626	-7.63577
18.5883	-3.6601	-7.63961
18.5983	-3.66394	-7.64345
18.6083	-3.66778	-7.64729
18.6182	-3.67163	-7.65113
18.6282	-3.67547	-7.65498
18.6382	-3.67932	-7.65882
18.6482	-3.68317	-7.66267
18.6581	-3.68702	-7.66652
18.6681	-3.69087	-7.67037
18.6781	-3.69472	-7.67423
18.6881	-3.69858	-7.67808
18.698	-3.70244	-7.68194
18.708	-3.70629	-7.6858
18.718	-3.71015	-7.68966
18.728	-3.71402	-7.69352
18.738	-3.71788	-7.69738
18.7479	-3.72174	-7.70125
18.7579	-3.72561	-7.70512
18.7679	-3.72948	-7.70898
18.7779	-3.73335	-7.71285
18.7878	-3.73722	-7.71673
18.7978	-3.74109	-7.7206
18.8078	-3.74497	-7.72447
18.8178	-3.74885	-7.72835
18.8278	-3.75272	-7.73223
18.8377	-3.7566	-7.73611
18.8477	-3.76049	-7.73999
18.8577	-3.76437	-7.74387
18.8677	-3.76825	-7.74776
18.8776	-3.77214	-7.75165
18.8876	-3.77603	-7.75553
18.8976	-3.77992	-7.75942
18.9076	-3.78381	-7.76332
18.9176	-3.7877	-7.76721
18.9275	-3.7916	-7.7711
18.9375	-3.7955	-7.775
18.9475	-3.79939	-7.7789
18.9575	-3.80329	-7.7828
18.9674	-3.8072	-7.7867
18.9774	-3.8111	-7.7906
18.9874	-3.815	-7.79451
18.9974	-3.81891	-7.79841
19.0074	-3.82282	-7.80232
19.0173	-3.82673	-7.80623
19.0273	-3.83064	-7.81014
19.0373	-3.83455	-7.81406
19.0473	-3.83847	-7.81797
19.0572	-3.84238	-7.82189
19.0672	-3.8463	-7.82581
19.0772	-3.85022	-7.82972
19.0872	-3.85414	-7.83365
19.0971	-3.85806	-7.83757
19.1071	-3.86199	-7.84149
19.1171	-3.86591	-7.84542
19.1271	-3.86984	-7.84935
19.1371	-3.87377	-7.85328
19.147	-3.8777	-7.85721
19.157	-3.88163	-7.86114
19.167	-3.88557	-7.86507
19.177	-3.8895	-7.86901
19.1869	-3.89344	-7.87295
19.1969	-3.89738	-7.87689
19.2069	-3.90132	-7.88083
19.2169	-3.90526	-7.88477
19.2269	-3.90921	-7.88871
19.2368	-3.91315	-7.89266
19.2468	-3.9171	-7.8966
19.2568	-3.92105	-7.90055
19.2668	-3.925	-7.9045
19.2767	-3.92895	-7.90846
19.2867	-3.9329	-7.91241
19.2967	-3.93686	-7.91636
19.3067	-3.94082	-7.92032
19.3167	-3.94477	-7.92428
19.3266	-3.94873	-7.92824
19.3366	-3.9527	-7.9322
19.3466	-3.95666	-7.93616
19.3566	-3.96062	-7.94013
19.3665	-3.96459	-7.94409
19.3765	-3.96856	-7.94806
19.3865	-3.97253	-7.95203
19.3965	-3.9765	-7.956
19.4065	-3.98047	-7.95998
19.4164	-3.98445	-7.96395
19.4264	-3.98842	-7.96793
19.4364	-3.9924	-7.9719
19.4464	-3.99638	-7.97588
19.4563	-4.00036	-7.97986
19.4663	-4.00434	-7.98385
19.4763	-4.00833	-7.98783
19.4863	-4.01231	-7.99182
19.4962	-4.0163	-7.9958
19.5062	-4.02029	-7.99979
19.5162	-4.02428	-8.00378
19.5262	-4.02827	-8.00777
19.5362	-4.03226	-8.01177
19.5461	-4.03626	-8.01576
19.5561	-4.04025	-8.01976
19.5661	-4.04425	-8.02376
19.5761	-4.04825	-8.02776
19.586	-4.05225	-8.03176
19.596	-4.05626	-8.03576
19.606	-4.06026	-8.03977
19.616	-4.06427	-8.04377
19.626	-4.06827	-8.04778
19.6359	-4.07228	-8.05179
19.6459	-4.07629	-8.0558
19.6559	-4.08031	-8.05981
19.6659	-4.08432	-8.06383
19.6758	-4.08834	-8.06784
19.6858	-4.09235	-8.07186
19.6958	-4.09637	-8.07588
19.7058	-4.10039	-8.0799
19.7158	-4.10441	-8.08392
19.7257	-4.10844	-8.08794
19.7357	-4.11246	-8.09197
19.7457	-4.11649	-8.09599
19.7557	-4.12052	-8.10002
19.7656	-4.12455	-8.10405
19.7756	-4.12858	-8.10808
19.7856	-4.13261	-8.11212
19.7956	-4.13665	-8.11615
19.8056	-4.14068	-8.12019
19.8155	-4.14472	-8.12422
19.8255	-4.14876	-8.12826
19.8355	-4.1528	-8.1323
19.8455	-4.15684	-8.13635
19.8554	-4.16088	-8.14039
19.8654	-4.16493	-8.14443
19.8754	-4.16898	-8.14848
19.8854	-4.17303	-8.15253
19.8953	-4.17708	-8.15658
19.9053	-4.18113	-8.16063
19.9153	-4.18518	-8.16468
19.9253	-4.18923	-8.16874
19.9353	-4.19329	-8.17279
19.9452	-4.19735	-8.17685
19.9552	-4.20141	-8.18091
19.9652	-4.20547	-8.18497
19.9752	-4.20953	-8.18903
19.9851	-4.21359	-8.1931
19.9951	-4.21766	-8.19716
20.0051	-4.22173	-8.20123
20.0151	-4.22579	-8.2053
20.0251	-4.22986	-8.20937
20.035	-4.23394	-8.21344
20.045	-4.23801	-8.21751
20.055	-4.24208	-8.22159
20.065	-4.24616	-8.22566
20.0749	-4.25024	-8.22974
20.0849	-4.25432	-8.23382
20.0949	-4.2584	-8.2379
20.1049	-4.26248	-8.24198
20.1149	-4.26656	-8.24607
20.1248	-4.27065	-8.25015
20.1348	-4.27474	-8.25424
20.1448	-4.27882	-8.25833
20.1548	-4.28291	-8.26242
20.1647	-4.28701	-8.26651
20.1747	-4.2911	-8.2706
20.1847	-4.29519	-8.2747
20.1947	-4.29929	-8.27879
20.2047	-4.30339	-8.28289
20.2146	-4.30748	-8.28699
20.2246	-4.31159	-8.29109
20.2346	-4.31569	-8.29519
20.2446	-4.31979	-8.2993
20.2545	-4.3239	-8.3034
20.2645	-4.328	-8.30751
20.2745	-4.33211	-8.31162
20.2845	-4.33622	-8.31572
20.2944	-4.34033	-8.31984
20.3044	-4.34444	-8.32395
20.3144	-4.34856	-8.32806
20.3244	-4.35267	-8.33218
20.3344	-4.35679	-8.3363
20.3443	-4.36091	-8.34041
20.3543	-4.36503	-8.34453
20.3643	-4.36915	-8.34866
20.3743	-4.37327	-8.35278
20.3842	-4.3774	-8.3569
20.3942	-4.38153	-8.36103
20.4042	-4.38565	-8.36516
20.4142	-4.38978	-8.36929
20.4242	-4.39391	-8.37342
20.4341	-4.39804	-8.37755
20.4441	-4.40218	-8.38168
20.4541	-4.40631	-8.38582
20.4641	-4.41045	-8.38995
20.474	-4.41459	-8.39409
20.484	-4.41873	-8.39823
20.494	-4.42287	-8.40237
20.504	-4.42701	-8.40652
20.514	-4.43116	-8.41066
20.5239	-4.4353	-8.41481
20.5339	-4.43945	-8.41895
20.5439	-4.4436	-8.4231
20.5539	-4.44775	-8.42725
20.5638	-4.4519	-8.4314
20.5738	-4.45605	-8.43556
20.5838	-4.46021	-8.43971
20.5938	-4.46436	-8.44387
20.6038	-4.46852	-8.44802
20.6137	-4.47268	-8.45218
20.6237	-4.47684	-8.45634
20.6337	-4.481	-8.4605
20.6437	-4.48516	-8.46467
20.6536	-4.48933	-8.46883
20.6636	-4.49349	-8.473
20.6736	-4.49766	-8.47717
20.6836	-4.50183	-8.48134
20.6935	-4.506	-8.48551
20.7035	-4.51017	-8.48968
20.7135	-4.51435	-8.49385
20.7235	-4.51852	-8.49803
20.7335	-4.5227	-8.5022
20.7434	-4.52688	-8.50638
20.7534	-4.53106	-8.51056
20.7634	-4.53524	-8.51474
20.7734	-4.53942	-8.51893
20.7833	-4.5436	-8.52311
20.7933	-4.54779	-8.52729
20.8033	-4.55198	-8.53148
20.8133	-4.55616	-8.53567
20.8233	-4.56035	-8.53986
20.8332	-4.56455	-8.54405
20.8432	-4.56874	-8.54824
20.8532	-4.57293	-8.55244
20.8632	-4.57713	-8.55663
20.8731	-4.58132	-8.56083
20.8831	-4.58552	-8.56503
20.8931	-4.58972	-8.56923
20.9031	-4.59392	-8.57343
20.9131	-4.59813	-8.57763
20.923	-4.60233	-8.58184
20.933	-4.60654	-8.58604
20.943	-4.61074	-8.59025
20.953	-4.61495	-8.59446
20.9629	-4.61916	-8.59867
20.9729	-4.62337	-8.60288
20.9829	-4.62759	-8.60709
20.9929	-4.6318	-8.61131
21.0029	-4.63602	-8.61552
21.0128	-4.64023	-8.61974
21.0228	-4.64445	-8.62396
21.0328	-4.64867	-8.62818
21.0428	-4.65289	-8.6324
21.0527	-4.65712	-8.63662
21.0627	-4.66134	-8.64085
21.0727	-4.66557	-8.64507
21.0827	-4.66979	-8.6493
21.0926	-4.67402	-8.65353
21.1026	-4.67825	-8.65776
21.1126	-4.68248	-8.66199
21.1226	-4.68672	-8.66622
21.1326	-4.69095	-8.67046
21.1425	-4.69519	-8.67469
21.1525	-4.69942	-8.67893
21.1625	-4.70366	-8.68317
21.1725	-4.7079	-8.68741
21.1824	-4.71214	-8.69165
21.1924	-4.71639	-8.69589
21.2024	-4.72063	-8.70014
21.2124	-4.72488	-8.70438
21.2224	-4.72912	-8.70863
21.2323	-4.73337	-8.71288
21.2423	-4.73762	-8.71713
21.2523	-4.74187	-8.72138
21.2623	-4.74613	-8.72563
21.2722	-4.75038	-8.72989
21.2822	-4.75464	-8.73414
21.2922	-4.75889	-8.7384
21.3022	-4.76315	-8.74266
21.3122	-4.76741	-8.74692
21.3221	-4.77167	-8.75118
21.3321	-4.77594	-8.75544
21.3421	-4.7802	-8.7597
21.3521	-4.78447	-8.76397
21.362	-4.78873	-8.76824
21.372	-4.793	-8.77251
21.382	-4.79727	-8.77677
21.392	-4.80154	-8.78105
21.402	-4.80581	-8.78532
21.4119	-4.81009	-8.78959
21.4219	-4.81436	-8.79387
21.4319	-4.81864	-8.79814
21.4419	-4.82292	-8.80242
21.4518	-4.8272	-8.8067
21.4618	-4.83148	-8.81098
21.4718	-4.83576	-8.81526
21.4818	-4.84004	-8.81955
21.4917	-4.84433	-8.82383
21.5017	-4.84861	-8.82812
21.5117	-4.8529	-8.83241
21.5217	-4.85719	-8.8367
21.5317	-4.86148	-8.84099
21.5416	-4.86577	-8.84528
21.5516	-4.87007	-8.84957
21.5616	-4.87436	-8.85387
21.5716	-4.87866	-8.85816
21.5815	-4.88295	-8.86246
21.5915	-4.88725	-8.86676
21.6015	-4.89155	-8.87106
21.6115	-4.89586	-8.87536
21.6215	-4.90016	-8.87966
21.6314	-4.90446	-8.88397
21.6414	-4.90877	-8.88827
21.6514	-4.91308	-8.89258
21.6614	-4.91738	-8.89689
21.6713	-4.92169	-8.9012
21.6813	-4.926	-8.90551
21.6913	-4.93032	-8.90982
21.7013	-4.93463	-8.91414
21.7113	-4.93895	-8.91845
21.7212	-4.94326	-8.92277
21.7312	-4.94758	-8.92709
21.7412	-4.9519	-8.9314
21.7512	-4.95622	-8.93573
21.7611	-4.96054	-8.94005
21.7711	-4.96487	-8.94437
21.7811	-4.96919	-8.9487
21.7911	-4.97352	-8.95302
21.8011	-4.97784	-8.95735
21.811	-4.98217	-8.96168
21.821	-4.9865	-8.96601
21.831	-4.99083	-8.97034
21.841	-4.99517	-8.97467
21.8509	-4.9995	-8.97901
21.8609	-5.00384	-8.98334
21.8709	-5.00817	-8.98768
21.8809	-5.01251	-8.99202
21.8908	-5.01685	-8.99636
21.9008	-5.02119	-9.0007
21.9108	-5.02554	-9.00504
21.9208	-5.02988	-9.00938
21.9308	-5.03422	-9.01373
21.9407	-5.03857	-9.01808
21.9507	-5.04292	-9.02242
21.9607	-5.04727	-9.02677
21.9707	-5.05162	-9.03112
21.9806	-5.05597	-9.03547
21.9906	-5.06032	-9.03983
22.0006	-5.06468	-9.04418
22.0106	-5.06903	-9.04854
22.0206	-5.07339	-9.05289
22.0305	-5.07775	-9.05725
22.0405	-5.08211	-9.06161
22.0505	-5.08647	-9.06597
22.0605	-5.09083	-9.07034
22.0704	-5.09519	-9.0747
22.0804	-5.09956	-9.07906
22.0904	-5.10393	-9.08343
22.1004	-5.10829	-9.0878
22.1104	-5.11266	-9.09217
22.1203	-5.11703	-9.09654
22.1303	-5.1214	-9.10091
22.1403	-5.12578	-9.10528
22.1503	-5.13015	-9.10966
22.1602	-5.13453	-9.11403
22.1702	-5.1389	-9.11841
22.1802	-5.14328	-9.12279
22.1902	-5.14766	-9.12717
22.2002	-5.15204	-9.13155
22.2101	-5.15643	-9.13593
22.2201	-5.16081	-9.14031
22.2301	-5.16519	-9.1447
22.2401	-5.16958	-9.14908
22.25	-5.17397	-9.15347
22.26	-5.17836	-9.15786
22.27	-5.18275	-9.16225
22.28	-5.18714	-9.16664
22.2899	-5.19153	-9.17103
22.2999	-5.19592	-9.17543
22.3099	-5.20032	-9.17982
22.3199	-5.20472	-9.18422
22.3299	-5.20911	-9.18862
22.3398	-5.21351	-9.19302
22.3498	-5.21791	-9.19742
22.3598	-5.22232	-9.20182
22.3698	-5.22672	-9.20622
22.3797	-5.23112	-9.21063
22.3897	-5.23553	-9.21503
22.3997	-5.23994	-9.21944
22.4097	-5.24434	-9.22385
22.4197	-5.24875	-9.22826
22.4296	-5.25316	-9.23267
22.4396	-5.25758	-9.23708
22.4496	-5.26199	-9.24149
22.4596	-5.2664	-9.24591
22.4695	-5.27082	-9.25033
22.4795	-5.27524	-9.25474
22.4895	-5.27966	-9.25916
22.4995	-5.28408	-9.26358
22.5095	-5.2885	-9.268
22.5194	-5.29292	-9.27242
22.5294	-5.29734	-9.27685
22.5394	-5.30177	-9.28127
22.5494	-5.30619	-9.2857
22.5593	-5.31062	-9.29013
22.5693	-5.31505	-9.29456
22.5793	-5.31948	-9.29899
22.5893	-5.32391	-9.30342
22.5992	-5.32835	-9.30785
22.6092	-5.33278	-9.31228
22.6192	-5.33721	-9.31672
22.6292	-5.34165	-9.32116
22.6392	-5.34609	-9.32559
22.6491	-5.35053	-9.33003
22.6591	-5.35497	-9.33447
22.6691	-5.35941	-9.33891
22.6791	-5.36385	-9.34336
22.689	-5.3683	-9.3478
22.699	-5.37274	-9.35225
22.709	-5.37719	-9.35669
22.719	-5.38164	-9.36114
22.729	-5.38609	-9.36559
22.7389	-5.39054	-9.37004
22.7489	-5.39499	-9.37449
22.7589	-5.39944	-9.37895
22.7689	-5.40389	-9.3834
22.7788	-5.40835	-9.38785
22.7888	-5.41281	-9.39231
22.7988	-5.41726	-9.39677
22.8088	-5.42172	-9.40123
22.8188	-5.42618	-9.40569
22.8287	-5.43065	-9.41015
22.8387	-5.43511	-9.41461
22.8487	-5.43957	-9.41908
22.8587	-5.44404	-9.42354
22.8686	-5.44851	-9.42801
22.8786	-5.45297	-9.43248
22.8886	-5.45744	-9.43695
22.8986	-5.46191	-9.44142
22.9086	-5.46638	-9.44589
22.9185	-5.47086	-9.45036
22.9285	-5.47533	-9.45484
22.9385	-5.47981	-9.45931
22.9485	-5.48428	-9.46379
22.9584	-5.48876	-9.46827
22.9684	-5.49324	-9.47275
22.9784	-5.49772	-9.47723
22.9884	-5.5022	-9.48171
22.9983	-5.50669	-9.48619
23.0083	-5.51117	-9.49067
23.0183	-5.51565	-9.49516
23.0283	-5.52014	-9.49965
23.0383	-5.52463	-9.50413
23.0482	-5.52912	-9.50862
23.0582	-5.53361	-9.51311
23.0682	-5.5381	-9.5176
23.0782	-5.54259	-9.5221
23.0881	-5.54709	-9.52659
23.0981	-5.55158	-9.53109
23.1081	-5.55608	-9.53558
23.1181	-5.56057	-9.54008
23.1281	-5.56507	-9.54458
23.138	-5.56957	-9.54908
23.148	-5.57407	-9.55358
23.158	-5.57858	-9.55808
23.168	-5.58308	-9.56259
23.1779	-5.58759	-9.56709
23.1879	-5.59209	-9.5716
23.1979	-5.5966	-9.5761
23.2079	-5.60111	-9.58061
23.2179	-5.60562	-9.58512
23.2278	-5.61013	-9.58963
23.2378	-5.61464	-9.59414
23.2478	-5.61915	-9.59866
23.2578	-5.62367	-9.60317
23.2677	-5.62818	-9.60769
23.2777	-5.6327	-9.61221
23.2877	-5.63722	-9.61672
23.2977	-5.64174	-9.62124
23.3077	-5.64626	-9.62576
23.3176	-5.65078	-9.63029
23.3276	-5.6553	-9.63481
23.3376	-5.65983	-9.63933
23.3476	-5.66435	-9.64386
23.3575	-5.66888	-9.64838
23.3675	-5.67341	-9.65291
23.3775	-5.67794	-9.65744
23.3875	-5.68247	-9.66197
23.3974	-5.687	-9.6665
23.4074	-5.69153	-9.67104
23.4174	-5.69606	-9.67557
23.4274	-5.7006	-9.6801
23.4374	-5.70514	-9.68464
23.4473	-5.70967	-9.68918
23.4573	-5.71421	-9.69372
23.4673	-5.71875	-9.69826
23.4773	-5.72329	-9.7028
23.4872	-5.72783	-9.70734
23.4972	-5.73238	-9.71188
23.5072	-5.73692	-9.71643
23.5172	-5.74147	-9.72097
23.5272	-5.74601	-9.72552
23.5371	-5.75056	-9.73007
23.5471	-5.75511	-9.73462
23.5571	-5.75966	-9.73917
23.5671	-5.76421	-9.74372
23.577	-5.76877	-9.74827
23.587	-5.77332	-9.75282
23.597	-5.77787	-9.75738
23.607	-5.78243	-9.76194
23.617	-5.78699	-9.76649
23.6269	-5.79155	-9.77105
23.6369	-5.79611	-9.77561
23.6469	-5.80067	-9.78017
23.6569	-5.80523	-9.78473
23.6668	-5.80979	-9.7893
23.6768	-5.81436	-9.79386
23.6868	-5.81892	-9.79843
23.6968	-5.82349	-9.80299
23.7068	-5.82806	-9.80756
23.7167	-5.83263	-9.81213
23.7267	-5.8372	-9.8167
23.7367	-5.84177	-9.82127
23.7467	-5.84634	-9.82584
23.7566	-5.85091	-9.83042
23.7666	-5.85549	-9.83499
23.7766	-5.86006	-9.83957
23.7866	-5.86464	-9.84415
23.7965	-5.86922	-9.84872
23.8065	-5.8738	-9.8533
23.8165	-5.87838	-9.85788
23.8265	-5.88296	-9.86247
23.8365	-5.88754	-9.86705
23.8464	-5.89213	-9.87163
23.8564	-5.89671	-9.87622
23.8664	-5.9013	-9.8808
23.8764	-5.90589	-9.88539
23.8863	-5.91048	-9.88998
23.8963	-5.91507	-9.89457
23.9063	-5.91966	-9.89916
23.9163	-5.92425	-9.90375
23.9263	-5.92884	-9.90835
23.9362	-5.93344	-9.91294
23.9462	-5.93803	-9.91754
23.9562	-5.94263	-9.92213
23.9662	-5.94723	-9.92673
23.9761	-5.95183	-9.93133
23.9861	-5.95643	-9.93593
23.9961	-5.96103	-9.94053
24.0061	-5.96563	-9.94513
24.0161	-5.97023	-9.94974
24.026	-5.97484	-9.95434
24.036	-5.97944	-9.95895
24.046	-5.98405	-9.96355
24.056	-5.98866	-9.96816
24.0659	-5.99327	-9.97277
24.0759	-5.99788	-9.97738
24.0859	-6.00249	-9.98199
24.0959	-6.0071	-9.98661
24.1059	-6.01171	-9.99122
24.1158	-6.01633	-9.99583
24.1258	-6.02094	-10.0004
24.1358	-6.02556	-10.0051
24.1458	-6.03018	-10.0097
24.1557	-6.0348	-10.0143
24.1657	-6.03942	-10.0189
24.1757	-6.04404	-10.0235
24.1857	-6.04866	-10.0282
24.1956	-6.05329	-10.0328
24.2056	-6.05791	-10.0374
24.2156	-6.06254	-10.042
24.2256	-6.06716	-10.0467
24.2356	-6.07179	-10.0513
24.2455	-6.07642	-10.0559
24.2555	-6.08105	-10.0606
24.2655	-6.08568	-10.0652
24.2755	-6.09032	-10.0698
24.2854	-6.09495	-10.0745
24.2954	-6.09958	-10.0791
24.3054	-6.10422	-10.0837
24.3154	-6.10886	-10.0884
24.3254	-6.1135	-10.093
24.3353	-6.11813	-10.0976
24.3453	-6.12278	-10.1023
24.3553	-6.12742	-10.1069
24.3653	-6.13206	-10.1116
24.3752	-6.1367	-10.1162
24.3852	-6.14135	-10.1209
24.3952	-6.14599	-10.1255
24.4052	-6.15064	-10.1301
24.4152	-6.15529	-10.1348
24.4251	-6.15994	-10.1394
24.4351	-6.16459	-10.1441
24.4451	-6.16924	-10.1487
24.4551	-6.17389	-10.1534
24.465	-6.17854	-10.158
24.475	-6.1832	-10.1627
24.485	-6.18785	-10.1674
24.495	-6.19251	-10.172
24.505	-6.19717	-10.1767
24.5149	-6.20183	-10.1813
24.5249	-6.20649	-10.186
24.5349	-6.21115	-10.1907
24.5449	-6.21581	-10.1953
24.5548	-6.22047	-10.2
24.5648	-6.22514	-10.2046
24.5748	-6.2298	-10.2093
24.5848	-6.23447	-10.214
24.5947	-6.23914	-10.2186
24.6047	-6.24381	-10.2233
24.6147	-6.24848	-10.228
24.6247	-6.25315	-10.2327
