Freq_GHz	Norm_dB_model	Model_dBm_5mA
16.2336	-0.992188	-10.3274
16.2436	-0.993563	-10.3288
16.2536	-0.994939	-10.3302
16.2635	-0.996316	-10.3315
16.2735	-0.997694	-10.3329
16.2835	-0.999074	-10.3343
16.2935	-1.00045	-10.3357
16.3035	-1.00184	-10.3371
16.3134	-1.00322	-10.3384
16.3234	-1.0046	-10.3398
16.3334	-1.00599	-10.3412
16.3434	-1.00738	-10.3426
16.3533	-1.00876	-10.344
16.3633	-1.01015	-10.3454
16.3733	-1.01154	-10.3468
16.3833	-1.01294	-10.3482
16.3932	-1.01433	-10.3495
16.4032	-1.01572	-10.3509
16.4132	-1.01712	-10.3523
16.4232	-1.01852	-10.3537
16.4332	-1.01991	-10.3551
16.4431	-1.02131	-10.3565
16.4531	-1.02271	-10.3579
16.4631	-1.02411	-10.3593
16.4731	-1.02552	-10.3607
16.483	-1.02692	-10.3621
16.493	-1.02833	-10.3635
16.503	-1.02973	-10.3649
16.513	-1.03114	-10.3664
16.523	-1.03255	-10.3678
16.5329	-1.03396	-10.3692
16.5429	-1.03537	-10.3706
16.5529	-1.03678	-10.372
16.5629	-1.0382	-10.3734
16.5728	-1.03961	-10.3748
16.5828	-1.04103	-10.3762
16.5928	-1.04245	-10.3777
16.6028	-1.04387	-10.3791
16.6128	-1.04529	-10.3805
16.6227	-1.04671	-10.3819
16.6327	-1.04813	-10.3833
16.6427	-1.04955	-10.3848
16.6527	-1.05098	-10.3862
16.6626	-1.0524	-10.3876
16.6726	-1.05383	-10.389
16.6826	-1.05526	-10.3905
16.6926	-1.05669	-10.3919
16.7026	-1.05812	-10.3933
16.7125	-1.05955	-10.3948
16.7225	-1.06099	-10.3962
16.7325	-1.06242	-10.3976
16.7425	-1.06386	-10.3991
16.7524	-1.0653	-10.4005
16.7624	-1.06674	-10.402
16.7724	-1.06818	-10.4034
16.7824	-1.06962	-10.4048
16.7923	-1.07106	-10.4063
16.8023	-1.0725	-10.4077
16.8123	-1.07395	-10.4092
16.8223	-1.07539	-10.4106
16.8323	-1.07684	-10.4121
16.8422	-1.07829	-10.4135
16.8522	-1.07974	-10.415
16.8622	-1.08119	-10.4164
16.8722	-1.08264	-10.4179
16.8821	-1.0841	-10.4193
16.8921	-1.08555	-10.4208
16.9021	-1.08701	-10.4222
16.9121	-1.08847	-10.4237
16.9221	-1.08993	-10.4251
16.932	-1.09139	-10.4266
16.942	-1.09285	-10.4281
16.952	-1.09431	-10.4295
16.962	-1.09577	-10.431
16.9719	-1.09724	-10.4325
16.9819	-1.09871	-10.4339
16.9919	-1.10017	-10.4354
17.0019	-1.10164	-10.4369
17.0119	-1.10311	-10.4383
17.0218	-1.10458	-10.4398
17.0318	-1.10606	-10.4413
17.0418	-1.10753	-10.4427
17.0518	-1.10901	-10.4442
17.0617	-1.11048	-10.4457
17.0717	-1.11196	-10.4472
17.0817	-1.11344	-10.4487
17.0917	-1.11492	-10.4501
17.1017	-1.1164	-10.4516
17.1116	-1.11788	-10.4531
17.1216	-1.11937	-10.4546
17.1316	-1.12085	-10.4561
17.1416	-1.12234	-10.4576
17.1515	-1.12383	-10.459
17.1615	-1.12532	-10.4605
17.1715	-1.12681	-10.462
17.1815	-1.1283	-10.4635
17.1914	-1.12979	-10.465
17.2014	-1.13129	-10.4665
17.2114	-1.13278	-10.468
17.2214	-1.13428	-10.4695
17.2314	-1.13578	-10.471
17.2413	-1.13728	-10.4725
17.2513	-1.13878	-10.474
17.2613	-1.14028	-10.4755
17.2713	-1.14178	-10.477
17.2812	-1.14329	-10.4785
17.2912	-1.14479	-10.48
17.3012	-1.1463	-10.4815
17.3112	-1.14781	-10.483
17.3212	-1.14932	-10.4845
17.3311	-1.15083	-10.486
17.3411	-1.15234	-10.4876
17.3511	-1.15386	-10.4891
17.3611	-1.15537	-10.4906
17.371	-1.15689	-10.4921
17.381	-1.1584	-10.4936
17.391	-1.15992	-10.4951
17.401	-1.16144	-10.4967
17.411	-1.16296	-10.4982
17.4209	-1.16449	-10.4997
17.4309	-1.16601	-10.5012
17.4409	-1.16754	-10.5028
17.4509	-1.16906	-10.5043
17.4608	-1.17059	-10.5058
17.4708	-1.17212	-10.5073
17.4808	-1.17365	-10.5089
17.4908	-1.17518	-10.5104
17.5008	-1.17671	-10.5119
17.5107	-1.17825	-10.5135
17.5207	-1.17978	-10.515
17.5307	-1.18132	-10.5165
17.5407	-1.18286	-10.5181
17.5506	-1.1844	-10.5196
17.5606	-1.18594	-10.5212
17.5706	-1.18748	-10.5227
17.5806	-1.18902	-10.5242
17.5905	-1.19057	-10.5258
17.6005	-1.19212	-10.5273
17.6105	-1.19366	-10.5289
17.6205	-1.19521	-10.5304
17.6305	-1.19676	-10.532
17.6404	-1.19831	-10.5335
17.6504	-1.19986	-10.5351
17.6604	-1.20142	-10.5366
17.6704	-1.20297	-10.5382
17.6803	-1.20453	-10.5397
17.6903	-1.20609	-10.5413
17.7003	-1.20765	-10.5429
17.7103	-1.20921	-10.5444
17.7203	-1.21077	-10.546
17.7302	-1.21233	-10.5475
17.7402	-1.2139	-10.5491
17.7502	-1.21546	-10.5507
17.7602	-1.21703	-10.5522
17.7701	-1.2186	-10.5538
17.7801	-1.22017	-10.5554
17.7901	-1.22174	-10.557
17.8001	-1.22331	-10.5585
17.8101	-1.22488	-10.5601
17.82	-1.22646	-10.5617
17.83	-1.22803	-10.5632
17.84	-1.22961	-10.5648
17.85	-1.23119	-10.5664
17.8599	-1.23277	-10.568
17.8699	-1.23435	-10.5696
17.8799	-1.23593	-10.5711
17.8899	-1.23752	-10.5727
17.8998	-1.2391	-10.5743
17.9098	-1.24069	-10.5759
17.9198	-1.24228	-10.5775
17.9298	-1.24387	-10.5791
17.9398	-1.24546	-10.5807
17.9497	-1.24705	-10.5823
17.9597	-1.24864	-10.5839
17.9697	-1.25024	-10.5854
17.9797	-1.25183	-10.587
17.9896	-1.25343	-10.5886
17.9996	-1.25503	-10.5902
18.0096	-1.25663	-10.5918
18.0196	-1.25823	-10.5934
18.0296	-1.25983	-10.595
18.0395	-1.26143	-10.5966
18.0495	-1.26304	-10.5983
18.0595	-1.26465	-10.5999
18.0695	-1.26625	-10.6015
18.0794	-1.26786	-10.6031
18.0894	-1.26947	-10.6047
18.0994	-1.27109	-10.6063
18.1094	-1.2727	-10.6079
18.1194	-1.27431	-10.6095
18.1293	-1.27593	-10.6111
18.1393	-1.27755	-10.6128
18.1493	-1.27916	-10.6144
18.1593	-1.28078	-10.616
18.1692	-1.28241	-10.6176
18.1792	-1.28403	-10.6192
18.1892	-1.28565	-10.6209
18.1992	-1.28728	-10.6225
18.2092	-1.2889	-10.6241
18.2191	-1.29053	-10.6257
18.2291	-1.29216	-10.6274
18.2391	-1.29379	-10.629
18.2491	-1.29542	-10.6306
18.259	-1.29706	-10.6323
18.269	-1.29869	-10.6339
18.279	-1.30033	-10.6355
18.289	-1.30196	-10.6372
18.2989	-1.3036	-10.6388
18.3089	-1.30524	-10.6405
18.3189	-1.30688	-10.6421
18.3289	-1.30853	-10.6437
18.3389	-1.31017	-10.6454
18.3488	-1.31182	-10.647
18.3588	-1.31346	-10.6487
18.3688	-1.31511	-10.6503
18.3788	-1.31676	-10.652
18.3887	-1.31841	-10.6536
18.3987	-1.32006	-10.6553
18.4087	-1.32172	-10.6569
18.4187	-1.32337	-10.6586
18.4287	-1.32503	-10.6602
18.4386	-1.32668	-10.6619
18.4486	-1.32834	-10.6636
18.4586	-1.33	-10.6652
18.4686	-1.33167	-10.6669
18.4785	-1.33333	-10.6685
18.4885	-1.33499	-10.6702
18.4985	-1.33666	-10.6719
18.5085	-1.33832	-10.6735
18.5185	-1.33999	-10.6752
18.5284	-1.34166	-10.6769
18.5384	-1.34333	-10.6785
18.5484	-1.34501	-10.6802
18.5584	-1.34668	-10.6819
18.5683	-1.34836	-10.6836
18.5783	-1.35003	-10.6852
18.5883	-1.35171	-10.6869
18.5983	-1.35339	-10.6886
18.6083	-1.35507	-10.6903
18.6182	-1.35675	-10.692
18.6282	-1.35844	-10.6936
18.6382	-1.36012	-10.6953
18.6482	-1.36181	-10.697
18.6581	-1.36349	-10.6987
18.6681	-1.36518	-10.7004
18.6781	-1.36687	-10.7021
18.6881	-1.36856	-10.7038
18.698	-1.37026	-10.7055
18.708	-1.37195	-10.7072
18.718	-1.37365	-10.7089
18.728	-1.37534	-10.7106
18.738	-1.37704	-10.7123
18.7479	-1.37874	-10.714
18.7579	-1.38044	-10.7157
18.7679	-1.38215	-10.7174
18.7779	-1.38385	-10.7191
18.7878	-1.38555	-10.7208
18.7978	-1.38726	-10.7225
18.8078	-1.38897	-10.7242
18.8178	-1.39068	-10.7259
18.8278	-1.39239	-10.7276
18.8377	-1.3941	-10.7293
18.8477	-1.39582	-10.731
18.8577	-1.39753	-10.7327
18.8677	-1.39925	-10.7345
18.8776	-1.40096	-10.7362
18.8876	-1.40268	-10.7379
18.8976	-1.4044	-10.7396
18.9076	-1.40613	-10.7413
18.9176	-1.40785	-10.7431
18.9275	-1.40957	-10.7448
18.9375	-1.4113	-10.7465
18.9475	-1.41303	-10.7482
18.9575	-1.41476	-10.75
18.9674	-1.41649	-10.7517
18.9774	-1.41822	-10.7534
18.9874	-1.41995	-10.7552
18.9974	-1.42168	-10.7569
19.0074	-1.42342	-10.7586
19.0173	-1.42516	-10.7604
19.0273	-1.4269	-10.7621
19.0373	-1.42863	-10.7638
19.0473	-1.43038	-10.7656
19.0572	-1.43212	-10.7673
19.0672	-1.43386	-10.7691
19.0772	-1.43561	-10.7708
19.0872	-1.43735	-10.7726
19.0971	-1.4391	-10.7743
19.1071	-1.44085	-10.7761
19.1171	-1.4426	-10.7778
19.1271	-1.44436	-10.7796
19.1371	-1.44611	-10.7813
19.147	-1.44786	-10.7831
19.157	-1.44962	-10.7848
19.167	-1.45138	-10.7866
19.177	-1.45314	-10.7884
19.1869	-1.4549	-10.7901
19.1969	-1.45666	-10.7919
19.2069	-1.45843	-10.7936
19.2169	-1.46019	-10.7954
19.2269	-1.46196	-10.7972
19.2368	-1.46372	-10.7989
19.2468	-1.46549	-10.8007
19.2568	-1.46726	-10.8025
19.2668	-1.46904	-10.8043
19.2767	-1.47081	-10.806
19.2867	-1.47258	-10.8078
19.2967	-1.47436	-10.8096
19.3067	-1.47614	-10.8114
19.3167	-1.47792	-10.8131
19.3266	-1.4797	-10.8149
19.3366	-1.48148	-10.8167
19.3466	-1.48326	-10.8185
19.3566	-1.48505	-10.8203
19.3665	-1.48683	-10.822
19.3765	-1.48862	-10.8238
19.3865	-1.49041	-10.8256
19.3965	-1.4922	-10.8274
19.4065	-1.49399	-10.8292
19.4164	-1.49578	-10.831
19.4264	-1.49758	-10.8328
19.4364	-1.49937	-10.8346
19.4464	-1.50117	-10.8364
19.4563	-1.50297	-10.8382
19.4663	-1.50477	-10.84
19.4763	-1.50657	-10.8418
19.4863	-1.50838	-10.8436
19.4962	-1.51018	-10.8454
19.5062	-1.51199	-10.8472
19.5162	-1.51379	-10.849
19.5262	-1.5156	-10.8508
19.5362	-1.51741	-10.8526
19.5461	-1.51922	-10.8544
19.5561	-1.52104	-10.8563
19.5661	-1.52285	-10.8581
19.5761	-1.52467	-10.8599
19.586	-1.52648	-10.8617
19.596	-1.5283	-10.8635
19.606	-1.53012	-10.8653
19.616	-1.53194	-10.8672
19.626	-1.53377	-10.869
19.6359	-1.53559	-10.8708
19.6459	-1.53742	-10.8726
19.6559	-1.53924	-10.8745
19.6659	-1.54107	-10.8763
19.6758	-1.5429	-10.8781
19.6858	-1.54473	-10.8799
19.6958	-1.54657	-10.8818
19.7058	-1.5484	-10.8836
19.7158	-1.55024	-10.8855
19.7257	-1.55207	-10.8873
19.7357	-1.55391	-10.8891
19.7457	-1.55575	-10.891
19.7557	-1.55759	-10.8928
19.7656	-1.55944	-10.8947
19.7756	-1.56128	-10.8965
19.7856	-1.56313	-10.8983
19.7956	-1.56497	-10.9002
19.8056	-1.56682	-10.902
19.8155	-1.56867	-10.9039
19.8255	-1.57052	-10.9057
19.8355	-1.57238	-10.9076
19.8455	-1.57423	-10.9094
19.8554	-1.57609	-10.9113
19.8654	-1.57794	-10.9132
19.8754	-1.5798	-10.915
19.8854	-1.58166	-10.9169
19.8953	-1.58352	-10.9187
19.9053	-1.58539	-10.9206
19.9153	-1.58725	-10.9225
19.9253	-1.58912	-10.9243
19.9353	-1.59099	-10.9262
19.9452	-1.59285	-10.9281
19.9552	-1.59472	-10.9299
19.9652	-1.5966	-10.9318
19.9752	-1.59847	-10.9337
19.9851	-1.60034	-10.9356
19.9951	-1.60222	-10.9374
20.0051	-1.6041	-10.9393
20.0151	-1.60598	-10.9412
20.0251	-1.60786	-10.9431
20.035	-1.60974	-10.945
20.045	-1.61162	-10.9468
20.055	-1.61351	-10.9487
20.065	-1.61539	-10.9506
20.0749	-1.61728	-10.9525
20.0849	-1.61917	-10.9544
20.0949	-1.62106	-10.9563
20.1049	-1.62295	-10.9582
20.1149	-1.62484	-10.9601
20.1248	-1.62674	-10.962
20.1348	-1.62864	-10.9638
20.1448	-1.63053	-10.9657
20.1548	-1.63243	-10.9676
20.1647	-1.63433	-10.9695
20.1747	-1.63624	-10.9714
20.1847	-1.63814	-10.9734
20.1947	-1.64004	-10.9753
20.2047	-1.64195	-10.9772
20.2146	-1.64386	-10.9791
20.2246	-1.64577	-10.981
20.2346	-1.64768	-10.9829
20.2446	-1.64959	-10.9848
20.2545	-1.6515	-10.9867
20.2645	-1.65342	-10.9886
20.2745	-1.65534	-10.9906
20.2845	-1.65725	-10.9925
20.2944	-1.65917	-10.9944
20.3044	-1.6611	-10.9963
20.3144	-1.66302	-10.9982
20.3244	-1.66494	-11.0002
20.3344	-1.66687	-11.0021
20.3443	-1.66879	-11.004
20.3543	-1.67072	-11.0059
20.3643	-1.67265	-11.0079
20.3743	-1.67458	-11.0098
20.3842	-1.67652	-11.0117
20.3942	-1.67845	-11.0137
20.4042	-1.68039	-11.0156
20.4142	-1.68232	-11.0175
20.4242	-1.68426	-11.0195
20.4341	-1.6862	-11.0214
20.4441	-1.68814	-11.0234
20.4541	-1.69009	-11.0253
20.4641	-1.69203	-11.0272
20.474	-1.69398	-11.0292
20.484	-1.69593	-11.0311
20.494	-1.69787	-11.0331
20.504	-1.69982	-11.035
20.514	-1.70178	-11.037
20.5239	-1.70373	-11.0389
20.5339	-1.70568	-11.0409
20.5439	-1.70764	-11.0429
20.5539	-1.7096	-11.0448
20.5638	-1.71156	-11.0468
20.5738	-1.71352	-11.0487
20.5838	-1.71548	-11.0507
20.5938	-1.71744	-11.0527
20.6038	-1.71941	-11.0546
20.6137	-1.72138	-11.0566
20.6237	-1.72334	-11.0586
20.6337	-1.72531	-11.0605
20.6437	-1.72729	-11.0625
20.6536	-1.72926	-11.0645
20.6636	-1.73123	-11.0664
20.6736	-1.73321	-11.0684
20.6836	-1.73518	-11.0704
20.6935	-1.73716	-11.0724
20.7035	-1.73914	-11.0744
20.7135	-1.74113	-11.0763
20.7235	-1.74311	-11.0783
20.7335	-1.74509	-11.0803
20.7434	-1.74708	-11.0823
20.7534	-1.74907	-11.0843
20.7634	-1.75105	-11.0863
20.7734	-1.75305	-11.0883
20.7833	-1.75504	-11.0903
20.7933	-1.75703	-11.0922
20.8033	-1.75903	-11.0942
20.8133	-1.76102	-11.0962
20.8233	-1.76302	-11.0982
20.8332	-1.76502	-11.1002
20.8432	-1.76702	-11.1022
20.8532	-1.76902	-11.1042
20.8632	-1.77103	-11.1062
20.8731	-1.77303	-11.1082
20.8831	-1.77504	-11.1103
20.8931	-1.77705	-11.1123
20.9031	-1.77906	-11.1143
20.9131	-1.78107	-11.1163
20.923	-1.78308	-11.1183
20.933	-1.78509	-11.1203
20.943	-1.78711	-11.1223
20.953	-1.78913	-11.1243
20.9629	-1.79115	-11.1264
20.9729	-1.79317	-11.1284
20.9829	-1.79519	-11.1304
20.9929	-1.79721	-11.1324
21.0029	-1.79924	-11.1345
21.0128	-1.80126	-11.1365
21.0228	-1.80329	-11.1385
21.0328	-1.80532	-11.1405
21.0428	-1.80735	-11.1426
21.0527	-1.80938	-11.1446
21.0627	-1.81142	-11.1466
21.0727	-1.81345	-11.1487
21.0827	-1.81549	-11.1507
21.0926	-1.81753	-11.1527
21.1026	-1.81957	-11.1548
21.1126	-1.82161	-11.1568
21.1226	-1.82365	-11.1589
21.1326	-1.82569	-11.1609
21.1425	-1.82774	-11.163
21.1525	-1.82979	-11.165
21.1625	-1.83184	-11.1671
21.1725	-1.83389	-11.1691
21.1824	-1.83594	-11.1712
21.1924	-1.83799	-11.1732
21.2024	-1.84005	-11.1753
21.2124	-1.8421	-11.1773
21.2224	-1.84416	-11.1794
21.2323	-1.84622	-11.1814
21.2423	-1.84828	-11.1835
21.2523	-1.85034	-11.1856
21.2623	-1.85241	-11.1876
21.2722	-1.85447	-11.1897
21.2822	-1.85654	-11.1918
21.2922	-1.85861	-11.1938
21.3022	-1.86068	-11.1959
21.3122	-1.86275	-11.198
21.3221	-1.86482	-11.2
21.3321	-1.8669	-11.2021
21.3421	-1.86897	-11.2042
21.3521	-1.87105	-11.2063
21.362	-1.87313	-11.2083
21.372	-1.87521	-11.2104
21.382	-1.87729	-11.2125
21.392	-1.87938	-11.2146
21.402	-1.88146	-11.2167
21.4119	-1.88355	-11.2188
21.4219	-1.88564	-11.2209
21.4319	-1.88773	-11.2229
21.4419	-1.88982	-11.225
21.4518	-1.89191	-11.2271
21.4618	-1.894	-11.2292
21.4718	-1.8961	-11.2313
21.4818	-1.8982	-11.2334
21.4917	-1.9003	-11.2355
21.5017	-1.9024	-11.2376
21.5117	-1.9045	-11.2397
21.5217	-1.9066	-11.2418
21.5317	-1.90871	-11.2439
21.5416	-1.91081	-11.246
21.5516	-1.91292	-11.2481
21.5616	-1.91503	-11.2502
21.5716	-1.91714	-11.2524
21.5815	-1.91925	-11.2545
21.5915	-1.92137	-11.2566
21.6015	-1.92348	-11.2587
21.6115	-1.9256	-11.2608
21.6215	-1.92772	-11.2629
21.6314	-1.92984	-11.2651
21.6414	-1.93196	-11.2672
21.6514	-1.93409	-11.2693
21.6614	-1.93621	-11.2714
21.6713	-1.93834	-11.2736
21.6813	-1.94046	-11.2757
21.6913	-1.94259	-11.2778
21.7013	-1.94472	-11.2799
21.7113	-1.94686	-11.2821
21.7212	-1.94899	-11.2842
21.7312	-1.95113	-11.2863
21.7412	-1.95326	-11.2885
21.7512	-1.9554	-11.2906
21.7611	-1.95754	-11.2928
21.7711	-1.95968	-11.2949
21.7811	-1.96183	-11.297
21.7911	-1.96397	-11.2992
21.8011	-1.96612	-11.3013
21.811	-1.96827	-11.3035
21.821	-1.97042	-11.3056
21.831	-1.97257	-11.3078
21.841	-1.97472	-11.3099
21.8509	-1.97687	-11.3121
21.8609	-1.97903	-11.3142
21.8709	-1.98119	-11.3164
21.8809	-1.98334	-11.3186
21.8908	-1.9855	-11.3207
21.9008	-1.98767	-11.3229
21.9108	-1.98983	-11.325
21.9208	-1.99199	-11.3272
21.9308	-1.99416	-11.3294
21.9407	-1.99633	-11.3315
21.9507	-1.9985	-11.3337
21.9607	-2.00067	-11.3359
21.9707	-2.00284	-11.3381
21.9806	-2.00501	-11.3402
21.9906	-2.00719	-11.3424
22.0006	-2.00937	-11.3446
22.0106	-2.01155	-11.3468
22.0206	-2.01373	-11.3489
22.0305	-2.01591	-11.3511
22.0405	-2.01809	-11.3533
22.0505	-2.02028	-11.3555
22.0605	-2.02246	-11.3577
22.0704	-2.02465	-11.3599
22.0804	-2.02684	-11.3621
22.0904	-2.02903	-11.3642
22.1004	-2.03122	-11.3664
22.1104	-2.03342	-11.3686
22.1203	-2.03561	-11.3708
22.1303	-2.03781	-11.373
22.1403	-2.04001	-11.3752
22.1503	-2.04221	-11.3774
22.1602	-2.04441	-11.3796
22.1702	-2.04662	-11.3818
22.1802	-2.04882	-11.384
22.1902	-2.05103	-11.3862
22.2002	-2.05323	-11.3884
22.2101	-2.05544	-11.3907
22.2201	-2.05766	-11.3929
22.2301	-2.05987	-11.3951
22.2401	-2.06208	-11.3973
22.25	-2.0643	-11.3995
22.26	-2.06652	-11.4017
22.27	-2.06874	-11.4039
22.28	-2.07096	-11.4062
22.2899	-2.07318	-11.4084
22.2999	-2.0754	-11.4106
22.3099	-2.07763	-11.4128
22.3199	-2.07985	-11.4151
22.3299	-2.08208	-11.4173
22.3398	-2.08431	-11.4195
22.3498	-2.08654	-11.4218
22.3598	-2.08878	-11.424
22.3698	-2.09101	-11.4262
22.3797	-2.09325	-11.4285
22.3897	-2.09549	-11.4307
22.3997	-2.09772	-11.4329
22.4097	-2.09997	-11.4352
22.4197	-2.10221	-11.4374
22.4296	-2.10445	-11.4397
22.4396	-2.1067	-11.4419
22.4496	-2.10894	-11.4442
22.4596	-2.11119	-11.4464
22.4695	-2.11344	-11.4487
22.4795	-2.1157	-11.4509
22.4895	-2.11795	-11.4532
22.4995	-2.1202	-11.4554
22.5095	-2.12246	-11.4577
22.5194	-2.12472	-11.4599
22.5294	-2.12698	-11.4622
22.5394	-2.12924	-11.4645
22.5494	-2.1315	-11.4667
22.5593	-2.13377	-11.469
22.5693	-2.13603	-11.4712
22.5793	-2.1383	-11.4735
22.5893	-2.14057	-11.4758
22.5992	-2.14284	-11.4781
22.6092	-2.14511	-11.4803
22.6192	-2.14739	-11.4826
22.6292	-2.14966	-11.4849
22.6392	-2.15194	-11.4872
22.6491	-2.15422	-11.4894
22.6591	-2.1565	-11.4917
22.6691	-2.15878	-11.494
22.6791	-2.16106	-11.4963
22.689	-2.16335	-11.4986
22.699	-2.16563	-11.5008
22.709	-2.16792	-11.5031
22.719	-2.17021	-11.5054
22.729	-2.1725	-11.5077
22.7389	-2.17479	-11.51
22.7489	-2.17709	-11.5123
22.7589	-2.17938	-11.5146
22.7689	-2.18168	-11.5169
22.7788	-2.18398	-11.5192
22.7888	-2.18628	-11.5215
22.7988	-2.18858	-11.5238
22.8088	-2.19089	-11.5261
22.8188	-2.19319	-11.5284
22.8287	-2.1955	-11.5307
22.8387	-2.19781	-11.533
22.8487	-2.20012	-11.5353
22.8587	-2.20243	-11.5376
22.8686	-2.20474	-11.54
22.8786	-2.20706	-11.5423
22.8886	-2.20937	-11.5446
22.8986	-2.21169	-11.5469
22.9086	-2.21401	-11.5492
22.9185	-2.21633	-11.5515
22.9285	-2.21866	-11.5539
22.9385	-2.22098	-11.5562
22.9485	-2.22331	-11.5585
22.9584	-2.22563	-11.5608
22.9684	-2.22796	-11.5632
22.9784	-2.23029	-11.5655
22.9884	-2.23263	-11.5678
22.9983	-2.23496	-11.5702
23.0083	-2.2373	-11.5725
23.0183	-2.23963	-11.5748
23.0283	-2.24197	-11.5772
23.0383	-2.24431	-11.5795
23.0482	-2.24665	-11.5819
23.0582	-2.249	-11.5842
23.0682	-2.25134	-11.5866
23.0782	-2.25369	-11.5889
23.0881	-2.25604	-11.5912
23.0981	-2.25839	-11.5936
23.1081	-2.26074	-11.596
23.1181	-2.26309	-11.5983
23.1281	-2.26544	-11.6007
23.138	-2.2678	-11.603
23.148	-2.27016	-11.6054
23.158	-2.27252	-11.6077
23.168	-2.27488	-11.6101
23.1779	-2.27724	-11.6125
23.1879	-2.2796	-11.6148
23.1979	-2.28197	-11.6172
23.2079	-2.28434	-11.6196
23.2179	-2.28671	-11.6219
23.2278	-2.28908	-11.6243
23.2378	-2.29145	-11.6267
23.2478	-2.29382	-11.629
23.2578	-2.2962	-11.6314
23.2677	-2.29857	-11.6338
23.2777	-2.30095	-11.6362
23.2877	-2.30333	-11.6385
23.2977	-2.30571	-11.6409
23.3077	-2.3081	-11.6433
23.3176	-2.31048	-11.6457
23.3276	-2.31287	-11.6481
23.3376	-2.31526	-11.6505
23.3476	-2.31765	-11.6529
23.3575	-2.32004	-11.6553
23.3675	-2.32243	-11.6576
23.3775	-2.32482	-11.66
23.3875	-2.32722	-11.6624
23.3974	-2.32962	-11.6648
23.4074	-2.33202	-11.6672
23.4174	-2.33442	-11.6696
23.4274	-2.33682	-11.672
23.4374	-2.33922	-11.6744
23.4473	-2.34163	-11.6768
23.4573	-2.34404	-11.6793
23.4673	-2.34645	-11.6817
23.4773	-2.34886	-11.6841
23.4872	-2.35127	-11.6865
23.4972	-2.35368	-11.6889
23.5072	-2.3561	-11.6913
23.5172	-2.35851	-11.6937
23.5272	-2.36093	-11.6961
23.5371	-2.36335	-11.6986
23.5471	-2.36577	-11.701
23.5571	-2.3682	-11.7034
23.5671	-2.37062	-11.7058
23.577	-2.37305	-11.7083
23.587	-2.37548	-11.7107
23.597	-2.3779	-11.7131
23.607	-2.38034	-11.7156
23.617	-2.38277	-11.718
23.6269	-2.3852	-11.7204
23.6369	-2.38764	-11.7229
23.6469	-2.39008	-11.7253
23.6569	-2.39252	-11.7277
23.6668	-2.39496	-11.7302
23.6768	-2.3974	-11.7326
23.6868	-2.39984	-11.7351
23.6968	-2.40229	-11.7375
23.7068	-2.40474	-11.74
23.7167	-2.40719	-11.7424
23.7267	-2.40964	-11.7449
23.7367	-2.41209	-11.7473
23.7467	-2.41454	-11.7498
23.7566	-2.417	-11.7522
23.7666	-2.41945	-11.7547
23.7766	-2.42191	-11.7571
23.7866	-2.42437	-11.7596
23.7965	-2.42683	-11.762
23.8065	-2.4293	-11.7645
23.8165	-2.43176	-11.767
23.8265	-2.43423	-11.7694
23.8365	-2.4367	-11.7719
23.8464	-2.43917	-11.7744
23.8564	-2.44164	-11.7769
23.8664	-2.44411	-11.7793
23.8764	-2.44659	-11.7818
23.8863	-2.44906	-11.7843
23.8963	-2.45154	-11.7868
23.9063	-2.45402	-11.7892
23.9163	-2.4565	-11.7917
23.9263	-2.45898	-11.7942
23.9362	-2.46147	-11.7967
23.9462	-2.46396	-11.7992
23.9562	-2.46644	-11.8017
23.9662	-2.46893	-11.8041
23.9761	-2.47142	-11.8066
23.9861	-2.47392	-11.8091
23.9961	-2.47641	-11.8116
24.0061	-2.47891	-11.8141
24.0161	-2.4814	-11.8166
24.026	-2.4839	-11.8191
24.036	-2.4864	-11.8216
24.046	-2.4889	-11.8241
24.056	-2.49141	-11.8266
24.0659	-2.49391	-11.8291
24.0759	-2.49642	-11.8316
24.0859	-2.49893	-11.8341
24.0959	-2.50144	-11.8367
24.1059	-2.50395	-11.8392
24.1158	-2.50646	-11.8417
24.1258	-2.50898	-11.8442
24.1358	-2.5115	-11.8467
24.1458	-2.51401	-11.8492
24.1557	-2.51653	-11.8517
24.1657	-2.51906	-11.8543
24.1757	-2.52158	-11.8568
24.1857	-2.5241	-11.8593
24.1956	-2.52663	-11.8618
24.2056	-2.52916	-11.8644
24.2156	-2.53169	-11.8669
24.2256	-2.53422	-11.8694
24.2356	-2.53675	-11.872
24.2455	-2.53929	-11.8745
24.2555	-2.54182	-11.877
24.2655	-2.54436	-11.8796
24.2755	-2.5469	-11.8821
24.2854	-2.54944	-11.8847
24.2954	-2.55198	-11.8872
24.3054	-2.55453	-11.8897
24.3154	-2.55708	-11.8923
24.3254	-2.55962	-11.8948
24.3353	-2.56217	-11.8974
24.3453	-2.56472	-11.8999
24.3553	-2.56728	-11.9025
24.3653	-2.56983	-11.905
24.3752	-2.57238	-11.9076
24.3852	-2.57494	-11.9102
24.3952	-2.5775	-11.9127
24.4052	-2.58006	-11.9153
24.4152	-2.58262	-11.9178
24.4251	-2.58519	-11.9204
24.4351	-2.58775	-11.923
24.4451	-2.59032	-11.9255
24.4551	-2.59289	-11.9281
24.465	-2.59546	-11.9307
24.475	-2.59803	-11.9332
24.485	-2.60061	-11.9358
24.495	-2.60318	-11.9384
24.505	-2.60576	-11.941
24.5149	-2.60834	-11.9435
